,9CL_Bc65_Bc01,9CL_Bc65_Bc03,9CL_Bc65_Bc04,9CL_Bc65_Bc05,9CL_Bc65_Bc06,9CL_Bc65_Bc07,9CL_Bc65_Bc08,9CL_Bc65_Bc09,9CL_Bc65_Bc10,9CL_Bc65_Bc11,9CL_Bc65_Bc12,9CL_Bc65_Bc15,9CL_Bc65_Bc16,9CL_Bc65_Bc17,9CL_Bc65_Bc18,9CL_Bc65_Bc19,9CL_Bc65_Bc20,9CL_Bc65_Bc22,9CL_Bc65_Bc23,9CL_Bc65_Bc24,9CL_Bc65_Bc25,9CL_Bc65_Bc26,9CL_Bc65_Bc27,9CL_Bc65_Bc28,9CL_Bc65_Bc29,9CL_Bc65_Bc30,9CL_Bc65_Bc31,9CL_Bc65_Bc32,9CL_Bc66_Bc01,9CL_Bc66_Bc04,9CL_Bc66_Bc05,9CL_Bc66_Bc06,9CL_Bc66_Bc07,9CL_Bc66_Bc08,9CL_Bc66_Bc09,9CL_Bc66_Bc10,9CL_Bc66_Bc11,9CL_Bc66_Bc12,9CL_Bc66_Bc13,9CL_Bc66_Bc14,9CL_Bc66_Bc15,9CL_Bc66_Bc16,9CL_Bc66_Bc17,9CL_Bc66_Bc18,9CL_Bc66_Bc20,9CL_Bc66_Bc22,9CL_Bc66_Bc23,9CL_Bc66_Bc25,9CL_Bc66_Bc26,9CL_Bc66_Bc27,9CL_Bc66_Bc28,9CL_Bc66_Bc29,9CL_Bc66_Bc30,9CL_Bc66_Bc31,9CL_Bc66_Bc32,9CL_Bc67_Bc01,9CL_Bc67_Bc02,9CL_Bc67_Bc03,9CL_Bc67_Bc04,9CL_Bc67_Bc05,9CL_Bc67_Bc06,9CL_Bc67_Bc07,9CL_Bc67_Bc08,9CL_Bc67_Bc09,9CL_Bc67_Bc10,9CL_Bc67_Bc12,9CL_Bc67_Bc13,9CL_Bc67_Bc14,9CL_Bc67_Bc17,9CL_Bc67_Bc18,9CL_Bc67_Bc19,9CL_Bc67_Bc24,9CL_Bc67_Bc25,9CL_Bc67_Bc26,9CL_Bc67_Bc27,9CL_Bc67_Bc28,9CL_Bc67_Bc29,9CL_Bc67_Bc30,9CL_Bc67_Bc31,9CL_Bc67_Bc32
BPIFB2,0.0,0.0,1.3586439,0.0,0.6045387,0.6586041,0.37541023,0.0,0.8552667,0.61238414,0.0,0.5321646,0.77519345,0.0,0.0,1.3996073,1.3233997,0.0,0.0,0.0,1.9786857,1.0262316,0.0,0.8680619,3.5144503,0.63802314,1.3464215,0.6862682,0.0,0.0,0.7345147,0.0,1.1535488,0.0,0.0,0.0,2.0293877,0.0,0.0,0.0,0.9179424,0.0,1.9161416,0.0,2.212023,0.0,0.0,1.0846213,2.6420755,0.0,0.0,0.0,0.0,2.06258,3.419301,0.0,0.0,0.0,2.2590508,0.0,2.1861582,2.1004746,1.1149372,1.0103861,2.1354706,1.965932,0.0,0.0,1.0111464,0.0,0.0,0.69298524,0.0,2.1950636,0.0,1.2556093,1.7662061,0.0,2.0600972,0.0
AIF1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552667,0.9894107,0.0,0.5321646,1.7376636,0.7778587,1.090439,0.0,1.6359346,1.2553201,0.0,1.902114,0.0,1.3044863,0.0,1.3256359,0.0,0.63802314,0.0,0.6862682,1.016558,1.1397902,0.0,0.0,0.0,0.0,0.0,1.5551565,1.0607052,0.0,0.0,0.0,1.1805605,1.5569693,0.9759685,0.0,2.0940104,1.2011633,0.0,0.0,1.2153075,2.7278366,0.0,0.0,0.0,0.0,0.0,1.0570387,1.5893781,0.0,1.7748553,1.1737733,0.0,1.3527423,1.1149372,0.0,0.7255471,0.80124485,0.5647415,1.770215,1.5035219,0.0,1.1230503,1.0983963,1.2441306,0.0,0.0,0.0,1.4427727,1.5187702,0.0,0.0
PUM2,0.5482815,0.0,1.760989,0.0,0.9786325,0.0,1.4324905,0.0,1.6205765,0.0,1.5562695,1.1339283,0.0,0.0,0.0,0.0,0.0,0.0,0.59604776,0.0,0.80943847,1.3044863,0.0,0.8680619,0.0,0.0,0.0,0.0,1.2934933,1.1397902,0.7345147,0.0,0.0,1.2370607,0.0,0.5579948,0.0,0.0,0.0,0.0,0.9179424,1.0550818,0.0,0.6140325,0.7014982,0.7710295,1.7920294,0.0,0.78192025,0.0,0.0,0.62676203,0.0,0.0,0.8262338,0.0,1.697072,0.0,0.4777414,0.98418474,1.0903239,0.5405813,0.7054158,0.0,0.0,0.0,1.186922,1.770215,0.0,0.61072165,0.0,0.69298524,0.0,1.1878933,0.0,0.0,0.0,0.0,0.68213916,0.0
AREG,1.3663743,3.5758986,0.0,2.5534327,0.0,0.0,0.0,0.9747851,0.0,0.0,2.5530965,0.0,0.0,0.0,1.090439,0.79815704,0.0,0.8129196,0.0,0.0,2.1376958,3.968883,4.373377,0.0,0.0,1.8494642,2.2545433,0.0,3.5626519,0.0,2.269624,1.1556376,0.0,0.0,0.0,0.0,0.0,2.7036698,0.0,0.0,0.0,0.0,0.0,3.600334,0.0,2.6233559,0.0,0.0,0.0,0.0,0.9851683,2.5120378,0.0,0.0,1.2723963,0.0,2.9930415,2.612964,0.0,0.0,0.50586087,0.0,0.0,0.0,0.0,0.0,3.1359634,0.0,0.0,0.98712933,2.867543,0.69298524,0.0,0.0,0.0,0.0,2.0102026,2.3524175,0.0,1.3835961
RFC2,1.3663743,1.0227593,1.5799166,0.94784844,0.0,1.5535814,1.8667217,2.5300539,0.0,0.9894107,1.0545039,0.0,0.0,1.7417327,2.5536146,1.2363101,0.8662954,0.0,1.9027821,1.6629848,0.0,1.0262316,1.1276188,0.0,0.0,0.0,0.88452065,0.0,1.5101328,0.0,0.7345147,0.7362181,1.4478905,0.0,0.0,2.0443957,1.0607052,0.0,1.032597,0.0,1.3883586,1.0550818,1.2472059,0.6140325,0.0,2.3317482,1.0988283,0.0,1.9356183,2.2596622,0.0,0.0,2.687836,1.7187394,0.8262338,0.0,0.98272574,0.9110732,1.6652508,1.6989762,1.7243525,0.5405813,0.9309951,1.0103861,0.0,1.5443529,0.5647415,0.0,1.8319815,0.0,0.0,0.0,0.0,0.76084405,0.0,1.56129,0.9617258,0.0,1.9269644,2.2993462
DCDC2,0.0,2.0947523,1.5799166,1.2149805,0.0,0.6586041,0.0,1.7836925,0.0,0.9894107,0.48459473,0.0,0.0,0.7778587,0.0,1.0410414,0.0,1.2553201,0.0,0.921054,0.0,1.3044863,0.0,0.8680619,1.1780703,1.3024253,0.88452065,1.0894297,1.016558,1.1397902,0.0,2.912806,0.7346299,1.7734159,0.0,0.0,0.66485244,0.970531,1.032597,0.0,0.0,1.0550818,1.4603512,0.99167126,0.0,1.2011633,1.3865373,0.0,0.78192025,1.7520798,0.0,1.6785356,0.91215265,0.7628473,0.0,1.7895226,0.98272574,0.55589175,1.5421373,1.88486,0.0,0.0,0.0,0.0,1.6607856,0.0,0.92345935,0.0,0.6282754,0.61072165,0.0,0.69298524,1.5485992,0.0,0.9081409,0.0,0.0,1.5187702,0.0,0.0
WDR43,2.2008898,2.664198,1.5799166,1.8764886,2.3159437,1.5535814,1.8667217,2.2249465,1.3094141,0.61238414,1.8888336,2.0827034,0.77519345,1.5108142,1.090439,1.539944,2.2266223,1.9840868,0.9669318,1.6629848,1.2508446,1.9833237,1.8278879,2.0683107,1.8901333,2.6666052,1.3464215,1.0894297,2.1901436,1.4325022,1.6748286,1.1556376,1.1535488,1.7734159,0.0,1.9426655,1.3435463,0.5986567,0.6440487,2.450593,1.3883586,1.8895862,0.9759685,2.334718,0.7014982,1.5009552,2.6393583,1.0846213,1.2153075,0.66952884,2.0429137,0.62955225,2.105406,0.7628473,2.1642637,0.0,1.1721636,1.9384482,0.4777414,2.2383823,2.1093082,0.54099876,1.9668508,2.2755537,1.2742969,1.777196,1.5675664,2.6385078,1.5035219,0.98712933,2.2296777,1.0983963,2.2664094,1.9021685,2.128058,2.280842,1.4427727,0.0,1.0839078,0.0
NIPA1,0.5482815,1.300542,1.0740721,0.58225816,0.0,0.0,0.0,0.0,0.0,0.61238414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.789521,0.0,0.0,0.0,0.0,0.0,0.0,0.6862682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579948,0.0,0.0,2.2123947,0.92171717,0.0,0.0,0.0,0.0,0.0,0.7710295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8262338,0.0,0.0,0.0,0.4777414,0.0,0.0,0.0,0.41366088,1.0103861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76084405,0.9081409,0.0,0.0,0.0,1.0839078,0.0
METTL27,0.0,0.0,0.0,0.0,0.0,0.0,0.37541023,0.0,0.0,0.0,0.0,0.5321646,0.0,0.0,0.0,0.79815704,0.0,0.0,0.0,1.3480788,0.0,0.0,0.0,1.8762778,0.0,0.63802314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2853225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2723963,0.0,0.0,0.0,0.0,0.0,0.0,0.5405813,0.0,0.0,0.0,0.0,0.0,0.0,0.6282754,0.61072165,0.0,0.0,0.0,0.0,0.0,0.0,2.0102026,1.5187702,0.0,0.0
RELN,0.0,0.0,0.0,1.4255883,0.0,0.0,0.37541023,0.0,0.0,0.9894107,0.0,0.5321646,1.7376636,1.5108142,1.090439,0.79815704,0.8662954,0.8129196,0.0,0.0,0.0,0.0,0.0,0.8680619,0.0,0.0,0.0,0.6862682,0.63224626,0.0,0.0,2.6180677,1.1535488,0.79873866,0.0,0.91402054,0.66485244,0.0,0.6440487,0.92171717,0.56079584,0.0,1.4603512,0.0,0.0,0.0,0.0,1.0846213,0.0,1.3506544,0.0,1.009082,0.0,0.0,0.0,1.0570387,0.0,0.0,1.0428478,0.44375157,1.0903239,0.5405813,0.7054158,0.0,0.0,0.0,0.0,0.0,0.6282754,0.61072165,0.0,1.3860514,0.0,0.0,0.0,0.0,0.9617258,0.0,1.0839078,0.0
ARHGAP11A,0.0,0.0,0.0,1.3769472,0.0,0.0,1.39842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2363101,0.0,0.0,1.6242591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63224626,0.0,0.0,0.0,0.0,0.0,0.0,1.7016511,0.0,0.5986567,0.0,0.0,1.1805605,0.0,0.0,0.0,0.7014982,0.0,0.0,0.0,0.78192025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996926,0.0,0.0,0.0,0.7641361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3022935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRAP53,0.0,1.0227593,0.6835933,1.2149805,0.0,1.7335064,0.37541023,0.0,0.0,1.2625643,0.0,0.0,1.2065766,0.0,1.090439,0.47668228,0.0,0.0,0.0,1.3480788,0.80943847,0.0,1.1276188,0.0,0.7533247,1.3024253,0.0,0.0,1.6880947,1.6586517,0.0,0.0,0.0,1.540775,2.8151095,0.91402054,0.0,0.5986567,1.3117119,0.92171717,0.56079584,0.0,0.0,0.0,0.7014982,0.0,1.0988283,0.0,0.78192025,0.66952884,2.0429137,0.0,0.5429309,0.0,0.0,0.6621301,0.0,0.0,0.4777414,0.0,1.2902378,0.8895398,1.1149372,0.0,0.7255471,1.240293,0.5647415,0.96471465,0.6282754,0.0,1.4137456,1.6091788,0.80422264,0.0,0.0,2.143581,0.0,0.0,0.68213916,0.0
S100A3,0.0,1.0227593,0.0,0.58225816,0.0,0.0,0.0,0.0,0.0,0.0,0.48459473,0.8776445,0.0,0.0,0.0,0.0,0.0,0.0,1.7731863,0.0,0.0,1.0262316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1556376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2651442,0.0,0.0,0.6933092,0.0,0.0,0.0,1.4716747,0.0,0.0,0.0,0.0,0.0,0.0,2.216858,0.0,0.44375157,0.0,0.0,0.0,0.0,0.0,0.0,2.4532354,0.0,0.0,0.0,0.0,0.0,0.0,0.76084405,0.0,1.2556093,0.0,1.7501514,0.0,1.7018042
ACKR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393587,0.0,0.0,0.0,0.0,1.9002092,0.0,0.0,0.72418845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986567,0.6440487,0.0,0.0,1.0550818,0.0,0.0,0.0,0.0,0.6933092,0.0,0.0,1.3506544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996926,0.0,0.0,0.0,0.41366088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76084405,0.0,0.0,0.0,0.0,0.0,0.0
HAMP,0.0,1.0227593,1.9142464,1.9906936,0.0,2.1349647,0.37541023,0.0,0.0,1.4768884,1.78978,0.8776445,1.7376636,1.7417327,2.4736512,0.47668228,0.8662954,0.0,2.0174932,1.902114,1.5560241,1.8518492,0.0,1.8762778,0.0,1.5197194,0.0,1.7802681,1.016558,1.8429722,0.0,0.7362181,2.5596905,0.0,0.0,0.0,0.66485244,0.0,0.0,2.450593,3.2510793,0.0,0.0,0.0,0.7014982,2.0759284,2.5652485,0.0,0.0,3.591066,0.0,0.62676203,0.0,0.0,0.0,1.5593381,0.0,0.55589175,0.0,0.0,4.22183,3.9355505,1.1149372,0.0,0.0,0.0,1.9561354,0.0,2.1826046,0.0,0.0,3.6106026,0.0,0.0,0.9081409,0.81314474,0.0,0.0,3.0699208,0.0
RHOBTB1,0.0,0.0,0.0,0.94784844,0.9786325,0.0,1.1872158,1.4588928,0.0,0.0,0.0,0.5321646,0.0,1.210038,1.090439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533247,0.0,0.0,0.0,1.016558,0.72418845,0.7345147,0.7362181,1.8599712,0.0,0.0,1.1760352,0.66485244,0.0,0.0,0.0,0.56079584,0.0,0.0,0.6140325,0.0,0.0,0.6933092,0.0,0.0,1.3506544,0.0,0.0,0.89285314,1.4891036,0.0,1.8921338,0.0,0.0,0.4777414,0.7500409,1.2902378,0.8895398,0.0,0.0,0.0,0.0,0.0,1.770215,0.0,0.61072165,0.71153146,2.8329084,1.5485992,0.0,1.3760966,0.0,2.3699863,0.0,0.0,0.91413265
EXOG,0.0,0.0,0.0,0.0,0.0,0.6586041,0.0,2.2249465,0.0,0.0,0.0,0.0,0.0,0.0,0.68702346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3256359,1.1780703,0.0,0.0,0.0,0.0,0.72418845,0.0,0.0,0.0,0.0,0.0,0.5579948,0.66485244,0.0,1.032597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78192025,0.0,0.0,0.62676203,0.89285314,1.1905065,0.0,0.6621301,0.0,0.0,0.0,0.0,0.50586087,0.0,0.0,1.0103861,0.0,0.0,0.5647415,0.0,0.0,0.0,0.0,0.0,1.5485992,0.0,1.3760966,0.0,0.0,0.0,0.0,0.0
HNRNPA1,4.5405803,3.6709301,3.9889855,4.282937,3.689608,4.325026,4.0029497,3.8191648,4.228294,4.036703,4.5221524,3.6438437,4.586945,3.7964284,4.1622925,4.501645,4.1649876,4.2303596,3.5144203,4.374191,3.8528228,3.720546,4.153381,3.715677,3.9211676,3.44531,3.2806413,4.438667,4.080938,4.103158,4.5109806,3.6037316,4.0501304,4.047355,4.1956344,3.4542258,4.5281568,3.4445088,4.0281096,2.9529936,4.409437,4.4233756,4.3969917,3.9649937,4.494214,2.9751139,3.1783643,3.871194,3.2989666,4.506584,4.001944,4.306891,3.8981254,3.9607522,3.4443028,4.172022,4.0275264,3.323779,4.576269,4.2361665,3.7490332,4.5455327,3.9030907,3.9445517,3.1520128,4.392476,4.2328696,4.4091787,4.6032124,4.373032,4.3797774,4.3941293,3.67081,4.433503,2.5523834,3.3537471,3.6421225,3.6018515,3.8495288,4.307248
TIMP2,0.0,0.6368036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662954,0.0,0.0,0.0,0.0,0.6393587,0.0,0.0,0.0,0.63802314,0.88452065,0.6862682,0.0,0.0,0.0,0.7362181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.592625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74881166,0.0,0.4777414,0.0,0.0,0.0,0.7054158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4427727,1.9379274,0.0,0.0
SLC2A3,0.0,1.5176985,0.0,1.5994644,1.250252,2.7671676,0.6477192,0.0,2.0489833,0.9894107,0.48459473,0.8776445,0.0,1.5108142,2.5536146,1.2363101,0.0,2.694579,0.0,2.5177035,0.0,1.8518492,1.4188682,1.6383883,1.475255,0.0,0.0,1.0894297,0.0,1.6586517,0.7345147,2.1536403,1.4478905,1.540775,0.0,0.0,1.5637739,0.970531,1.032597,0.92171717,2.0500896,2.6465628,0.6026031,2.2490451,1.6227664,0.7710295,3.044831,2.5455246,0.78192025,2.2596622,2.0429137,2.273713,0.0,1.7187394,0.0,2.774006,0.0,0.0,0.0,3.284401,0.8401978,0.5405813,1.1149372,2.5822322,0.7255471,0.80124485,2.6852505,2.0143902,0.0,2.5482445,1.4137456,2.4846096,0.0,1.4861952,1.3760966,2.509184,0.9617258,0.78338474,0.68213916,0.91413265
CCDC51,0.5482815,0.0,0.6747987,0.0,0.6045387,0.6586041,1.1872158,0.0,0.8552667,0.61238414,1.0545039,0.5321646,0.77519345,0.7778587,1.090439,1.0410414,1.3233997,0.0,1.2368643,0.885836,0.0,0.0,0.0,0.8680619,0.0,1.3024253,0.0,0.6862682,1.016558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986567,0.6440487,2.450593,0.0,0.0,0.0,1.2651442,0.0,1.9183853,1.3865373,0.0,0.0,0.0,0.0,1.009082,0.0,0.0,1.2723963,0.6621301,0.74881166,2.04011,0.7996926,1.1737733,0.50586087,0.5405813,0.0,1.0103861,1.8451904,0.0,0.0,1.4464664,0.0,1.2599598,0.71153146,0.0,0.80422264,0.76084405,2.849364,0.0,0.9617258,0.78338474,1.0839078,1.7018042
CLSPN,0.5482815,0.0,1.760989,1.2149805,0.0,2.1349647,2.1684823,1.4588928,0.0,1.8031851,2.2751355,0.0,0.77519345,0.0,1.9353893,1.3996073,0.0,1.7947421,1.4492049,0.0,0.0,0.0,0.0,0.8680619,0.7533247,0.0,0.0,0.0,1.5101328,1.8429722,1.1533972,0.0,2.2698226,0.0,0.0,1.8294019,0.0,0.0,0.6440487,0.0,0.0,1.0550818,1.7852732,0.99167126,1.6227664,2.5352755,2.3028767,0.0,1.9356183,2.037736,0.0,0.0,2.105406,0.0,0.0,0.0,0.0,0.9110732,1.7748553,1.9662695,2.386576,0.0,1.8121243,0.0,0.0,0.0,0.92345935,0.0,0.6282754,0.61072165,0.0,0.0,1.5485992,0.76084405,0.0,1.56129,0.0,0.0,1.9269644,2.2993462
SELENOP,2.0245223,3.1077335,2.909383,3.1060586,3.8069203,2.8240888,2.5168662,3.424613,2.9218717,2.836248,2.808675,2.6637263,4.1983542,3.375652,3.079319,3.2358608,2.486961,1.9840868,3.062142,1.3480788,0.0,1.3044863,1.8278879,3.4902046,3.1561916,3.1102054,2.092989,3.5700994,1.6880947,3.3169603,3.121898,3.2590404,3.8406954,3.5620852,2.6446965,2.979597,3.9509935,0.0,2.9002848,2.5732856,3.804647,4.1396832,2.9544466,1.4796644,4.00533,2.5352755,2.8906777,2.9244978,2.457106,4.1422553,1.7975407,3.4211469,0.5429309,4.83419,4.137811,3.1584477,3.1947553,2.3670082,3.8616674,2.8447788,3.3552697,3.9071374,3.4736109,2.077771,3.3573287,3.027861,0.92345935,2.5151343,4.2243037,2.881174,1.1230503,3.783873,2.2664094,2.9570594,2.849364,3.1061459,3.290613,1.5187702,3.7811935,2.136891
ZC3H8,0.5482815,1.0227593,0.6747987,0.94784844,1.4636327,1.3340217,0.86152416,1.4588928,0.0,0.0,0.0,0.0,0.0,0.0,1.090439,0.0,0.0,0.0,0.0,0.0,0.0,1.0262316,0.0,0.8680619,0.0,1.024417,0.0,0.0,1.6880947,0.72418845,0.7345147,0.0,0.7346299,0.0,1.2853225,0.0,1.5637739,1.4536471,0.0,0.0,0.0,0.0,0.6026031,1.4796644,0.0,0.7710295,1.3865373,1.0846213,0.78192025,0.0,0.0,0.0,1.1515623,0.0,0.0,0.0,0.44291687,0.0,0.4777414,0.0,0.50586087,0.0,0.0,0.0,0.0,0.0,0.5647415,0.0,0.0,0.0,0.0,1.0983963,1.7816812,0.76084405,1.3760966,0.0,0.0,1.7501514,0.0,0.0
SBF2,0.0,1.0227593,1.6959836,0.58225816,0.9786325,0.0,0.86152416,0.9747851,1.6205765,1.2625643,0.809611,0.0,0.0,0.0,1.090439,0.99334395,0.8662954,0.0,0.59604776,0.0,1.2508446,0.6393587,1.4616518,0.0,0.0,1.1521163,0.0,0.0,0.0,1.8429722,0.7345147,2.0186484,0.7346299,0.0,0.0,0.9461493,0.66485244,1.9430965,0.0,0.92171717,0.9179424,0.0,1.2472059,0.0,0.7014982,0.7710295,2.079725,0.0,0.0,0.0,1.566079,0.0,1.3569106,0.7628473,0.8262338,0.6621301,0.9902062,0.55589175,1.2382913,0.0,0.0,0.0,0.9309951,0.0,2.1055496,0.0,2.8706944,0.0,1.2873372,0.0,0.71153146,0.0,0.80422264,1.1878933,2.95824,1.56129,0.9617258,1.217206,0.68213916,2.136891
NOMO3,0.0,0.0,0.0,0.0,0.0,0.0,0.8128106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88452065,1.7577344,0.0,0.0,0.43323272,0.0,0.0,0.0,1.0096941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46551394,0.0,0.0,0.0,0.89285314,0.0,2.1183786,0.0,0.0,0.0,0.0,1.4378482,0.284582,1.3300575,0.0,0.0,1.141583,0.0,0.0,0.43230492,0.0,0.0,1.4079268,0.0,0.4808689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINA3,0.0,0.0,1.0740721,2.613096,0.0,0.0,0.8665165,2.2249465,2.5777907,0.61238414,0.48459473,1.1339283,2.5423985,2.3934374,0.68702346,2.4320567,0.0,0.8129196,2.1203897,0.0,0.0,0.6393587,0.71498054,0.0,2.3018248,0.0,0.0,3.1222928,0.63224626,0.72418845,2.6400313,2.1536403,2.205836,0.0,0.0,0.0,2.2510636,0.5986567,0.6440487,0.0,1.9482689,3.2323341,2.0301127,0.0,3.128792,0.0,0.0,1.9278854,2.5538614,2.4795969,0.0,2.8655822,0.5429309,3.2423918,0.8262338,3.6761904,0.0,0.9110732,3.2142534,1.6989762,0.8401978,3.175724,1.7247463,2.3478847,2.0008266,1.240293,0.0,0.0,2.9170952,1.2599598,0.0,0.69298524,0.80422264,0.0,1.6936182,1.2556093,0.0,1.217206,1.9870663,0.0
PLEKHA5,0.0,0.0,0.0,0.58225816,0.0,0.0,1.1660055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.090439,0.0,0.0,0.0,0.0,0.0,0.0,0.70250905,0.71498054,0.8680619,0.0,0.0,0.0,0.0,0.0,0.72418845,1.1533972,0.7362181,1.4478905,0.0,0.0,0.5579948,0.66485244,0.0,0.0,0.0,0.56079584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78192025,0.0,0.0,0.62676203,0.0,0.0,0.0,1.5194621,1.5597199,0.0,0.8276505,0.0,0.0,0.0,0.0,0.0,0.7255471,0.0,0.6399419,0.0,0.65087605,1.2599598,1.4237853,0.0,0.0,0.0,2.3642313,1.7950795,0.0,0.0,0.68213916,0.0
ANKRD1,0.0,1.9786539,0.0,0.0,0.6045387,2.018185,0.0,0.0,0.0,0.61238414,0.0,0.8776445,0.0,1.210038,0.0,0.0,0.0,0.0,0.0,1.3480788,0.0,0.0,0.0,0.0,0.0,1.5197194,0.0,0.0,0.0,2.5410993,0.0,0.0,0.0,1.540775,1.8296441,0.0,0.0,0.0,0.0,1.3930728,0.0,2.8819973,0.0,2.1553385,0.0,0.0,3.7138882,0.0,1.9356183,0.0,2.0429137,3.3931937,1.1515623,1.4891036,0.0,0.0,1.9642652,0.0,0.0,3.3051097,0.50586087,0.0,0.0,0.0,1.141583,1.777196,0.5647415,0.96471465,0.0,1.9304078,1.1230503,0.0,0.0,1.9021685,1.6936182,2.4015164,0.0,0.0,1.3697366,0.0
HEY1,0.0,0.0,0.0,0.0,0.0,1.5535814,0.0,0.0,2.0489833,0.9894107,2.1379702,0.0,0.0,0.0,0.0,0.0,0.8662954,0.0,0.0,0.0,0.0,0.6393587,0.0,1.3256359,0.7533247,0.0,0.0,2.8773382,0.0,0.0,2.269624,0.0,0.0,0.0,0.0,0.0,0.0,0.5986567,0.0,0.0,0.0,1.5569693,0.0,0.6140325,0.7014982,0.0,0.0,0.0,0.78192025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895398,0.41366088,0.0,0.0,0.0,0.92345935,0.96471465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0839078,0.0
DNASE1,0.0,0.0,0.0,0.0,0.6045387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2363101,0.0,0.0,0.59604776,0.0,0.0,0.0,0.71498054,0.0,0.0,0.63802314,0.0,0.0,0.63224626,0.0,0.0,0.0,0.0,0.0,0.0,0.5579948,0.0,0.0,0.0,0.0,0.9179424,2.3380537,0.0,0.0,0.0,0.7710295,0.6933092,0.0,0.0,1.3506544,0.0,0.0,0.0,1.1905065,0.8262338,0.0,0.0,0.0,1.0559286,0.0,0.0,0.0,0.41366088,0.0,0.7255471,0.0,0.5647415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68213916,0.91413265
APOBEC3C,1.537165,0.6368036,0.0,0.0,0.6045387,0.6586041,1.6292984,0.9747851,1.3094141,0.9894107,0.0,0.0,0.0,0.7778587,0.68702346,0.0,0.0,0.8129196,0.59604776,0.0,1.5560241,1.0262316,0.0,0.0,0.7533247,1.698122,0.0,0.6862682,1.016558,1.6586517,0.0,0.7362181,0.7346299,0.0,1.2853225,0.5579948,0.66485244,0.0,1.032597,0.92171717,1.3883586,0.0,0.9759685,0.99167126,1.3987949,1.5009552,1.3865373,0.0,1.5166636,0.66952884,1.7975407,1.2849873,1.3569106,0.7628473,0.8262338,0.6621301,1.1721636,0.55589175,2.1221588,0.44375157,0.8401978,0.0,1.6289961,0.0,1.141583,0.0,0.0,0.96471465,0.6282754,1.4740855,1.4137456,0.0,0.81302476,0.0,0.9081409,1.2556093,2.2061884,0.0,0.0,0.91413265
