,live_1,live_2,live_3,live_4,live_5,live_6,live_7,live_8,live_9,live_10,live_11,live_12,live_13,live_14,live_15,live_16,live_17,live_18,live_19,live_20,live_21,live_22,live_23,live_24,live_25,live_26,live_27,live_28,live_29,live_30,live_31,live_32,live_33,live_34,live_35,live_36,live_37,live_38,live_39,live_40,live_41,live_42,live_43,live_44,live_45,live_46,live_47,live_48,live_49,live_50,live_51,live_52,live_53,live_54,live_55,live_56,live_57,live_58,live_59,live_60,live_61,live_62,live_63,live_64,live_65,live_67,live_68,live_69
DDIT4,0.0,6.106392,0.0,10.131402,5.5761514,12.850177,13.818002,10.065363,4.6605215,4.1567836,0.0,5.54822,47.633778,86.353645,1.6344284,88.83686,0.0,0.0,14.910393,0.0,1.8050303,25.732204,12.798598,0.0,31.216862,6.8356752,0.0,82.002914,28.34778,44.51216,0.0,0.0,11.825425,76.06306,0.0,21.915089,24.642641,43.382473,19.595787,23.799866,85.986946,65.7431,0.0,27.389236,20.419533,0.0,0.0,0.83678854,0.0,0.0,0.0,12.280894,0.0,22.098904,15.756425,12.3035,0.0,0.0,7.7558093,3.3453286,17.232445,0.0,91.47736,0.9913152,0.0,0.0,19.46474,0.83124286
ZWINT,131.44536,271.4664,106.4903,251.64536,127.728966,47.81657,86.941475,0.0,157.43384,76.88777,211.17986,242.49707,24.844643,301.80023,169.75797,30.131155,101.19526,248.64035,187.70508,190.7001,142.10257,1.0902795,202.60173,164.62477,97.67397,98.45202,145.41113,187.24132,50.54403,0.0,313.87027,129.28694,124.92818,35.972713,368.47137,0.0,74.12634,52.815598,97.76377,25.01297,19.050379,0.0,96.08068,195.07655,325.78488,144.38069,303.1107,88.57075,290.52063,14.032241,0.0,142.59926,283.66562,292.42972,8.781534,162.50323,152.00294,167.24535,133.3142,164.82007,284.03696,191.6839,815.0591,87.44061,121.500015,208.27885,157.37752,43.67055
ULBP1,6.412396,0.0,0.0,2.2098832,0.0,0.0,0.0,0.0,0.17404312,0.0,4.0282764,0.0,0.0,0.0,0.0,0.21139069,0.6113084,0.0,0.0,0.16115256,0.0,0.19631556,3.1868565,0.0,0.5984527,0.0,0.0,9.3560705,0.18491748,0.0,14.925112,1.9807458,0.0,0.16731936,8.494095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19762774,0.2142794,0.0,0.0,0.0,5.8631773,2.7213283,0.26063377,0.0,2.2957027,5.364189,0.4238654,0.0,13.81876,0.0,0.0,2.131458,2.444751,0.0,1.9880613,4.5463634,3.044677,0.0,36.424328,11.237744,0.0
XPO5,7.37367,0.48451436,9.402677,12.749789,19.102575,11.445773,2.7993329,4.243303,19.64904,20.664614,13.757754,16.671225,19.551254,3.0144238,18.490425,10.195749,8.523598,13.980789,14.794601,15.743312,8.310669,4.5182433,16.45501,11.617683,11.068162,12.078808,14.022741,9.829128,7.1285243,9.651526,15.664499,1.282261,18.919611,7.4568753,14.781002,6.866996,6.92081,9.231045,8.518174,7.1348534,9.762021,3.7580173,14.51075,29.600317,6.574049,10.164355,9.511719,6.750097,10.265222,0.0,33.462948,16.844725,11.41703,18.655418,11.939289,6.661137,10.366499,16.649126,17.086231,8.70414,8.695207,9.039825,2.2948523,14.595039,5.431462,14.485603,20.7013,0.6498922
AMTN,0.0,13.630495,8.582695,16.535389,0.0,0.0,0.0,0.0,0.0,0.0,47.396637,0.0,44.057907,3.6083078,30.418888,0.0,4.7858973,3.9968164,1.1775569,2.5019774,7.799644,17.066349,0.0,0.0,0.0,2.7385385,0.0,17.638828,4.004323,0.0,5.825734,0.76151276,0.0,0.0,2.6325402,0.0,13.156121,0.0,4.6738605,0.0,2.632887,0.0,0.0,0.0,2.6281266,20.637043,0.0,0.0,3.1147997,7.205667,0.0,6.5882645,2.5368807,4.6641665,0.0,0.0,16.842108,6.518527,0.0,19.428736,9.612028,16.40922,18.75107,0.0,0.0,11.434642,0.0,0.5397347
CDK1,54.42624,125.944176,18.244884,88.63703,289.21152,0.0,38.808353,0.0,27.150124,24.08206,262.9013,124.98694,7.7315474,83.62838,272.86005,4.8606997,140.80293,113.88306,224.71277,113.33883,12.954653,0.31589568,108.15748,67.69154,17.67215,43.22158,336.91885,80.00813,6.203508,0.0,80.732155,45.68583,428.52396,1.4428357,132.0226,0.0,0.0,0.0,52.42242,0.0,0.0,0.0,36.15886,0.0,91.67628,151.74863,139.70851,17.29777,221.33269,0.0,0.0,23.301334,189.94844,123.2371,0.0,31.67667,347.60107,42.859238,97.5762,281.86862,105.03,89.47786,145.9301,19.89167,4.862578,438.653,108.4949,14.053163
C10orf82,0.0,0.0,0.0,0.0,6.3905473,12.039333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544227,8.11572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7534456,0.0,0.0,7.3711634,0.0,0.0,0.0,4.5736856,0.0,0.0,27.269423,0.0,0.0,0.0,0.0,2.1757379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9243271,10.692663,0.0,0.8543648,0.0,0.0,0.0,0.0,8.077434,0.0,0.0,0.0,0.0,0.0,0.0
ACKR3,22.267902,43.980125,12.438026,48.87833,20.642653,24.290384,8.448455,6.4384775,143.05983,12.174639,11.240837,187.83293,187.36565,1.6013263,36.132404,133.03279,0.0,41.81028,64.647354,41.344364,1.7429175,34.529785,1.340866,36.549793,6.1613874,19.022034,33.862564,61.522373,8.101367,78.49052,0.0,1.3586708,0.0,24.39092,0.0,45.178154,99.941536,16.061363,79.542274,11.753601,74.94695,107.67484,28.473696,141.9583,4.5686026,17.742882,59.960476,81.531494,306.82388,11.447342,53.88727,67.20888,21.140636,22.716328,134.71443,35.233994,22.608402,21.960169,2.7499552,80.994026,129.70744,71.71961,198.67616,15.629878,73.30282,73.85438,0.0,25.712759
CDH26,0.0,1.3241419,0.0,0.0,1.8439113,0.0,4.9196787,0.0,18.129568,0.0,0.8240321,1.4140855,0.0,0.35758284,5.2017193,5.476796,0.58715516,5.593952,0.0,2.3716512,0.0,0.0,0.7964828,0.0,0.0,0.0,1.5467122,0.0,0.0,0.0,0.0,3.395487,1.9513941,0.47858715,5.7887073,0.0,4.165224,0.83607626,8.107977,0.0,3.1222212,1.2391948,0.0,3.5044522,32.524208,3.123237,6.7572303,3.956841,25.653019,0.0,0.45564514,0.0,0.0,23.27975,0.0,0.0,0.0,2.8187766,11.308926,3.4677055,4.2144666,1.989409,31.27039,0.0,0.0,0.0,0.0,0.0
DEPDC1B,7.8481174,26.542625,12.114051,6.525507,64.1427,0.0,4.125113,3.3528645,58.598946,5.1042,14.01619,10.223739,0.0,30.774622,43.532448,1.7202779,8.681425,20.098568,30.60029,6.8218784,29.357508,0.0,12.821192,81.209595,4.146051,3.1621327,65.58498,18.102016,1.8125547,0.0,9.584067,5.2812896,54.548027,0.0,14.964188,3.273996,4.3698244,8.196957,7.8113475,0.5905684,2.6550837,0.16491675,44.429638,47.486366,12.932755,24.083658,12.096478,0.61962813,30.704742,0.0,3.009864,7.2322,18.099413,33.35559,0.0,5.683868,51.668175,1.8836831,16.209291,35.522995,30.247515,9.502709,28.262001,0.0,59.719852,36.308136,16.851728,2.7998872
SF3A3,43.947273,71.46278,60.3144,47.76107,62.17894,43.034645,24.296202,22.841135,50.329453,33.46934,46.555355,25.720926,19.069557,88.57614,42.451874,24.387672,11.755844,68.495605,27.42474,69.82617,28.200743,41.722115,126.8894,46.004448,11.381271,27.053371,64.01059,64.96508,25.927208,41.435806,32.081985,9.898008,57.125515,27.439562,8.298511,11.049057,26.283506,15.358242,21.63181,44.499023,11.590443,25.638147,59.03794,13.853544,90.92715,27.887194,59.014843,18.591312,30.021008,15.004899,26.560553,44.034687,41.189148,65.97561,8.0282345,38.597355,68.8856,45.9621,50.04486,38.238983,48.715397,40.322525,59.14454,17.633577,54.122536,51.37654,73.4806,21.249197
ZRANB2,21.750395,12.859904,9.251357,19.951906,13.469473,16.523727,5.0531363,11.487903,13.920661,26.289745,8.182626,5.9253044,15.865791,13.2169485,11.65654,16.532038,1.2953064,10.7018795,13.711108,23.965487,8.76192,11.99322,10.721396,29.40072,3.9370503,18.654966,17.949625,9.552056,13.227206,11.316136,5.589602,27.736326,15.449173,28.424524,36.047276,10.354001,24.337933,21.799322,16.49287,23.660774,13.167323,13.155975,15.823524,27.543278,9.462158,12.56402,9.745543,29.398104,20.036922,11.513095,25.88288,8.60693,18.249193,18.196386,7.4327397,3.1581538,14.204768,24.76155,14.61977,37.334694,14.184301,31.295538,10.71928,18.707783,11.71512,40.390156,20.706242,11.009303
PSCA,7.757761,3.997543,0.0,72.96219,1.7870648,51.07401,21.856041,0.0,319.97922,0.0,152.65686,13.059774,8.176413,3.527241,149.38257,4.5433426,108.02627,6.5068464,30.50689,0.0,3.4633741,1.1914178,32.346043,0.0,12.109653,3.1232564,45.195686,20.816349,74.54425,0.0,1.708463,8.934803,1.2253569,54.582726,5.658731,40.80094,97.12946,0.0,21.2579,0.0,167.1507,14.598854,8.329624,0.0,9.914237,1.0083777,19.533562,0.0,0.0,61.995007,4.366546,0.0,3.9678473,15.623688,0.0,11.371079,276.6062,28.425299,7.094313,378.33072,53.882053,46.28688,61.33391,0.0,0.0,40.987812,0.0,2.1099358
ALDH3B1,10.021245,35.41297,0.20956716,0.0,16.212212,0.0,7.300807,0.0,28.902548,0.25151098,7.5445733,1.6795238,0.0,51.44731,76.8859,0.0,0.0,19.426193,1.4087209,22.424747,0.25650784,0.0,13.236422,21.59342,5.09081,0.0,28.384514,24.148726,13.059252,0.0,8.607998,0.79180604,0.42813277,3.3828826,0.22301602,0.23274574,2.3789265,0.0,8.631817,0.6803245,120.58292,11.025827,2.2055166,14.280132,2.3417742,0.0,3.6805828,0.0,0.0,15.971723,4.871229,7.408427,2.5522912,42.781593,0.32840845,3.7249534,8.702014,3.5704784,10.800067,11.415218,11.859806,5.8103466,7.164841,4.0894423,2.4705791,0.0,8.868057,0.47937644
TUBB4B,459.55637,498.60153,1010.7983,894.4999,1449.9734,59.25698,118.472176,23.249643,1641.4803,955.4692,1272.3447,1235.6454,215.65924,643.1426,1407.5455,321.3058,599.74097,1061.7662,1146.107,1192.9792,1305.2335,77.61436,1092.3574,2042.7975,88.20171,395.46075,1556.6832,451.46213,123.84026,35.21864,605.2217,215.6912,2002.7529,162.68977,1094.2394,501.53943,51.10278,693.65765,565.17804,60.15311,337.37878,112.38181,1715.2148,953.22266,690.328,969.7905,1087.0143,214.45517,870.4541,134.58165,232.72798,187.80952,1118.88,1248.7686,30.57157,468.25314,1628.8027,312.0896,383.07352,1567.0548,1087.2125,1043.9598,581.3522,212.2234,1301.3687,448.55383,507.14954,26.971973
KNSTRN,4.330399,8.8604,14.051736,34.243153,154.85117,4.3852777,6.4017816,0.0,171.45432,7.12758,153.3722,29.638268,9.970521,14.458118,162.65475,12.1174345,57.85985,29.56183,77.93567,8.43977,94.50911,0.0,45.55396,211.83652,10.883063,11.232592,182.8195,15.871882,5.8631573,0.65803665,13.730492,5.094516,236.80208,3.7223494,16.293205,37.643196,0.0,10.038852,14.066946,0.912238,12.960748,8.555724,170.63063,38.66742,25.556906,119.31553,27.077154,6.0923066,32.220512,0.0,0.0,16.03093,5.9819636,31.229532,0.0,0.0,184.3976,6.9826503,12.319098,123.16111,10.85719,27.374287,16.102518,4.9208074,116.73154,156.29721,21.05302,3.5758998
DHRS3,25.413563,42.11741,17.526075,0.2430112,16.211655,21.939323,32.083828,0.0,85.80222,12.539061,137.15445,100.07608,86.324196,27.954847,29.568516,19.040462,6.5170474,36.88617,21.627817,18.200693,15.83033,23.112244,320.69742,27.268885,5.70339,14.725007,78.69038,59.320377,47.55897,34.662247,5.8676276,0.3406907,65.96275,26.264988,38.39328,39.138924,4.96454,76.944824,51.8813,32.421978,54.10389,14.053622,95.75434,102.513214,9.420957,19.533411,12.898456,43.73216,55.58504,17.683111,0.0,6.4753623,25.163443,64.11851,8.112395,7.302068,79.20712,37.4809,9.375616,90.266304,51.260227,171.61113,33.48393,5.95121,44.84689,48.73585,82.5626,0.83427423
ARHGDIB,0.0,8.496614,4.1946874,0.0,5.3378887,0.0,0.0,0.0,5.1325855,0.0,14.6833935,7.2324142,0.0,0.0,19.726288,4.077029,0.0,3.6126792,6.3680434,0.0,0.0,0.6595834,41.441616,0.0,0.9913173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.345801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.791588,0.0,5.4110403,0.0,0.0,0.0,30.978743,0.0,22.539604,0.0,0.0,0.7221887,0.0,0.0,0.0,13.657521,0.0,3.2006595,0.0,62.270435,4.749524,0.0,5.22108,0.0,0.0,0.5844437
MALL,4.6370144,8.94139,0.20944622,6.675534,1.2343968,0.0,0.25872943,0.21897775,1.2294893,0.0,1.7807337,0.0449123,0.21154189,16.579798,2.1933358,0.0,0.72098386,4.5485168,0.0,0.38125804,0.0,0.0,11.721621,2.2051954,3.8017285,0.1942887,0.33268335,11.690942,0.88239366,0.30295825,0.5205339,0.6560165,0.60322595,0.5279153,0.2014662,0.2679578,0.17299053,0.0,1.9568081,0.0,222.71935,0.23322743,0.0,0.0,0.88160133,0.0,0.24888586,0.30228186,0.402156,7.3306556,0.38149193,0.0,0.60545266,0.5412208,0.0,0.3494749,2.0560067,0.22706085,0.10871843,40.15472,6.8028507,1.3853581,0.9621772,3.913328,2.6454709,0.0,0.051594608,0.0
LINC01291,385.4187,14.751321,97.60043,252.92284,60.25376,332.3854,119.665726,351.79172,153.28923,42.38406,350.77155,143.15497,287.61438,352.56778,251.45096,500.78784,493.46033,0.0,295.13745,43.21148,437.4828,0.0,0.0,23.50698,24.096691,57.93625,4.817308,137.20593,175.11877,323.5735,53.475697,0.0,0.0,0.0,3.1851363,361.68597,702.0115,31.550407,189.7573,0.0,60.63028,0.0,39.379402,27.609676,67.33244,15.533454,45.233852,0.0,0.0,179.04298,0.0,433.29037,79.85372,20.26907,340.01794,0.0,138.55087,246.04547,435.33917,22.320732,15.112863,87.96936,0.0,62.418728,22.05924,1391.0548,76.12886,1.6252869
VAMP5,0.90960795,4.6604,0.0,0.0,14.309368,16.088995,2.044149,0.0,12.218806,0.0,15.376748,3.5432663,54.75634,11.595581,20.891829,0.0,24.077158,12.82801,0.0,0.0,121.17875,0.0,2.1061478,6.325629,4.675357,1.5623547,7.4507527,25.027538,28.42581,0.0,0.0,6.488178,10.927679,27.955488,14.619042,44.91316,0.0,0.0,0.0,0.0,22.738667,4.916428,9.344367,1.1397266,3.0743937,19.604368,8.41735,0.0,0.0,13.520791,2.542137,8.244699,0.0,2.3170352,14.01242,5.030849,10.927951,8.125564,4.1833196,122.852295,4.383218,0.0,0.0,0.0,14.202845,3.2655518,0.0,33.55429
MATN3,1.7457625,1.2063215,3.6197934,0.0,0.0,9.769105,3.5929105,14.7488785,55.569805,0.0,1.5382231,1.3522955,0.0,1.640528,8.082546,0.0,38.163685,3.8799534,2.9262638,0.0,9.205309,0.0,14.3766,5.3742113,2.1535382,6.9494576,1.8052312,6.987568,0.37845075,0.0,1.7350425,0.0,1.0190742,0.0,31.109362,0.0,0.0,17.36069,0.0,11.860761,5.327969,0.0,0.0,0.0,3.10718,10.49406,0.0,0.0,0.0,0.0,0.0,7.5967607,0.0,0.0,0.4484038,0.0,4.827929,0.0,3.7728553,17.938616,4.893887,3.6250079,0.0,0.0,0.0,0.0,0.18560302,0.0
EFEMP1,10.914178,10.235227,0.0,36.926395,35.37597,0.0,3.0894833,0.5266534,0.0,0.0,2.0245564,6.92498,0.0,0.0,0.0,5.6203065,1.0164688,6.049396,0.0,3.8173618,0.0,0.0,60.739643,39.788822,0.0,0.0,22.109015,0.0,13.926942,40.286545,0.0,0.0,22.07176,35.018055,10.652635,0.0,3.7895856,6.4944725,0.0,12.320295,5.7078967,0.0,9.674505,25.260431,29.328754,6.9539814,11.615962,65.84724,8.958862,0.0,32.334927,0.0,0.0,9.025909,26.14122,5.973734,23.24483,20.232788,4.6552615,0.0,7.1334934,10.105694,15.455542,10.661001,6.679263,10.05228,13.2297125,1.0399896
TRAIP,7.011221,17.862492,1.5177361,17.628555,26.994328,0.0,8.243504,0.0,36.401707,4.4326572,20.30535,20.7849,0.86085135,23.302511,23.087141,1.69536,13.602764,9.345923,12.042636,21.601707,11.18246,0.0,15.174743,23.167799,6.7247505,8.625735,32.902676,16.310665,4.212451,0.0,18.417057,8.949569,20.839039,0.5356554,12.369574,0.0,0.0,3.26184,9.0442095,0.0,0.22509672,0.0,75.78551,8.042349,25.34544,23.655577,27.995272,13.662473,5.402682,0.0,0.0,15.43552,0.26197585,21.220112,0.0,6.338167,41.96862,3.6696184,31.573011,30.415165,14.186996,27.33631,37.719902,0.0,26.915575,74.31378,19.467072,1.1083238
NMU,11.125845,1.3615655,8.076304,0.0,49.595478,0.0,0.0,5.898372,8.3610935,13.423283,8.965573,13.655008,0.0,0.0,8.463973,8.781038,0.0,12.185774,0.0,6.1123667,20.649399,0.0,4.8160152,11.076406,0.0,14.968946,6.429359,2.1169279,0.0,0.0,6.122406,0.0,19.42074,56.261475,0.0,23.836788,0.0,0.0,0.0,0.0,0.0,0.0,9.564812,4.629186,3.8089647,3.1157362,0.0,46.000538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5679326,0.0,8.498613,21.4602,8.400223,4.791742,0.0,0.0,17.106089,0.0,5.1784253,0.81474835
DKK1,155.18951,81.62578,11.471946,175.68816,169.0686,82.4912,79.5886,98.86742,208.848,421.75485,642.859,377.60202,0.0,57.42699,307.39517,8.4593935,13.395865,113.95763,302.07654,88.776505,172.49333,101.51438,42.24244,0.25993523,3.4324996,103.64278,150.0324,81.05417,176.61082,525.0337,124.69139,0.0,143.51817,110.27648,426.5433,124.235855,269.49542,142.17812,225.45607,170.09157,50.769543,307.04913,385.83127,121.93255,467.97974,43.70259,163.03442,169.52737,43.51868,272.6082,400.06012,167.26457,8.802702,214.0077,487.36807,207.89568,238.21373,117.42912,91.70604,14.184942,54.08893,184.26518,2.8029742,80.89413,137.08472,158.69771,344.84637,86.43102
RNF139-DT,31.888865,12.285486,78.303894,18.645542,15.025297,0.351321,25.478199,3.2097096,0.090298295,71.738144,29.68231,0.60390633,0.0,0.07125146,2.067247,3.7810593,6.962904,7.4353275,0.0,13.323117,3.8212516,0.0,3.9354167,0.1562323,0.2251194,7.7303004,3.0035467,0.0,3.4855125,0.20351791,30.599123,0.0,0.09918351,33.884407,5.9880323,17.86218,0.0,23.311924,0.09350403,0.0,35.052227,0.15511504,38.414837,14.996085,19.05089,5.5855217,5.993261,0.0,47.10953,0.55189085,93.85518,22.730179,0.29610693,10.825991,0.107255965,3.822669,24.965963,34.435993,42.26933,8.567835,10.28964,8.80982,0.0,33.49907,0.0,0.0,0.0,0.077383764
SDAD1,9.6962185,6.338297,16.238998,14.495046,16.081038,17.360952,10.401762,6.5194154,20.763195,8.726059,19.430508,26.852743,6.7993155,4.180122,24.601252,22.190052,11.968894,13.249176,8.2112255,8.74241,36.043568,4.738371,30.389786,6.0048285,5.0287123,11.063545,14.106399,17.649763,11.149036,15.616741,14.7591,4.618257,25.38069,19.15658,16.61672,8.959144,20.253109,4.050045,17.361565,28.047318,18.118645,18.317242,7.131362,20.852806,6.1695104,14.321186,20.104704,16.161083,18.193209,12.69698,71.80841,8.599808,8.47053,16.593565,16.22566,22.818602,31.401428,8.41086,17.985653,21.598671,22.806719,20.850065,21.013111,18.003593,31.591238,36.09201,11.113801,1.7885778
MUCL1,1.5477208,0.0,18.046452,0.0,11.487369,0.0,0.0,0.0,4.841856,21.937775,10.163671,0.0,190.0941,10.464446,0.0,0.0,7.115264,0.0,0.0,0.0,8.486087,0.0,3.5912633,0.0,0.0,44.861046,0.0,0.0,24.855413,17.754784,37.16624,15.305541,3.7505615,0.0,0.0,7.786461,0.0,5.4544463,241.79791,0.0,0.0,0.0,0.0,0.0,37.069363,54.75503,12.664372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22167,46.516945,0.0,1.5615969,9.253832,0.0,0.0,18.530834,0.0,0.0,6.77521,0.0
SELENBP1,44.61614,10.590852,19.995897,29.814173,55.338776,18.278301,240.38974,327.7664,22.886898,26.172815,39.47376,79.775925,111.587326,30.968054,24.923634,42.98752,22.595812,10.529092,92.896706,21.922417,82.96204,169.67296,0.0,19.809656,11.822714,56.25343,57.175064,47.059055,91.47691,106.02753,9.526034,85.617805,110.18936,58.386517,22.496258,23.81416,48.66454,21.823072,17.0041,37.73797,4.0090604,60.565536,48.653744,33.636833,174.96442,32.3282,20.180023,45.009453,50.428894,58.82893,134.75427,117.96642,30.860332,15.378635,59.939423,20.662266,36.304672,60.45099,10.953514,9.655172,28.429024,33.223267,35.39377,30.926764,6.0043564,20.446932,7.760979,143.94345
RPAP3-DT,5.1410203,8.640923,0.0,0.0,0.0,0.0,2.48873,2.4518065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.532382,0.0,0.8556349,3.5216572,4.085355,0.0,0.0,3.399378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7825207,0.0,0.0,1.5223422,0.0,5.659591,0.0,0.0,1.116038,0.0,1.4942697,13.2560425,0.0,19.020933,0.0,0.0,0.0,0.0,0.0,0.0,9.249836,14.782877,0.0,0.0,0.0,0.0,0.0,1.211193,45.350956
IGSF1,0.0,0.0,0.0,0.0,0.0,0.0,44.34032,0.0,0.53153896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7000217,8.169197,0.0,0.0,0.0,0.0,0.23116477,2.6893737,0.0,1.7994163,0.0,0.0,0.0,0.0,3.408346,2.4090493,0.0,0.0,0.0,5.378358,0.0,5.4037423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.988406,5.279644,5.4800262,0.0,0.0,0.0,0.8897547,0.0,0.0,0.0,0.0,0.0,0.0,18.91495,6.9083405,0.0,0.0
GEMIN5,12.599692,8.611749,15.043262,3.3653448,11.972575,1.2919178,5.6603155,1.2924138,22.173527,3.8496304,4.5960383,6.557728,2.6831355,12.47537,8.548919,17.53671,4.5609813,6.171367,9.278157,9.865304,13.083318,0.0,8.095042,11.717501,4.1384773,10.7773,13.869622,13.039341,12.368871,13.052571,12.327623,3.5968063,11.498403,18.588436,10.8733225,3.264464,4.062737,4.30654,11.035533,9.938506,8.597126,7.8592525,4.534943,7.2129903,8.592773,14.212914,9.546114,10.238036,10.851962,0.0,6.553464,2.604145,5.296012,7.700912,0.0,1.6303297,13.20721,3.8523514,9.133002,11.281324,4.473221,0.82736874,15.317179,5.3245773,9.460754,29.412567,9.791895,0.3234276
CLPSL2,0.0,0.0,0.0,0.0,4.0617085,8.44269,10.660682,0.0,0.0,0.0,0.0,0.0,2.0239236,32.226753,2.9582472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8484845,26.60943,0.0,0.0,0.0,0.0,0.0,1.7132614,0.0,0.0,3.0777557,0.0,0.0,0.0,0.0,0.0,3.1364295,0.0,0.0,0.0,0.0,0.0
MORN2,76.12523,47.796974,70.677605,18.97484,61.82093,22.684872,71.97176,24.055664,69.24959,10.247441,87.11334,37.84929,82.92894,13.086419,274.55237,52.360546,28.768126,0.0,22.44818,104.942955,37.329723,47.59842,29.036966,47.49789,31.314657,55.73695,45.693127,65.92558,6.9876738,43.13692,32.9298,35.89396,33.961315,28.882187,19.486883,59.555508,145.1778,56.738285,66.03176,0.0,369.5607,97.0859,89.85294,81.24739,89.955055,34.882217,11.668523,57.380253,22.178097,0.0,114.92412,86.268814,36.410034,105.993835,0.0,65.992485,44.69678,28.061821,79.07258,37.05965,52.757137,108.225494,124.36703,67.411896,68.53859,0.0,29.873161,4.146287
CBLL1-AS1,3.065251,5.2468805,0.0,13.790678,8.000493,3.3893845,14.65818,0.0,0.0,2.152827,9.91225,4.47481,8.896335,0.0,1.1685023,1.9402604,0.0,5.8595247,0.0,5.0739574,0.0,7.064767,7.086098,4.0076776,0.0,2.6379156,3.146175,16.357174,0.0,0.0,0.0,0.0,0.0,12.140128,0.0,0.0,7.8554106,5.462481,0.0,0.0,0.0,0.0,9.649737,1.9222125,5.147134,7.4968653,0.0,11.644987,0.0,7.271753,0.0,0.0,0.0,0.0,20.673107,0.0,1.8376019,0.0,6.157185,0.0,1.8498118,0.0,5.434182,4.6242347,5.9872,0.0,0.0,61.15882
EIF3H,246.84341,268.96844,194.65515,228.1139,359.59772,215.55585,179.84395,190.29347,348.55994,183.72412,197.04254,139.24887,168.20435,197.1376,278.41327,288.67758,136.46242,267.0725,217.55032,319.0849,244.17465,350.06345,284.69968,269.5439,106.77083,215.23361,291.97916,282.50143,142.95488,165.29631,258.5489,80.84158,219.7924,194.07648,251.99048,166.81136,274.77103,325.44846,241.83514,379.02237,371.60724,285.53595,231.46588,453.00497,242.67778,273.54535,231.32674,215.72272,305.6893,262.73206,254.99176,202.15457,183.96947,289.49603,177.77766,243.78839,269.12656,277.56488,105.68532,293.19308,220.1022,410.6435,266.5276,182.86966,292.3273,264.46228,291.5972,335.2236
TFF1,2265.1433,529.4677,1895.2428,7097.766,306.62363,26.59247,2862.332,1251.5222,2795.4558,89.61705,4865.392,189.32791,18731.416,5844.9634,1635.5607,239.79955,10875.31,575.2853,630.03705,3136.6313,9814.3125,426.7032,2023.3043,61.277363,8911.434,2648.9849,41.350822,10978.978,606.5535,1.7282182,2765.8745,2550.5295,0.0,1008.08527,1.517456,314.64566,953.39453,658.648,368.8653,36.19127,634.55426,1244.7584,121.17501,0.0,213.84108,156.83904,516.1117,54.14871,0.0,0.0,175.05084,4956.3125,82.82288,3524.333,9.650173,277.95303,2264.9424,5816.8438,3255.5168,57.755314,1343.7588,1441.4028,474.25766,0.0,417.51767,177.65794,1188.6359,687.6872
SLBP,71.64443,63.938503,42.3772,77.87805,37.284817,20.587057,36.791447,16.70027,18.944187,13.284999,24.789738,21.486853,10.467599,45.15518,33.784153,26.250454,15.082807,47.508606,17.439169,39.201332,56.793156,22.931356,19.495745,38.26717,9.177201,39.630135,26.966291,52.622345,22.037725,14.386317,62.26324,7.273994,20.411274,3.2119033,71.933464,5.292085,9.028244,8.610262,25.481125,16.27897,17.838253,0.0,86.60548,20.419374,52.45795,35.275303,48.949924,51.34981,40.449287,26.459173,17.041265,28.99752,74.47671,40.372623,32.185295,46.010998,43.289825,42.002686,96.30377,16.605299,36.58443,31.961174,34.005703,29.078257,65.45612,11.126829,29.482597,3.1016855
SPDL1,5.1914415,23.025452,12.860867,11.301823,49.365215,13.563655,6.369283,0.21637414,45.963905,5.5940237,28.1011,17.315012,9.006089,18.441326,53.90027,5.943305,11.818172,25.395067,39.78299,11.947721,30.007906,1.5525007,33.818882,86.494934,1.4790636,16.524141,45.462822,5.4717264,0.5483966,1.9693826,10.736386,7.589671,43.587273,0.0,21.235249,3.6624095,0.0,7.1157312,11.057174,0.0,4.313112,0.0,57.43773,39.139843,15.353698,7.948157,14.372264,5.5327888,8.305223,0.0,0.64922637,9.234812,24.399288,17.315842,0.0,4.0647845,57.506958,14.83341,2.1069322,33.274742,10.881116,23.311785,24.314625,20.253382,35.829506,145.49855,26.96742,1.6662041
