,live_1,live_2,live_3,live_4,live_5,live_6,live_7,live_8,live_9,live_10,live_11,live_12,live_13,live_14,live_15,live_16,live_17,live_18,live_19,live_20,live_21,live_22,live_23,live_24,live_25,live_26,live_27,live_28,live_29,live_30,live_31,live_32,live_33,live_34,live_35,live_36,live_37,live_38,live_39,live_40,live_41,live_42,live_43,live_44,live_45,live_46,live_47,live_48,live_49,live_50,live_51,live_52,live_53,live_54,live_55,live_56,live_57,live_58,live_59,live_60,live_61,live_62,live_63,live_64,live_65,live_67,live_68,live_69
ITGB8-AS1,0.0,2.1728451,0.0,2.528755,0.0,3.3609498,2.6651978,0.56923044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5290215,2.9531648,0.0,0.0,2.507409,0.528118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0376983,1.8764045,3.2555053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3727419,0.0,0.0,0.0,3.432545,3.1172094,0.0,0.0,0.5665775,2.3326437,0.0,0.0,1.417504,0.0,2.1777818,2.5509756,1.3136511,2.6039116,0.0,0.0,0.0,0.0,0.0
ZNF585A,3.7124789,3.2591453,2.105517,2.287347,3.1394978,1.6722126,1.8728796,1.4434811,2.4768438,1.7455289,2.2289479,2.72707,2.5951593,1.464039,3.4065812,0.0,0.055210173,2.9881928,3.070213,3.1432443,1.4664133,3.5496352,3.676022,2.2433562,0.0,2.48407,3.140492,2.077228,0.08692802,0.0,1.8827835,1.7256688,2.9258914,0.0,2.2782867,0.0,2.3995492,0.0,1.4428965,0.0,2.3499951,2.557737,1.1725056,2.9260113,0.0,2.9184663,3.1578574,2.9885147,2.9681857,4.2241235,1.0923632,1.4585931,2.1436417,2.5218203,2.280879,2.9225798,2.1899283,3.0788727,2.5936296,2.29553,3.1802132,2.7804885,3.0791898,4.256885,2.1608164,3.3774738,2.4556036,4.9863544
ACTG2,0.35252836,0.5463003,0.0,0.0,4.209499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4928393,0.0,0.0,0.0,0.0,0.0,0.0,3.169774,8.922459,0.0,0.0,0.31111318,0.0,0.0,0.0,0.0,0.0,0.0,0.40458405,0.348008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3343907,0.0,0.0,0.0,0.0,0.0,2.7413275,3.4379873,0.39359522,0.0,0.0,5.2114835,0.0,0.41321173,0.0,0.0,3.3084314,0.6211085
NOLC1,3.7375631,3.6482205,4.0448766,3.3956296,3.3471777,3.8026938,2.6124413,3.0973363,3.6587625,3.900449,3.4555366,2.7558079,2.6678238,4.2324114,3.4533997,2.899211,2.0047896,3.4921336,3.431807,3.7964616,3.9479856,3.476024,3.6114872,3.5029502,2.6387513,4.032435,3.6705236,3.8602605,3.5654838,3.0742977,3.1176023,2.4278479,3.9381177,3.5510209,3.3906133,2.365946,3.2138457,3.6555965,3.9467854,2.6730936,3.3511975,1.529117,4.011853,3.9280033,3.7581923,3.1525753,3.337959,4.1383004,3.1634898,2.6479735,3.6514394,3.1249382,3.7692213,3.2654777,3.2112706,3.7134278,3.5462255,3.356464,3.6842146,3.7010164,2.798924,3.179904,3.5903919,3.8551657,3.7612534,4.0035186,3.9373438,3.1576126
SERF1A,3.6902199,3.9696662,0.00036132918,0.00022466244,8.393335e-05,3.3722446,0.00020643795,0.00021378712,2.1608364e-05,5.9761995e-05,1.9746365e-05,0.00022164991,3.5661983,0.00028739398,0.0001947206,0.00013420044,1.5915804e-05,0.3679491,0.00084209844,0.00033567665,0.00011287919,0.00025007353,2.2931788e-05,5.311336e-05,4.3463177e-05,4.0527005,4.0307503,3.8721366,0.000113665774,7.892098e-05,3.3629203,3.4015532,3.0962234,3.4448985e-05,3.464464,5.6919635e-05,0.00013932814,0.00020616433,0.00013809974,0.0004750314,1.1520524e-05,1.8951766,7.595322e-05,0.00015499066,0.00011515517,4.1867952e-05,3.2699738,0.00038983035,3.9278184e-05,3.0568557,0.000105407584,4.36487e-05,3.487738,0.00012473029,4.2392244,1.9346185,5.5202043e-05,1.36806175e-05,6.39302e-05,0.00031004526,7.139908e-05,3.434227,2.7055454e-05,0.00030117139,3.6615398,0.0014267429,0.00012585742,4.134103
ANG,1.6319748,1.2425916,2.0543597,0.0,1.6722062,1.7837301,1.6596344,2.1093626,2.618892,0.0,2.5443985,1.8882513,0.0,0.0,2.3508954,0.0,0.0,1.132185,0.0,0.0,0.9858972,0.0,0.0,0.0,1.5115153,0.0,2.4122977,2.1550455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.376541,2.395138,0.0,0.8716602,3.6396213,1.678547,0.0,1.6402406,1.7635434,0.0,2.1392345,0.0,0.0,0.0,0.0,0.0,0.71576196,0.0,0.0,0.57245266,2.0064554,0.0,3.9355567,1.7202449,0.0,0.0,0.0,1.6648614,0.0,0.0,0.35616502
WDR3,2.4050345,1.8828436,2.887119,2.3670099,2.3225317,3.314599,2.3579035,2.3792725,2.7604628,3.2582874,2.353397,1.7986097,2.4812844,2.2008595,2.6263382,2.8715184,0.40976858,2.7130744,2.7610805,2.5467157,2.7369506,3.1076658,2.505115,2.673659,0.99010855,2.0869055,2.4049978,2.760356,2.426162,2.289187,0.0,1.7812581,2.3878665,2.5890582,1.846536,2.0910347,1.9119687,3.318424,3.0291426,2.4050598,0.08915444,2.4633503,3.4819076,2.5719886,2.1593742,2.7806406,2.0661497,2.0466037,2.431831,0.0,3.6841197,2.0690928,2.1163511,2.559738,2.6245127,1.8806975,2.7041693,2.6250253,2.7666364,2.487811,0.0,2.798253,1.5065415,2.7540607,3.054867,0.0,2.4052413,1.7419194
TCEAL1,3.5089061,3.2673872,3.675323,1.6429516,3.6437504,4.2848296,4.9461274,3.7763524,3.025683,2.6427186,3.832012,3.3400986,4.83481,0.0,4.475519,3.1847384,3.1448298,1.9269109,3.3785884,2.4695194,3.4880085,3.1121056,4.0112243,3.378791,2.1729069,3.4026072,3.7535331,3.1648047,3.248742,2.9293199,2.910862,2.62136,3.544719,3.995681,3.266171,2.7155774,0.0,3.3191462,4.6005154,3.4862342,3.7816575,3.3669074,3.6514795,3.034777,3.9456923,2.813726,3.8215141,3.6347265,3.7078283,3.4416482,5.000244,5.2981277,4.424562,3.7975893,2.7144732,2.3922088,3.7972567,5.4004664,3.278882,3.4447482,3.0970607,3.8675525,3.0071049,4.0935163,2.489997,3.6341746,2.8994834,4.646884
HNRNPK,5.757615,5.801388,5.7984877,5.9813247,5.873604,5.4221745,5.399853,5.480025,5.595136,5.879806,5.6471825,5.9497786,5.6457324,5.584826,5.7738934,5.4927106,4.4352856,5.4682474,5.7038918,5.7599425,5.4963317,5.5055966,5.701511,5.8546624,3.6806135,5.7577343,5.9961376,5.5931516,5.015829,5.115668,5.556116,3.9508934,5.7860384,5.8254986,5.666943,4.3262463,5.5865426,5.8216844,5.4694276,5.575866,5.393828,4.760657,5.824064,5.9455047,5.8292127,5.532233,5.7411885,5.615437,5.756814,5.166954,5.7769694,5.914619,5.8282156,5.6612186,5.3301177,5.696728,5.591078,5.7501087,5.4333115,5.7457776,5.8651247,5.4547315,5.9859734,5.5561013,5.8427944,6.240682,5.841207,2.9352083
NPR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7576343,1.290106,0.0,1.6387092,0.64211375,0.0,0.82333773,0.0,0.45986673,1.3606523,0.0,0.0,0.9593562,0.0,1.8873777,0.0,0.0,0.0,2.6060004,0.0,0.0,0.0,0.0,1.1486714,0.0,0.0,0.0,2.1191049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6912117,0.0,0.0,0.0,0.0,0.0,0.0,1.3561903,0.0,0.0,0.0,3.959402,0.0,0.0,0.0,0.0,0.0
TRA2A,3.7052462,3.7771912,3.3394945,3.3319812,4.109237,4.19024,4.0584326,3.8877301,3.448133,3.2721097,3.5116892,3.545857,3.544261,2.9796515,4.061893,2.5350945,2.934421,3.4017673,4.0834007,3.030981,4.1533217,3.537955,3.7385528,3.617513,3.241598,3.5467803,3.5722406,3.716645,4.162891,3.6088965,3.3226423,3.3661313,3.7564332,3.4776926,3.36109,2.4062047,3.6714957,3.405299,3.595968,3.977193,3.9277396,3.9566624,4.1646357,3.5848017,4.177873,3.368825,3.8049772,3.8280694,3.9567623,3.5582442,4.158992,3.9526608,3.1084714,3.6174521,3.8975463,3.6729245,4.0582523,3.880895,3.4368844,4.375229,3.8641438,3.657639,3.4876769,3.9570208,3.1784623,3.5553315,3.797151,4.152408
SDC2,2.4118626,2.0100577,0.0,2.8707125,2.4150944,0.20025216,1.8616132,2.2527702,2.378197,1.1902798,1.6378461,2.5197482,0.0,0.64213014,1.6416054,0.0,0.0,2.0641043,0.8834595,2.0885856,0.0,0.0,1.466278,0.5631637,0.0,1.0146146,1.2883209,1.8441455,0.0,3.5958552,2.8065774,0.0,0.0,0.0,4.940971,0.0,1.3185903,0.0,0.0,2.8099878,2.7156003,2.0498421,0.0,2.6329925,1.3658297,0.0,3.1637197,0.0,0.9166854,2.715365,1.5505769,0.0,1.2000777,1.3438481,2.9536695,3.5076475,1.0309137,0.15616326,0.8922432,1.506221,1.7830504,0.5770917,1.5651609,3.2383683,1.9394611,0.0,1.542175,0.0
CAPG,2.340261,3.5667284,2.3452368,4.4779816,3.071139,5.0428104,3.9334035,3.1699193,4.1105924,3.764346,3.0561328,3.732291,1.8850781,4.122224,4.74406,2.1575065,3.6656682,0.0,1.9330695,3.1007285,3.8546438,4.5233355,2.292599,2.6656744,1.4340377,2.8854625,2.92687,3.9447174,3.8761792,0.0,3.4663734,0.0,2.7329283,3.667713,2.2065113,4.504293,3.3441918,2.7790692,2.6758416,2.604323,3.4885833,1.7559211,2.3867648,2.2485332,4.0598545,1.4130111,2.2735667,3.4059248,2.682929,3.5221782,3.4432592,3.9028597,0.0,2.9391532,3.5113068,2.2976975,3.8220057,3.2638578,4.6105027,4.9576917,3.2484038,3.1677012,4.6761327,2.878925,1.923855,4.672011,0.564858,1.6399161
GTF2F1,2.6011832,3.5978944,0.89103806,2.8891606,2.9140825,0.0,2.2229166,3.09318,3.035534,2.7592835,3.457664,3.2919214,3.226629,2.4025962,2.991073,1.8755419,2.7635581,2.6812418,2.9194434,2.29516,3.2728379,2.474318,3.8683267,3.1860445,0.1452365,2.7703853,2.8462129,3.341945,2.6131456,2.1145673,1.0190686,2.470339,2.9929147,2.5565825,3.3390226,2.3357117,3.134623,0.82485765,2.438398,3.1567485,2.8930323,2.7405524,3.1744888,1.026552,3.2396739,2.7081678,3.3001852,2.968241,2.8004005,0.21867359,1.7991105,3.2302628,2.9887023,3.2422504,3.0072994,1.7270336,3.338952,2.9757993,2.330934,2.508888,2.8617911,2.970016,2.913296,2.5398636,3.0435524,2.8389843,1.6780941,0.16632235
ID2-AS1,1.3506832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6001661,1.5340668,0.8634058,0.0,0.0,0.0,2.3838813,1.311603,1.5679774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3188272,0.0,0.0,0.0,0.0,0.0,1.3686959,0.0,0.0,1.8415068,0.7791567,2.149233,0.0,3.3833408,0.86726373,0.0,0.0,1.3649163,0.0,0.0,0.0,0.0,0.988845,0.0,0.0,2.185291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2-AS1,0.0,0.71503437,0.0,0.0,0.0,0.0,3.604699,3.1814532,0.0,3.575509,0.0,2.562315,2.5407295,0.0,0.0,2.4839683,0.0,0.0,3.381526,0.0,2.0433433,0.0,0.0,0.0,0.0,2.3463895,0.81166244,0.0,2.0266056,0.0,1.8519163,0.0,0.0,1.9594885,0.0,2.1674042,0.0,3.297857,3.0536268,0.0,2.419824,0.0,0.0,0.0,1.6453415,2.5691795,0.0,0.0,2.10121,0.0,0.0,0.0,1.7355793,0.0,0.0,0.0,1.7801816,3.802085,0.0,0.0,2.845388,0.0,0.0,3.1395874,0.0,2.9218018,0.0,0.81579864
MYLK,0.56803584,1.2451061,0.0,0.40951476,0.0,0.0,0.53534,0.0,0.990998,0.0,1.0737861,0.9087741,0.59035945,0.2826544,0.0,0.0,0.29472402,0.0,0.0,1.0942335,1.1848348,0.6313485,4.4028416,0.17384955,0.0,0.0,0.18037984,1.4321206,0.80795294,0.0,0.19142397,1.153025,0.9414332,0.22545071,0.17245468,0.3976913,0.0,0.0,0.8196405,0.78611225,0.0,0.0,0.0,0.14884041,0.0,0.6560292,0.0,1.1490985,0.7559672,0.0,1.3420366,1.5978839,0.0,0.21326393,0.0,0.0,0.87821394,1.3873096,0.36009088,0.66820824,1.1137954,0.0,0.0,1.1996742,1.1763062,0.0,1.0397726,0.0
CYSRT1,0.32530117,2.224423,1.0208437,0.0,2.092302,0.44841012,0.35939765,1.3680184,3.7319713,1.9289418,1.5901272,2.769721,2.161541,1.9775833,3.8564444,0.40474266,4.1254334,3.5005577,0.0,1.8633357,2.161764,0.0,3.7053351,1.90554,0.0,0.0,2.6446803,2.2511234,0.80952704,0.0,1.9351355,2.2767408,1.4270484,0.0,0.0,0.0,2.6297529,1.9407102,0.0,0.0,3.1727438,2.699317,1.9742796,1.1137716,1.3523458,0.75175214,0.949949,0.33260265,0.0,0.0,0.0,0.0,1.0450033,2.5291047,0.0,2.4543087,3.3788552,0.0,0.0,2.1345088,2.0181978,2.350127,0.0,1.4481503,1.7890928,2.868906,0.0,0.5776477
ATP6V0A4,0.0,0.4902368,0.988999,0.0,0.1363854,0.0,0.0,0.0,1.1487437,0.0,0.0,0.0,0.0,0.0,1.6819434,0.0,1.8363701,0.0,0.0,0.0,2.232385,1.421006,0.0,1.6365626,0.0,2.1502306,1.3794333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2800039,0.0,0.0,0.0,0.8585576,0.0,0.9775873,0.92885375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4361422,1.7077022,0.0,2.5176895,2.101022,0.0,0.0,0.0,0.0,0.0,1.0533161,0.0
ENSG00000286787,0.0,0.0,0.0,0.0,0.0,3.6313365,4.534739,0.0,0.0,3.8704543,2.462502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6975982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8595269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0442228,0.0,0.0,2.865683,2.3968768,2.4519978,0.0,0.0,0.0,0.0,0.0,0.0
LYPD6B,1.9322742,3.4018152,2.1027877,2.4941533,2.7418656,1.9630672,3.4956102,0.0,4.339935,0.0,2.8936045,2.5656147,3.0398548,4.437521,3.5735574,0.0,1.7783178,2.708444,3.872031,3.334703,3.4074154,3.239669,2.014314,2.90427,0.0,2.7730148,3.4670951,3.3821323,2.7936916,1.5175942,1.770192,2.1012287,3.0135157,2.4120657,1.7025547,2.7010512,1.7697304,2.1704986,4.2322044,0.0,3.8524752,3.1516337,3.31083,1.1889033,3.756936,2.8106687,1.7091752,0.0,2.467998,1.4783398,2.6014407,0.0,0.0,2.0040476,2.679856,0.0,4.1032853,0.0,3.9669936,3.769191,1.4902414,4.3944907,1.9893391,0.0,2.8991644,3.399407,2.1124372,1.3804182
OSGIN1,2.8233368,0.0,2.2592287,1.2653245,0.0,0.0,0.0,0.0,0.0,1.6712615,2.4244394,1.4478168,3.606823,2.5871174,2.4348977,2.2347615,3.5980005,0.0,0.0,1.3728617,2.997293,0.0,0.0,1.1456058,3.9392254,1.8224357,1.6977407,2.6200051,0.939774,0.0,0.0,1.4987317,0.0,0.0,3.3723009,0.0,2.290999,0.0,2.3047116,0.5742549,0.0,0.0,2.262074,0.0,0.0,2.017461,2.1881006,0.0,0.38676196,0.0,0.0,3.4731665,1.0454582,2.3572187,0.0,0.0,2.546897,1.4421349,0.0,2.425363,0.7733378,0.0,0.0,1.3631455,0.0,0.0,1.889748,0.21809319
CDC40,2.0621424,2.5440607,1.3554114,1.2557092,2.1829815,2.1559277,2.4879627,0.7158842,1.8562193,2.4087832,2.1974747,2.0587974,2.4224243,2.3161044,2.3493829,0.6113646,1.5858617,2.6481562,2.2656775,2.347268,1.942008,0.89307773,2.6271963,1.77107,1.5977935,2.3919218,2.1157296,2.4161522,1.7603214,2.2217135,1.7073493,1.483554,1.4930087,2.1984828,2.001502,2.2106657,2.098348,2.4334238,1.8688526,3.023706,2.1949184,2.2532604,2.2285113,2.8672469,2.3742251,2.2393045,2.0362873,1.9831151,2.113749,2.7131066,2.278955,2.7470193,1.0280722,2.220019,2.9279456,0.6573851,2.2267053,2.1442266,0.35037398,1.7330596,0.44056076,2.6569073,0.9662085,1.6976037,1.9223719,2.527749,1.5365882,0.29680762
ENSG00000262050,2.15836,0.0,0.0,2.436787,2.722346,0.0,0.0,1.99584,0.0,0.0,0.0,0.0,0.0,0.0,1.933909,0.0,1.8360093,0.0,0.0,2.1045942,0.0,0.0,1.6921613,0.0,0.0,1.4479934,1.0766096,1.0815259,0.0,0.0,0.0,3.1151683,0.0,0.0,0.0,0.0,0.0,3.4052637,0.0,0.0,0.0,3.5596924,0.0,0.0,2.378736,0.0,0.0,0.0,2.7623162,0.0,0.0,0.0,0.0,0.0,0.0,3.214033,0.0,0.0,0.0,0.0,2.3151033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXR1,3.3006763,3.2238634,2.4293423,2.7741165,3.6365333,2.2442727,3.6428745,3.0313766,2.379239,1.65328,2.7933466,2.3110807,0.41656956,2.1780577,3.3482466,2.9335835,1.4904023,2.9568553,1.6464859,3.1201873,1.7835433,3.388856,3.3301919,2.7724223,2.6217098,1.3702941,3.404065,3.1232343,3.139749,1.8821813,2.155256,2.3410676,3.6570315,2.4518726,2.4975455,2.5626898,3.0883324,2.0485904,2.9419472,2.6689281,2.8367648,2.0398078,2.9735212,2.6009634,3.2249951,2.5695324,2.5196815,3.3977675,1.8037603,0.2511115,2.3361218,2.4085066,1.6065853,3.2485168,2.9398348,3.2536094,2.8268566,0.87656707,2.5426533,3.1860702,2.1525378,2.3675263,3.3381479,1.6178553,2.7194483,1.9880316,2.4511838,0.60657686
LMBR1,2.6579816,1.8431382,2.6382675,1.5707124,2.5939019,3.0901248,4.3056946,3.615249,3.2104816,3.7029035,2.7375343,3.2139359,4.5583735,2.7269175,2.7381728,2.5533328,2.4737527,3.486417,3.1721394,4.58966,1.8261228,2.604511,1.7758491,3.1886265,2.2795184,3.3015375,3.3094835,2.3146226,2.000999,4.3970428,2.7433465,2.6230366,1.9775983,4.451634,3.1497798,0.0,0.9247483,4.407321,2.5584912,2.7086468,3.1441104,2.499523,1.5735685,2.878354,4.847711,3.947721,3.9508135,2.890744,5.3936267,0.19851665,1.9205109,3.8099873,5.2434125,2.8774862,2.466564,3.1937795,2.6380484,4.850057,3.5853696,2.01164,2.8222284,3.2254333,1.8090062,2.2947009,3.3234425,0.0,2.457789,1.875489
GCA,4.0263457,3.1524,3.5418768,4.297243,4.2761703,2.279891,3.9863157,5.7694116,4.177759,3.9163353,3.1740308,3.3939636,3.7006168,3.5895143,3.1311114,2.0544426,2.7477126,3.8055623,3.6679907,3.4149578,3.0966046,3.0298383,3.456635,4.2870812,0.56699985,3.173419,4.1918926,3.5298727,3.5718262,3.7900608,4.0014954,2.7698078,3.1830332,2.9852445,4.4185586,2.8742952,2.4944577,3.1043608,3.5914147,0.0,3.9171638,3.630721,4.2456865,2.8710341,3.0347707,3.2820241,3.368631,3.0635161,3.8256536,3.7311754,0.39798844,4.0646853,3.3919482,4.229531,2.4972608,3.845165,3.438305,4.3236055,3.6795902,3.4405906,3.3804493,3.2374835,3.5522406,3.4247777,3.550489,4.1880536,3.8334954,1.129475
DUSP6,0.12271071,0.0,0.0,0.0,1.0954446,1.5374048,2.1908195,1.5109874,0.0,0.0,0.90651715,1.2957332,0.0,1.1518663,2.0558708,0.0,0.0,1.2273753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7288384,1.4763495,0.7762278,1.3794485,0.0,1.1044649,0.0,1.1385089,1.4163116,1.7922149,0.0,0.12290365,0.0,0.0,2.2460115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7635784,0.0,1.7610362,0.0,0.7578648,0.0,1.8199583,0.5414431,1.1670756,0.0,0.0,1.0460182,0.0,0.0,0.5834177,0.9480476,2.345142,0.0,0.0
DDX6,3.951608,4.101239,3.7646186,2.5855894,4.273838,3.3817358,3.6347294,3.8417509,3.965743,3.7259514,4.503303,3.352314,2.88384,3.740022,4.101716,3.5797753,3.2992623,3.6017683,3.6949856,4.104692,3.764162,3.3608131,4.1622705,3.5816708,2.2560532,3.0163102,4.07689,3.8113346,3.2683537,3.2576742,4.093213,2.5045705,4.090769,3.5601594,3.969903,3.294055,3.6437368,3.170602,3.3343148,3.2519119,3.8642464,2.6926146,3.4968634,3.8133023,3.4366992,3.71356,3.2203667,2.8252964,3.6738143,4.106417,3.9792705,2.9722323,2.986749,3.605808,3.738196,3.7177815,4.2369046,3.6759613,3.3146706,3.7490218,4.185986,4.169136,3.0097346,3.3784456,4.327274,3.7567053,3.478994,1.1810571
RBM15,1.8823471,1.4191054,0.13004397,1.3678288,2.180233,1.7415171,1.8556656,0.28224114,1.437337,0.05327953,1.1332692,2.0567894,0.119548835,1.7128335,1.8451319,0.36964044,1.2727946,2.5303206,0.26029092,1.3937776,1.4641466,0.0,0.39339063,0.7172861,0.96869177,0.867632,0.48365858,2.2281868,0.83737826,2.6426525,1.4487673,0.58271796,2.3615336,2.0271719,1.387513,0.0,0.34877285,1.3342503,1.2556037,1.7830744,0.10392843,0.19749108,1.5793638,0.0,0.77200574,1.8944104,2.0259128,1.5574657,0.5038678,0.4580018,0.042617917,0.04935033,1.2788695,1.7948036,2.3254328,0.052647147,1.3178964,0.93973434,0.59965897,1.4198251,1.3149714,2.0053256,1.1263154,0.14172935,2.2364364,0.19748689,0.8736379,0.077797204
PRSS23,4.27762,3.4319074,5.44179,5.2764106,3.8642256,4.6720686,5.1151524,3.634987,5.9771976,3.9701157,4.7054076,3.7356942,5.260348,3.8180707,4.5986705,3.7888527,0.2657081,4.824215,3.9240203,6.0500245,3.3013923,3.4627795,2.3627005,4.439607,2.997621,3.1111662,3.938691,4.75359,3.7603102,4.5357723,4.8375344,3.495561,4.5435677,5.1160407,4.360537,0.33965126,3.9881585,2.3189971,3.9331827,4.28713,5.316404,4.6916423,3.355832,4.261181,1.7977228,3.603501,4.553779,3.621296,2.8090947,3.7354484,4.034433,3.835965,2.7159142,5.7031612,3.096041,3.7938023,3.6689239,4.893357,6.3983407,4.076343,3.8628168,2.590609,3.5112097,4.2262497,4.391107,2.107701,3.0488338,3.034218
CAPN13,0.0,1.5186288,1.5344405,1.5623958,2.068094,0.4022943,2.7121363,2.816586,3.2825017,0.19198628,0.1761401,1.268128,0.72337145,2.456737,1.635456,0.17371276,0.8040658,2.3577356,1.5599371,2.5243313,0.18378378,0.16236365,1.5370095,1.348827,3.9852304,1.0619067,2.3904173,2.461939,1.8089032,0.4297214,0.15945989,0.15681103,0.9439624,0.378975,0.0,1.0761584,1.3230957,0.6598481,0.156604,0.0,3.163157,2.4833233,0.5949574,0.17599674,1.9733039,1.145448,0.14674932,0.0,0.0,2.2386467,0.69903755,0.0,0.0,1.2711141,0.0,0.52384275,2.390268,0.0,0.0,2.425389,2.1843526,2.365958,0.8635315,0.17047922,1.860715,0.44048107,0.3972606,1.7698157
TAF15,1.7381436,1.2573024,1.3321941,1.1549371,1.4139568,1.4926051,2.3208485,0.0,0.98273236,0.0,0.84141046,0.8979121,1.228867,1.3620896,1.1759318,2.3849194,1.347717,1.7696209,0.22835901,1.2224674,0.75762534,0.0,1.7496095,1.5094804,2.149101,0.8716554,1.6279489,0.2070451,1.0956631,1.9894195,1.3346709,2.2673008,1.4412153,0.47850493,2.095541,0.0,1.0228201,1.3655994,0.8199862,2.367434,0.56425303,1.6038395,1.4198644,2.3228185,2.0902855,0.36868745,2.2329884,0.53397727,0.20385002,2.228379,2.5629525,1.8584695,1.2335807,1.5326138,2.585727,1.6405311,2.1191237,0.0,2.557971,2.0097094,0.41177672,1.5334616,1.7580739,0.41888505,0.64080817,1.2493759,2.1352572,0.20972028
KRT7,1.1330874,2.1479902,0.33813936,1.7289695,1.3863878,1.1159834,0.0,1.2784424,3.1023204,0.0,2.0785954,0.2166294,1.4239415,4.0700736,2.5969794,1.3567519,1.6843334,0.805626,0.21330935,0.28456926,0.8706321,1.7598736,4.0700083,0.2394994,2.3760335,0.47116092,1.9403126,1.8981113,2.326246,0.0,0.0,0.0,1.5688237,1.2181611,0.2960679,0.0,1.3887422,0.0,0.0,0.98898536,3.246786,2.5458996,0.415703,0.3627865,0.99680984,0.0,0.0,0.0,0.5216146,2.333236,2.6307435,1.049703,0.0,0.81602836,0.3697253,1.4346731,2.7799957,1.2068437,1.3292344,3.2722592,1.5508778,2.6554282,1.625114,0.0,2.1789434,0.0,1.8362677,0.30332714
RCAN1,0.81316835,2.4638681,0.0,0.0,1.7010994,0.0,0.0,0.0,0.0,0.0,1.1199429,0.0,0.0,2.414437,3.7656133,0.0,3.4874008,1.4733531,0.0,0.0,1.2377698,0.7737623,5.8280964,1.63991,0.6502776,0.0,0.0,0.0,1.8625385,0.0,0.0,0.64706177,0.0,0.0,1.8821027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5799396,0.0,1.7199215,1.4212853,0.0,0.0,1.3303591,0.0,2.714911,0.0,0.0,0.0,0.0,4.0708227,0.35403535
TBC1D2,3.0718086,2.8641167,2.5650735,3.0116243,2.8324022,1.6987779,2.544744,2.5097547,3.1262414,1.4614727,2.7386248,2.8962872,2.334915,3.2284427,3.4264426,1.0586368,2.0032272,2.2888815,2.7421513,2.3726182,2.2601864,1.7387261,4.829152,2.0373685,1.1334556,2.1311996,2.3532217,2.5738904,3.2717817,2.6856067,0.81580657,2.144595,2.943594,2.3194897,2.1858032,0.0,1.6453536,1.999337,1.946769,0.37989232,3.829486,3.0398252,1.2808053,2.2925982,2.4153662,2.9002843,2.1870046,1.8743354,0.89384717,2.9941409,3.0699234,0.0,2.7066178,2.1808217,0.0,2.6615818,2.6090257,2.1286807,2.03131,2.5954726,2.831358,2.6188014,2.5434399,2.637273,2.0890758,0.0,3.3254077,0.25511175
GPKOW,2.7587626,3.0687115,3.0243194,2.8464837,2.9099483,2.9306355,2.8529835,3.0261235,2.9953659,2.5464454,3.0145106,2.9037125,2.7158036,2.5941622,3.8043737,1.6911465,3.4496295,2.9626062,3.0665987,3.028052,3.1711662,2.6988516,4.0930386,3.2792432,1.8347002,2.9436743,2.1877706,3.3185728,2.8337495,2.5989132,2.3377178,0.0,2.6726048,3.6886454,2.4217534,1.3334041,3.3440058,2.9099815,3.0718534,2.142697,2.7088456,2.267203,2.8951764,2.4557912,3.538867,3.2976034,2.4857109,3.3479216,2.8105228,2.962903,0.82801574,3.1517096,0.7188513,3.268053,1.014397,2.7471955,2.7420497,3.085451,1.4145812,3.128126,3.432176,3.4839425,2.8307502,2.9912202,3.214686,0.0,2.818469,3.4706414
