,UMI_200_Bc67_Bc01,UMI_200_Bc67_Bc02,UMI_200_Bc67_Bc03,UMI_200_Bc67_Bc04,UMI_200_Bc67_Bc05,UMI_200_Bc67_Bc06,UMI_200_Bc67_Bc07,UMI_200_Bc67_Bc08,UMI_200_Bc67_Bc09,UMI_200_Bc67_Bc10,UMI_200_Bc67_Bc11,UMI_200_Bc67_Bc12,UMI_200_Bc67_Bc13,UMI_200_Bc67_Bc14,UMI_200_Bc67_Bc15,UMI_200_Bc67_Bc16,UMI_200_Bc68_Bc01,UMI_200_Bc68_Bc02,UMI_200_Bc68_Bc03,UMI_200_Bc68_Bc04,UMI_200_Bc68_Bc05,UMI_200_Bc68_Bc06,UMI_200_Bc68_Bc07,UMI_200_Bc68_Bc08,UMI_200_Bc68_Bc09,UMI_200_Bc68_Bc10,UMI_200_Bc68_Bc11,UMI_200_Bc68_Bc12,UMI_200_Bc68_Bc13,UMI_200_Bc68_Bc14,UMI_200_Bc68_Bc15,UMI_200_Bc68_Bc16,UMI_200_Bc69_Bc01,UMI_200_Bc69_Bc02,UMI_200_Bc69_Bc03,UMI_200_Bc69_Bc04,UMI_200_Bc69_Bc05,UMI_200_Bc69_Bc06,UMI_200_Bc69_Bc07,UMI_200_Bc69_Bc08,UMI_200_Bc69_Bc09,UMI_200_Bc69_Bc10,UMI_200_Bc69_Bc11,UMI_200_Bc69_Bc12,UMI_200_Bc69_Bc13,UMI_200_Bc69_Bc14,UMI_200_Bc69_Bc15,UMI_200_Bc69_Bc16,UMI_200_Bc70_Bc01,UMI_200_Bc70_Bc02,UMI_200_Bc70_Bc03,UMI_200_Bc70_Bc04,UMI_200_Bc70_Bc05,UMI_200_Bc70_Bc06,UMI_200_Bc70_Bc07,UMI_200_Bc70_Bc08,UMI_200_Bc70_Bc09,UMI_200_Bc70_Bc10,UMI_200_Bc70_Bc11,UMI_200_Bc70_Bc12,UMI_200_Bc70_Bc13,UMI_200_Bc70_Bc14,UMI_200_Bc70_Bc15,UMI_200_Bc70_Bc16,UMI_200_Bc71_Bc01,UMI_200_Bc71_Bc02,UMI_200_Bc71_Bc03,UMI_200_Bc71_Bc04,UMI_200_Bc71_Bc05,UMI_200_Bc71_Bc06,UMI_200_Bc71_Bc07,UMI_200_Bc71_Bc08,UMI_200_Bc71_Bc09,UMI_200_Bc71_Bc10,UMI_200_Bc71_Bc11,UMI_200_Bc71_Bc12,UMI_200_Bc71_Bc13,UMI_200_Bc71_Bc14,UMI_200_Bc71_Bc15,UMI_200_Bc71_Bc16,UMI_200_Bc72_Bc01,UMI_200_Bc72_Bc02,UMI_200_Bc72_Bc03,UMI_200_Bc72_Bc04,UMI_200_Bc72_Bc05,UMI_200_Bc72_Bc06,UMI_200_Bc72_Bc07,UMI_200_Bc72_Bc08,UMI_200_Bc72_Bc09,UMI_200_Bc72_Bc10,UMI_200_Bc72_Bc11,UMI_200_Bc72_Bc12,UMI_200_Bc72_Bc13,UMI_200_Bc72_Bc14,UMI_200_Bc72_Bc15,UMI_200_Bc72_Bc16
SLC44A2,3.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,4.0,2.003,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.043,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,3.0,5.0,0.0,5.148,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,4.002,0.0,1.0,1.0,2.004,2.0,0.0,3.0,1.0,0.0,6.0,2.0,1.012,0.0,1.0,1.0,3.0,0.0,6.013,0.0,2.0,2.0,0.0,2.0,1.0,0.0
OR1C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009,0.0,1.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006,0.0,0.0,0.0,1.0,2.026,0.0,0.0,0.0,0.0
SDAD1,1.019,1.0,6.615,8.0,6.731,6.046,7.002,3.05,1.0,0.0,4.075,0.0,10.0,6.0,5.0,8.285,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.382,2.0,2.062,1.0,0.0,2.0,0.0,0.0,0.0,6.57,3.0,5.001,3.6,0.0,4.555,8.15,4.0,0.0,4.0,7.0,8.0,7.003,5.0,3.0,0.0,5.0,2.002,0.0,1.243,5.0,5.0,11.0,4.0,0.0,14.002,0.0,0.0,6.0,10.978,4.086,2.0,6.0,1.0,3.0,4.0,15.0,1.0,8.001,1.0,4.0,3.515,10.0,4.001,3.0,2.123,1.018,0.0,10.003,2.0,1.0,8.0,18.913,7.509,11.035,9.189,7.0,11.232,9.014,3.28,0.0,1.053,0.0,1.05
GEMIN5,1.0,0.0,0.0,2.057,0.0,2.233,0.0,0.0,3.0,1.0,4.0,1.0,1.006,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,2.0,2.0,1.0,1.002,2.002,2.003,1.025,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
NEDD4,0.0,0.0,5.0,2.0,7.879,12.01,1.0,7.767,2.0,3.898,1.0,0.0,6.271,0.0,2.0,0.0,1.0,3.213,2.811,1.257,1.0,11.518,1.0,1.0,0.0,4.417,0.0,0.0,0.0,0.0,0.0,0.0,5.421,0.0,1.0,7.745,3.0,7.575,5.98,1.0,4.0,6.245,11.835,4.0,4.0,0.0,3.001,0.0,1.0,4.62,0.0,1.801,5.174,2.0,2.008,0.0,2.0,6.392,0.0,0.0,1.0,1.007,3.163,18.259,0.0,2.954,8.0,14.75,7.082,1.657,5.411,8.699,0.0,14.993,6.0,1.0,1.0,1.0,8.143,2.616,3.0,9.988,5.0,2.013,9.262,1.0,4.759,2.0,2.0,4.077,0.0,1.018,9.169,0.0,1.0,1.447
EIF3H,52.02,40.783,41.432,39.969,51.11,46.883,40.858,51.301,15.037,55.185,65.442,36.003,62.023,17.902,32.95,50.853,22.269,9.318,13.086,18.5,11.13,31.143,19.92,18.786,4.612,14.224,6.598,12.074,15.0,6.331,0.0,13.445,56.395,24.781,73.175,37.894,61.877,39.468,77.156,61.399,45.691,55.35,84.794,62.446,42.718,12.373,28.557,9.092,56.893,24.809,29.513,25.447,83.068,44.168,55.375,35.984,28.657,62.383,47.494,57.052,55.767,29.382,20.262,27.537,54.115,32.521,40.672,61.752,66.032,28.916,74.839,38.394,18.172,72.421,33.219,47.847,35.437,23.698,16.148,7.979,67.78,68.493,36.028,52.801,92.734,52.566,70.002,39.035,31.654,63.296,49.924,43.742,23.004,9.849,12.762,10.146
DHRS2,0.0,0.0,0.0,0.0,0.0,0.0,2.603,0.0,2.0,1.06,38.808,2.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.472,0.0,1.004,0.0,3.197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.003,0.0,0.0,0.0,5.218,0.0,0.0,0.0,5.042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875,0.0,1.0,0.0,3.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056,39.0,0.0,6.0,0.0,12.081,0.0,0.0,0.0,0.0,1.0
SLBP,5.306,6.797,13.341,17.897,22.864,2.694,3.008,15.055,10.0,15.731,18.387,11.249,20.101,7.709,8.441,16.069,1.0,0.0,7.0,2.0,4.022,1.0,4.022,8.0,2.0,9.039,4.078,5.0,2.007,4.0,0.0,1.02,11.038,4.957,11.009,18.976,16.128,3.0,16.813,19.176,8.03,11.555,8.359,13.61,17.76,11.032,3.055,2.014,14.226,14.206,5.232,5.97,21.216,10.988,13.966,16.005,2.002,16.214,13.695,6.0,18.006,21.0,18.834,9.165,24.001,22.921,10.0,9.278,36.908,4.006,21.34,20.68,2.19,26.467,15.534,4.008,27.492,3.686,4.004,2.0,23.286,7.26,7.016,9.695,11.408,15.272,7.233,16.0,7.798,18.639,18.899,17.0,12.386,7.072,3.597,5.548
EIF3CL,41.957,19.582,0.0,21.799,0.0,0.0,0.0,0.0,15.596,45.852,49.376,28.447,49.282,0.0,22.69,0.0,18.037,6.009,0.0,0.0,14.0,0.0,0.0,0.0,0.0,8.013,23.79,6.579,8.0,0.0,0.0,0.0,15.381,0.0,33.186,42.625,0.0,0.0,12.948,0.0,12.515,0.0,63.095,54.136,53.451,13.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,12.291,13.038,0.0,39.012,0.0,39.96,0.0,0.0,0.0,0.0,58.628,0.0,0.0,0.0,0.0,0.0,0.0,11.145,13.153,0.0,0.0,0.0,15.087,0.0,0.0,0.0,22.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.498,18.325,0.0,0.0,0.0
CDH8,0.0,5.873,10.125,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.607,5.714,0.0,0.0,0.0,0.0,6.517,0.0,0.0,6.746,0.0,1.753,0.0,5.494,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.816,0.0,7.033,0.0,0.0,0.0,2.087,1.525,0.0,0.0,3.113,0.0,0.0,0.0,0.0,0.0,6.807,0.0,0.0,0.0,0.0,0.0,0.0,6.023,10.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.186,0.0,0.0,0.0,2.598,7.104,3.062,0.0,0.0,0.0,0.0,0.0,9.039,1.627,0.0,0.0,4.986,0.0,0.0,6.237,7.765,0.0,0.0,0.0,5.137,0.0
SF3B4,21.994,10.048,14.176,32.159,3.339,6.001,10.159,15.979,2.011,20.748,22.333,16.689,18.745,11.435,2.003,7.506,5.005,3.0,0.0,7.375,9.0,8.0,3.0,3.0,2.0,3.003,2.0,3.012,6.018,4.0,5.0,1.0,16.3,2.763,11.0,8.513,12.553,8.925,17.156,6.211,7.0,15.794,12.82,18.428,14.319,12.135,5.0,1.015,14.746,6.706,17.897,7.344,16.797,19.635,20.325,4.055,4.034,30.901,7.245,25.475,10.077,15.132,7.061,17.325,15.724,15.0,18.396,11.368,13.075,7.008,23.581,24.0,1.002,22.063,4.064,22.545,16.0,6.259,4.0,2.01,21.692,10.947,21.06,27.656,7.086,12.765,17.046,7.172,9.0,14.353,15.683,19.067,11.629,5.498,2.697,2.002
GRWD1,1.0,0.0,7.025,4.0,3.0,9.002,3.001,5.0,0.0,3.158,2.0,4.0,10.189,1.0,1.003,2.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.096,5.0,5.0,1.0,6.0,3.063,0.0,7.06,10.0,4.0,6.058,1.001,4.0,4.013,9.109,1.0,1.0,2.119,8.003,6.0,1.0,0.0,1.0,5.282,2.161,2.0,1.0,0.0,5.0,1.0,3.0,0.0,3.0,2.134,6.671,0.0,3.001,0.0,0.0,2.0,7.0,1.0,2.063,0.0,5.0,2.0,0.0,1.005,2.0,3.0,11.686,7.179,7.0,6.071,4.794,1.013,2.043,10.0,3.002,0.0,3.0,2.005
POLR2G,14.068,9.338,28.0,33.42,24.129,15.71,16.322,19.945,11.974,14.701,25.892,7.255,22.932,12.112,15.682,10.262,4.08,4.0,3.0,10.023,12.465,9.393,8.0,2.843,10.0,5.0,7.186,6.0,3.724,5.38,3.0,1.942,18.03,4.522,18.899,39.907,32.787,8.506,32.858,23.173,21.125,28.704,35.304,19.149,14.991,15.129,8.516,3.823,11.0,17.734,12.958,11.217,21.103,21.575,19.957,13.003,15.639,27.763,29.217,17.703,8.428,31.887,14.886,17.0,15.545,8.051,12.14,24.8,32.212,10.886,29.243,13.738,3.593,14.198,34.587,10.157,25.425,15.934,13.054,4.0,25.153,13.559,23.857,35.896,43.999,22.303,18.801,20.227,13.068,23.548,24.057,19.637,8.009,6.116,6.49,0.0
ATP10B,8.776,0.0,0.0,9.968,0.0,0.0,1.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.652,0.0,0.0,0.0,1.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.688,0.0,0.0,0.0,0.0,4.504,0.0,0.0,0.0,0.0,0.0,3.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252,11.227,0.0,0.0,0.0,7.678,0.0,0.0,0.0,1.388,1.748,0.0,0.0,4.42,0.0,0.0
SMYD2,6.002,3.0,1.058,1.007,0.0,2.0,1.0,2.0,2.039,3.041,3.001,1.002,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,0.0,4.034,5.0,1.0,0.0,6.793,1.0,5.759,0.0,4.0,0.0,4.0,5.136,2.005,0.0,3.0,1.877,1.022,3.0,7.129,3.0,14.0,0.0,10.0,7.0,7.22,6.0,1.93,1.0,9.0,9.715,8.676,0.0,4.0,2.352,2.491,0.0,3.82,6.0,1.008,2.0,1.0,3.001,2.0,2.268,2.0,0.0,5.049,2.052,3.821,4.0,14.025,2.0,4.004,0.0,2.0,6.501,0.0,4.01,0.0,1.003,1.0,1.0
SPRR2D,0.0,0.0,9.057,15.094,1.305,1.715,6.034,15.055,1.472,54.638,5.029,2.043,5.0,2.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,4.942,10.039,3.058,1.0,5.012,0.0,1.0,0.0,0.0,0.0,0.0,0.74,1.0,63.813,3.689,3.672,1.039,45.543,0.0,16.043,8.517,22.122,1.0,2.0,3.0,1.0,1.024,0.0,1.0,14.067,3.011,6.285,5.0,35.037,4.981,0.0,6.705,1.0,1.059,4.634,12.0,0.0,4.0,0.0,0.0,49.603,4.949,6.666,4.002,6.083,4.617,2.507,9.462,6.628,0.0,2.425,1.0,0.0,1.311,0.0,0.0,14.124,2.016,0.0,11.567,19.264,4.348,11.184,45.894,3.75,3.0,3.013,0.0,0.0,1.121
DKC1,17.862,5.01,27.678,29.629,22.743,27.187,13.663,28.022,6.0,27.337,40.514,4.414,37.993,9.142,9.957,14.372,11.118,1.084,5.0,1.0,7.0,14.072,15.014,3.0,0.0,4.987,7.593,1.0,3.0,7.428,3.0,7.0,13.749,4.07,21.531,26.97,28.321,14.786,30.277,23.412,15.048,22.017,36.89,18.149,33.24,9.04,15.513,2.001,22.586,8.081,15.982,10.335,17.834,33.034,36.486,11.113,0.0,43.733,13.988,7.047,28.215,13.083,8.0,18.705,32.543,9.801,25.9,35.551,39.721,9.796,42.004,17.613,1.078,23.687,41.549,18.679,15.745,3.677,7.204,6.113,24.832,10.233,18.291,29.056,49.849,23.675,55.313,24.498,4.844,29.254,23.538,17.116,9.438,5.007,7.0,4.377
BMX,1.0,0.0,14.0,0.0,0.0,4.565,0.0,1.0,8.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.153,0.0,2.0,2.001,0.0,0.0,0.0,13.305,0.0,0.0,1.0,5.001,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.123,2.031,2.48,0.0,0.0,4.0,0.0,0.0,0.0,5.187,1.0,0.0,0.0,0.0,1.0,0.0,3.001,0.0,3.118,0.0,0.0,0.0,0.0,0.0,0.0
NCBP2,4.0,9.0,18.0,6.001,8.01,6.0,4.0,21.054,5.966,12.026,5.005,9.739,9.0,2.074,9.048,5.0,3.0,3.0,3.0,2.0,3.0,2.0,3.059,4.0,0.0,1.598,3.0,2.0,3.0,1.018,2.0,2.0,11.0,3.0,6.547,14.721,16.077,6.0,11.992,13.0,6.002,7.053,9.475,14.005,1.0,3.0,6.146,2.0,7.011,9.2,5.378,1.044,9.742,5.064,7.046,7.0,3.03,2.001,0.0,30.241,4.0,1.0,7.0,3.0,6.983,6.015,12.399,8.599,11.758,5.115,5.0,5.384,0.0,9.04,18.026,18.738,5.001,1.0,8.0,1.0,16.586,6.973,8.232,9.779,14.819,17.041,8.014,6.0,3.0,7.171,4.022,14.0,3.0,1.0,3.048,2.0
HNRNPL,5.891,4.429,9.338,16.927,2.352,3.122,1.526,9.728,2.563,4.042,4.857,1.502,12.201,5.724,4.296,4.32,5.759,0.505,2.0,1.08,0.5,0.505,2.597,2.0,2.5,1.5,1.381,0.5,0.0,0.0,0.5,1.0,1.089,1.747,12.322,5.248,7.242,2.209,3.589,2.501,2.0,5.753,3.0,5.007,2.012,3.603,5.648,0.5,12.127,6.5,3.067,3.18,9.958,3.771,11.657,9.329,3.816,5.7,1.501,4.633,5.264,7.501,4.0,5.584,4.531,1.0,7.115,12.331,0.553,0.506,4.359,7.865,0.0,2.5,5.492,4.124,1.163,3.829,3.5,0.5,1.12,2.5,3.506,10.006,6.571,2.57,12.49,13.144,5.051,2.555,7.372,4.136,1.0,1.533,2.001,1.018
YPEL1,0.0,0.0,1.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.236,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.469,0.0,0.0,0.0,0.0,0.0,1.432,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.19,0.0
HLTF,3.021,4.018,4.0,14.862,5.028,1.0,3.023,9.82,4.0,2.0,3.0,3.358,5.902,3.0,3.0,13.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,1.694,0.0,1.001,0.0,1.0,3.0,4.0,0.0,0.0,4.044,1.0,5.001,5.046,8.37,1.0,7.081,6.91,1.0,3.266,3.0,6.429,8.207,1.0,4.0,1.0,5.0,1.001,5.449,5.0,3.649,7.103,2.078,6.157,0.0,3.001,1.0,1.0,5.0,6.0,0.0,0.0,5.0,2.707,4.04,16.338,9.392,1.0,9.474,8.575,0.0,4.0,0.0,3.0,7.49,1.001,1.0,0.0,11.002,5.508,0.0,11.928,6.351,2.157,4.0,7.764,5.0,5.762,3.0,2.029,1.055,0.0,2.088,0.0
IFNAR2,0.0,0.0,2.099,8.029,1.036,2.0,7.738,0.0,1.669,5.0,1.003,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,8.194,3.003,8.0,1.0,8.012,3.0,3.002,4.009,3.004,1.0,3.185,0.0,2.0,0.0,0.0,0.0,7.043,2.0,5.0,4.347,4.352,1.0,2.0,4.003,5.457,2.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,4.199,2.218,1.024,4.0,5.007,1.0,1.002,4.003,4.425,5.816,0.0,1.0,1.0,0.0,0.0,2.0,4.0,9.0,3.0,6.144,2.0,3.313,4.0,5.0,4.0,3.0,0.0,0.0,0.0
METAP2,13.513,19.024,13.026,28.371,20.529,9.105,12.026,20.728,6.0,11.159,22.653,22.115,32.287,11.929,14.003,9.0,4.005,2.0,10.494,7.0,13.227,7.001,4.009,5.159,0.0,3.0,7.0,3.01,7.092,4.0,3.0,2.0,10.153,4.216,23.23,21.877,30.214,7.08,31.963,20.477,15.003,16.164,30.145,14.414,11.364,8.777,12.169,9.0,16.651,6.009,16.988,12.815,19.686,15.571,22.494,12.788,5.002,11.946,16.909,13.01,30.997,37.658,9.055,10.135,22.031,11.642,14.11,35.059,33.768,6.187,37.878,10.492,3.0,18.075,13.656,9.403,15.102,8.013,12.195,2.002,25.214,9.43,18.606,23.551,30.22,10.689,38.765,20.304,6.766,20.805,20.42,27.195,7.007,6.0,1.003,1.036
SLC10A4,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.016,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RPS9,14.416,2.607,11.854,215.553,5.926,3.249,0.505,0.905,110.242,3.799,229.51,1.014,3.669,11.662,10.822,8.772,4.033,0.0,0.0,0.0,1.993,102.418,75.358,6.792,0.0,1.387,0.776,47.247,9.153,1.417,7.543,0.409,5.398,0.0,2.886,29.677,8.92,0.504,17.853,4.204,3.262,220.392,17.092,7.555,1.018,7.117,9.75,0.815,2.33,8.214,2.851,0.0,14.091,226.002,173.102,8.746,105.781,2.614,3.732,200.699,207.026,15.58,13.808,0.504,226.224,4.948,1.419,0.504,10.016,10.499,32.258,7.862,0.0,1.011,13.851,2.452,18.427,113.925,15.567,2.569,17.506,1.028,9.464,6.033,48.466,199.837,30.479,1.166,0.502,6.43,191.069,13.255,122.094,7.366,11.45,2.186
AQP10,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.175,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.07,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.355,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
STIM1,0.0,1.0,2.0,11.003,1.0,0.0,0.0,3.0,1.0,2.89,2.005,3.229,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.001,0.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,4.507,0.0,0.0,0.0,3.0,0.0,0.0,8.005,1.0,2.0,1.0,3.006,3.03,0.0,5.69,3.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,7.0,3.007,5.0,1.032,0.0,0.0,0.0,3.145,5.0,10.0,0.0,8.368,1.0,1.0,2.031,2.0,6.0,0.0,1.0,0.0,0.0
SND1,17.932,15.824,27.349,32.0,13.841,5.788,11.77,22.757,13.011,10.09,16.703,9.223,26.794,1.174,13.02,17.811,6.0,0.0,2.087,8.0,11.126,7.0,4.102,6.0,4.0,4.0,3.0,4.011,3.0,0.0,1.0,1.0,21.64,13.0,29.0,31.808,23.15,14.536,32.619,15.923,19.879,14.615,26.477,16.747,14.312,9.111,13.13,3.152,8.892,11.105,12.012,13.986,26.111,26.563,22.134,19.222,10.0,14.0,20.034,26.465,19.422,7.0,12.0,28.031,11.488,23.841,18.127,31.131,25.18,6.266,31.111,16.262,2.273,11.459,23.877,10.572,13.863,9.0,9.549,6.0,29.396,15.045,21.112,13.795,31.076,16.389,42.834,9.007,11.004,9.028,17.931,20.495,7.609,3.419,2.0,4.798
PRPF8,4.139,1.502,10.576,3.084,2.501,0.0,1.0,0.0,4.0,0.0,5.0,2.0,2.0,1.0,3.0,1.0,3.047,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.001,1.0,1.0,3.48,3.033,0.5,1.001,3.069,1.0,1.0,0.5,3.054,6.001,5.0,1.0,2.0,8.5,2.064,1.0,1.0,2.085,8.0,2.335,5.491,0.0,9.0,3.5,1.0,1.0,0.501,4.5,6.001,1.544,2.0,10.158,6.5,2.0,0.5,3.001,2.0,0.0,1.0,0.5,0.0,0.0,1.0,2.001,1.0,6.066,6.0,1.011,1.0,4.0,4.0,2.06,3.0,1.0,1.0,1.03,3.0,0.0,1.008,1.0,0.0
CANX,0.0,0.0,0.0,0.0,0.0,0.0,16.876,0.0,9.007,18.178,0.0,0.0,0.0,0.0,11.967,14.923,0.0,5.558,0.0,7.5,7.499,5.5,5.002,5.067,2.5,5.539,3.5,3.0,0.0,3.5,0.0,2.503,0.0,6.891,0.0,23.396,0.0,6.709,0.5,0.0,0.0,0.573,0.0,0.0,26.893,0.0,6.935,3.419,0.0,11.229,1.0,0.0,0.0,0.0,0.0,0.0,12.663,0.0,16.065,14.438,0.0,0.0,6.711,0.0,0.0,0.0,31.921,0.0,26.262,0.0,0.5,13.808,0.0,0.0,0.0,12.752,0.0,10.641,6.2,0.0,12.589,0.0,0.0,1.668,1.39,0.0,0.0,24.797,0.0,0.0,0.0,28.295,4.418,0.0,3.271,4.025
