""	9CL_Bc65_Bc01	9CL_Bc65_Bc03	9CL_Bc65_Bc04	9CL_Bc65_Bc05	9CL_Bc65_Bc06	9CL_Bc65_Bc07	9CL_Bc65_Bc08	9CL_Bc65_Bc09	9CL_Bc65_Bc10	9CL_Bc65_Bc11	9CL_Bc65_Bc12	9CL_Bc65_Bc15	9CL_Bc65_Bc16	9CL_Bc65_Bc17	9CL_Bc65_Bc18	9CL_Bc65_Bc19	9CL_Bc65_Bc20	9CL_Bc65_Bc22	9CL_Bc65_Bc23	9CL_Bc65_Bc24	9CL_Bc65_Bc25	9CL_Bc65_Bc26	9CL_Bc65_Bc27	9CL_Bc65_Bc28	9CL_Bc65_Bc29	9CL_Bc65_Bc30	9CL_Bc65_Bc31	9CL_Bc65_Bc32	9CL_Bc66_Bc01	9CL_Bc66_Bc04	9CL_Bc66_Bc05	9CL_Bc66_Bc06	9CL_Bc66_Bc07	9CL_Bc66_Bc08	9CL_Bc66_Bc09	9CL_Bc66_Bc10	9CL_Bc66_Bc11	9CL_Bc66_Bc12	9CL_Bc66_Bc13	9CL_Bc66_Bc14	9CL_Bc66_Bc15	9CL_Bc66_Bc16	9CL_Bc66_Bc17	9CL_Bc66_Bc18	9CL_Bc66_Bc20	9CL_Bc66_Bc22	9CL_Bc66_Bc23	9CL_Bc66_Bc25	9CL_Bc66_Bc26	9CL_Bc66_Bc27	9CL_Bc66_Bc28	9CL_Bc66_Bc29	9CL_Bc66_Bc30	9CL_Bc66_Bc31	9CL_Bc66_Bc32	9CL_Bc67_Bc01	9CL_Bc67_Bc02	9CL_Bc67_Bc03	9CL_Bc67_Bc04	9CL_Bc67_Bc05	9CL_Bc67_Bc06	9CL_Bc67_Bc07	9CL_Bc67_Bc08	9CL_Bc67_Bc09	9CL_Bc67_Bc10	9CL_Bc67_Bc12	9CL_Bc67_Bc13	9CL_Bc67_Bc14	9CL_Bc67_Bc17	9CL_Bc67_Bc18	9CL_Bc67_Bc19	9CL_Bc67_Bc24	9CL_Bc67_Bc25	9CL_Bc67_Bc26	9CL_Bc67_Bc27	9CL_Bc67_Bc28	9CL_Bc67_Bc29	9CL_Bc67_Bc30	9CL_Bc67_Bc31	9CL_Bc67_Bc32
IDH1	0	3.56171464920044	3.85455083847046	4.74045658111572	16.6081523895264	13.0493078231812	0	1.65059745311737	1.35200154781342	10.9827184677124	3.74110174179077	8.43136501312256	19.907205581665	34.1273727416992	0.987789988517761	3.05360794067383	15.1589307785034	5.01792240142822	0.814931571483612	5.70004367828369	11.2198152542114	5.37159061431885	0	5.52915716171265	6.74430084228516	2.67820644378662	0	11.8354711532593	0.881832957267761	0	15.1825819015503	8.70419120788574	13.0165243148804	12.2273559570313	10.4633369445801	0	16.9956645965576	0.819672763347626	21.7001914978027	1.51360297203064	23.3140563964844	26.2109413146973	9.09554862976074	0.847867965698242	8.13417625427246	0	0	1.95831918716431	0	6.67321729660034	6.71304988861084	5.22924470901489	0	16.0212249755859	2.56939578056335	15.0226898193359	2.83190822601318	10.4089307785034	8.57399845123291	2.79271626472473	5.26730060577393	12.9060821533203	14.8579807281494	12.2266302108765	8.52688789367676	3.68493914604187	0.758992969989777	4.87211608886719	19.2362575531006	10.1011199951172	4.14843463897705	6.99773263931274	2.46991682052612	5.70040893554688	1.47970819473267	5.01995277404785	4.84862232208252	0	1.95620930194855	0
CLEC2L	0	0	0	0	0	0	0.911176800727844	0	0	0	0	0	0	1.17680597305298	0	0	0	0	0	0	0	0	5.22073411941528	0	0	0	0	0	0	0	1.08447015285492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90663349628448	0	0.871540784835815	0	0	0	0	0	0	0	3.90980267524719	1.97523772716522	0	0	0	0	0	0	0	0	0.841759979724884	6.22265195846558	0	0	0	5.91883277893066	3.76496434211731	0	0	0	0
SMC3	3.65138483047485	0.89042866230011	16.3818416595459	0.79007613658905	1.66081511974335	6.52465391159058	14.1232404708862	21.4577674865723	1.35200154781342	5.9137716293335	3.11758470535278	0	0	0	7.90231990814209	1.22144317626953	1.37808465957642	5.01792240142822	2.44479465484619	4.27503252029419	0	2.68579530715942	4.17658758163452	2.76457858085632	0	1.7854710817337	0	0.986289262771606	0.881832957267761	1.06305611133575	0	0	8.67768287658691	1.22273552417755	0	10.4603176116943	0.944203615188599	2.45901823043823	0	3.02720594406128	0.752066314220429	3.74442028999329	0	3.39147186279297	1.01677203178406	4.64796304702759	13.0042123794556	0	14.2279825210571	4.76658391952515	1.67826247215271	1.74308156967163	13.6998300552368	1.14437317848206	1.28469789028168	4.69459056854248	2.78621435165405	2.23048520088196	6.12428426742554	4.468346118927	1.31682515144348	2.86801838874817	0.512344181537628	6.98664569854736	1.06586098670959	3.68493914604187	1.51798593997955	1.62403869628906	11.3668785095215	0.841759979724884	0	2.99902820587158	4.93983364105225	3.42024540901184	4.439124584198	2.50997638702393	0	4.75547409057617	2.93431401252747	8.96766471862793
IGF2BP3	5.1119384765625	0.89042866230011	0	2.37022829055786	0	4.66046714782715	0.911176800727844	1.65059745311737	0	0.844824492931366	0	0	1.17101204395294	1.17680597305298	0.987789988517761	0	0	0	0.814931571483612	1.42501091957092	2.49329209327698	0	0	1.38228929042816	0	2.67820644378662	1.42182326316834	0	1.76366591453552	2.12611222267151	1.08447015285492	3.45338797569275	2.16942071914673	0	5.23166847229004	0.771821975708008	0.944203615188599	4.91803646087647	0	1.51360297203064	3.00826525688171	3.74442028999329	0	0	1.34315574169159	1.1619907617569	3.000972032547	0	1.18566524982452	0	0	1.74308156967163	0.73690664768219	0	2.56939578056335	0	0.590677440166473	0.743495047092438	0	1.11708652973175	0	1.43400919437408	2.5617208480835	1.74666142463684	0	0	1.51798593997955	1.62403869628906	3.82539200782776	0.841759979724884	3.11132597923279	0.999676108360291	1.23495841026306	0	0	5.01995277404785	0	1.18886852264404	0	4.48383235931397
IGF2BP1	2.92110776901245	0.89042866230011	5.78182649612427	3.19506788253784	0	2.79628038406372	4.15132188796997	4.95179271697998	4.05600452423096	5.06894683837891	1.2470338344574	1.40522742271423	2.34202408790588	3.53041791915894	0.987789988517761	3.05360794067383	2.75616931915283	5.01792240142822	1.62986314296722	5.70004367828369	4.98658418655396	4.47632551193237	1.04414689540863	2.76457858085632	0	4.46367740631104	5.68729305267334	2.95886778831482	4.42680168151855	3.18916821479797	3.25341033935547	1.08802390098572	5.42355155944824	3.66820669174194	0	5.23015880584717	0.944203615188599	2.45901823043823	3.61669874191284	12.1088237762451	2.25619888305664	0	1.65373611450195	0.853802978992462	0	2.32398152351379	5.00161981582642	0	1.18566524982452	8.5798511505127	6.71304988861084	2.61462235450745	6.55428743362427	4.57749271392822	1.28469789028168	1.87783622741699	1.67172873020172	0.751673519611359	4.89942741394043	4.468346118927	2.63365030288696	1.43400919437408	8.19750690460205	0	2.13172197341919	1.22831308841705	10.625901222229	4.87211608886719	1.74875056743622	1.68351995944977	7.25976085662842	8.99708461761475	2.46991682052612	1.14122200012207	0	7.52992868423462	0	2.40032553672791	8.80392074584961	4.48383235931397
HPCAL1	0	0.89042866230011	0	1.5801522731781	6.64326047897339	0.932093441486359	0.455588400363922	0	0	1.68964898586273	3.11758470535278	4.21568250656128	0	0	0	2.44288635253906	1.37808465957642	0	1.62986314296722	0	2.49329209327698	3.5810604095459	11.4856157302856	0	2.24810028076172	0	7.10911655426025	0.986289262771606	0	2.12611222267151	0	1.08802390098572	3.25413107872009	2.4454710483551	0	0	0	0.819672763347626	1.80834937095642	0	1.50413262844086	0	0.826868057250977	1.69573593139648	0	5.8099536895752	1.000324010849	1.95831918716431	1.18566524982452	0	1.67826247215271	3.48616313934326	0	0	2.56939578056335	0.938918113708496	0.557242870330811	18.5873775482178	1.83728528022766	0.558543264865875	0.658412575721741	0.717004597187042	0.512344181537628	0	0	1.22831308841705	2.27697896957397	0	0	0	2.07421731948853	1.99935221672058	0	1.14008176326752	5.91883277893066	3.76496434211731	0	5.94434261322022	0	2.9892213344574
AARS1	1.46055388450623	3.56171464920044	2.89091324806213	2.37022829055786	2.49122285842896	2.79628038406372	2.27794194221497	0	2.70400309562683	4.22412252426147	0.623516917228699	2.10784125328064	4.68404817581177	1.17680597305298	0.987789988517761	3.05360794067383	0	0	2.44479465484619	0	1.24664604663849	1.79053020477295	6.2648811340332	2.76457858085632	5.6202507019043	2.67820644378662	2.84364652633667	3.94515705108643	0	5.31528043746948	0	4.35209560394287	9.7623929977417	0	5.23166847229004	0.747165501117706	4.72101783752441	0.819672763347626	0.90417468547821	1.51360297203064	7.52066326141357	0	2.48060417175293	0.847867965698242	0	0	0	7.83327674865723	0	4.76658391952515	0	1.74308156967163	2.88417482376099	3.43311953544617	5.13879156112671	0	1.67172873020172	0.743495047092438	0.612428426742554	0	2.63365030288696	3.58502292633057	3.58640909194946	0	2.13172197341919	3.68493914604187	6.07194375991821	1.62403869628906	0	4.20879983901978	1.03710865974426	0	2.46991682052612	1.14008176326752	0	3.76496434211731	0	2.37773704528809	5.86862802505493	1.4946106672287
MKI67	3.65138483047485	0	6.74546384811401	0	0	0	1.82235360145569	4.95179271697998	0	1.68964898586273	1.87055087089539	0	0	0	5.92674016952515	5.49649429321289	0	1.25448060035706	1.62986314296722	2.85002183914185	0	0	0	0	0	0	0	0	2.64549899101257	5.31528043746948	0	0	5.42355155944824	0	2.61583423614502	2.98866200447083	2.8326108455658	2.45901823043823	3.61669874191284	0	6.01653051376343	1.87221014499664	0	2.54360389709473	4.06708812713623	3.4859721660614	5.00161981582642	0	2.37133049964905	1.90663349628448	0	0	3.60521841049194	0	1.28469789028168	0	0	0.743495047092438	1.22485685348511	0.558543264865875	5.92571306228638	0.717004597187042	3.07406497001648	1.74666142463684	0	0	2.27697896957397	0	0	0	0	14.9951410293579	0	0	0	0	0	3.56660556793213	1.95620930194855	2.9892213344574
ZNF224	2.19083094596863	1.65530681610107	0.963637709617615	1.60859501361847	7.09500217437744	0.932093441486359	3.65017437934876	1.65059745311737	0	1.68964898586273	0	10.013650894165	1.17101204395294	0	0	0.701719164848328	0	2.88781452178955	5.3557300567627	0	3.73993825912476	2.14684581756592	5.17479181289673	1.38228929042816	4.11514759063721	0	3.98537063598633	4.60794305801392	0	3.39433813095093	0	0	0	1.22273552417755	2.61583423614502	0	0	0.819672763347626	1.80834937095642	17.8181343078613	3.37753009796143	0	2.83533048629761	6.35222673416138	1.01677203178406	7.45417022705078	0	0	1.20937848091126	0	1.67826247215271	2.99199962615967	0	0	4.65703010559082	10.7496738433838	2.61959886550903	1.9710054397583	2.27149701118469	0	0	3.51045441627502	1.02468836307526	0	0	0	0	0	0.982797801494598	0	21.4318523406982	0	2.46991682052612	0	0	3.76496434211731	0	1.18886852264404	0	2.9892213344574
HP	0	1.78085732460022	0	0	0	0	0	0	0	0	0	1.40522742271423	0	2.35361194610596	1.97557997703552	0	0	0	2.44479465484619	0	0	0	0	0	0	0	0	2.95886778831482	0	0	0	6.52814340591431	1.08471035957336	0	0	0	0	0	0	0	0	3.74442028999329	0	0	0	2.32398152351379	0	0	0	3.81326699256897	0	0	1.44208741188049	4.57749271392822	0	0.938918113708496	0	0	0	1.11708652973175	5.26730060577393	1.43400919437408	0	0	1.06586098670959	0	0	0	2.62312579154968	0	0	9.99676132202148	3.70487523078918	0	2.95941638946533	1.25498819351196	0	0	0	2.9892213344574
AEBP2	0	0	0.963637709617615	0	0	0	0.455588400363922	1.65059745311737	0	0	0	0	0	0	0.987789988517761	0.610721588134766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26407170295715	1.08471035957336	0	5.23166847229004	0	0	0	0	1.51360297203064	0	0	0.826868057250977	0.847867965698242	0	0	0	0	0	0	6.71304988861084	1.74308156967163	1.44208741188049	0	0	0	0.557242870330811	0	0	0.558543264865875	0	0	0.512344181537628	0	1.06586098670959	0	0	0	0.874375283718109	0.841759979724884	0	0.999676108360291	0	0	0	4.94339799880981	0	0	0	0
SAFB2	2.63337850570679	4.45214319229126	0	1.5801522731781	4.15203809738159	4.36499357223511	3.64470720291138	3.30119490623474	0	0	1.69471895694733	0	2.34202408790588	0	1.97557997703552	0	1.37808465957642	2.50896120071411	3.25972628593445	2.85002183914185	1.24664604663849	0.895265102386475	0	0	1.12405014038086	0	0	0	2.64549899101257	0	0	2.17604780197144	3.25413107872009	4.89094209671021	0	0.844297051429749	0.944203615188599	3.2786910533905	1.80834937095642	3.02720594406128	0.752066314220429	1.87221014499664	2.48060417175293	2.95397186279297	2.03354406356812	1.1619907617569	1.000324010849	0	0	0.953316748142242	0	0	1.44208741188049	0	1.28469789028168	3.75567245483398	1.67172873020172	2.97398018836975	2.44971370697022	3.35125946998596	0.658412575721741	0.717004597187042	2.15543174743652	6.98664569854736	0	0	0.758992969989777	0	1.74875056743622	2.5252799987793	1.03710865974426	2.99902820587158	1.23495841026306	1.14008176326752	4.439124584198	0	3.23241496086121	3.56660556793213	1.95620930194855	2.9892213344574
SCRN2	0	0	0	0	0	0	1.36676526069641	0	2.70400309562683	0	0	0	0	1.17680597305298	0	0	2.75616931915283	0	0	0	0	0	0	0	0	0	0	0.986289262771606	0	0	0	0	0	2.4454710483551	0	0	6.60942506790161	0	0	0	0	0	0	0	1.01677203178406	0	0	0	1.18566524982452	1.90663349628448	0	1.74308156967163	0	1.14437317848206	0	2.81675434112549	0	0	0	0	0	7.17004585266113	0	3.49332284927368	0	0	0.758992969989777	0	1.74875056743622	0	2.07421731948853	0	0	1.14008176326752	0	0	0	0	0	0
CYB5RL	0	0	6.1663179397583	0.79007613658905	0	0	0	0	2.70400309562683	0	1.2470338344574	1.02722132205963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.246910572052	0	4.47994613647461	0	5.39751863479614	4.91172885894775	0	2.6741054058075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658412575721741	0	0.923756539821625	0	2.13172197341919	1.22831308841705	0	0	5.34942817687988	0	0	0	0	1.43422293663025	0	2.50997638702393	0	0	0	1.4946106672287
THOC3	0	2.67128586769104	0	0	0	0	6.83382606506348	0	0	0.805962562561035	8.10572052001953	4.91829633712769	2.34202408790588	0	0	7.32865905761719	0	0	0	8.55006504058838	0	4.47632551193237	0	0	1.12405014038086	0	0	6.90402460098267	2.64549899101257	0	2.16894030570984	0	0	0	0	0	6.51972627639771	0	7.23339748382568	0	10.5289287567139	0	3.30747222900391	0	0	0	0	1.95831918716431	0	2.85995030403137	0	0	0	0	3.85409379005432	0	1.67172873020172	0.743495047092438	6.73671293258667	0	0	0	5.12344169616699	0	0	0	0	0	1.74875056743622	2.5252799987793	0	8.99708461761475	3.70487523078918	10.2607364654541	1.47970819473267	0	1.6162074804306	0	0	2.9892213344574
FXYD1	0	0	0	0	0	0	0	0	0	0.844824492931366	0	1.40522742271423	0	0	0	0	1.37808465957642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69573593139648	0	0	0	0	0	0	0	1.74308156967163	1.44208741188049	6.86623907089233	5.13879156112671	0	0.557242870330811	0	0.612428426742554	0	0	2.86801838874817	0	0	2.13172197341919	0	0	0	0	0	0	0	0	0	0	0	1.6162074804306	0	0	0
ATP6V0E2	0	4.45214319229126	1.92727541923523	4.74045658111572	3.32163023948669	1.86418688297272	1.82235360145569	4.95179271697998	1.35200154781342	5.06894683837891	1.2470338344574	0.702613711357117	8.19708442687988	15.2984781265259	7.90231990814209	0.610721588134766	1.37808465957642	5.01792240142822	0.814931571483612	2.85002183914185	2.49329209327698	0	1.04414689540863	2.76457858085632	1.12405014038086	7.14188432693481	0	0	0	2.12611222267151	0	9.79221534729004	6.50826215744019	2.4454710483551	7.8475022315979	0	10.3862400054932	0	7.23339748382568	9.74003505706787	15.7933931350708	0	9.92241668701172	0	6.10063219070435	0	3.000972032547	0	1.18566524982452	5.71990060806274	3.35652494430542	4.35770416259766	1.44208741188049	4.57749271392822	1.28469789028168	25.3507881164551	4.45794296264648	0	9.79885482788086	1.67562973499298	4.60888814926148	5.73603677749634	8.19750690460205	1.74666142463684	4.26344394683838	1.22831308841705	0.758992969989777	0	3.49750113487244	0.841759979724884	0	14.9951410293579	2.46991682052612	1.14008176326752	2.95941638946533	0	0	0	0	8.96766471862793
SLC12A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.895265102386475	0	0	0	0	1.42182326316834	0	0	0	0	0	0	0	0	0.747165501117706	0	0	0	0	0	9.36105060577393	0	0	0	0	0	0	0	0.953316748142242	0	0	0	0	1.28469789028168	2.81675434112549	0	0	0	0	0.658412575721741	0	1.02468836307526	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6162074804306	0	0	0
CCNB2	2.19083094596863	0	4.14749670028687	0	0	3.72837376594543	3.1891188621521	3.30119490623474	6.76000785827637	1.68964898586273	6.23516941070557	0	0	1.17680597305298	0.987789988517761	14.6573181152344	0	0	0	1.42501091957092	1.24664604663849	0	0	0	0	0	0	0.986289262771606	0	1.06305611133575	0	0	1.08471035957336	0	5.23166847229004	1.49433100223541	1.8884072303772	0	6.32922267913818	0	0.752066314220429	7.48884057998657	0	2.54360389709473	3.05031609535217	0	6.00194406509399	1.95831918716431	1.18566524982452	1.90663349628448	0	0.871540784835815	4.3262619972229	0	0	0	0	0	1.83728528022766	0.558543264865875	0	0.717004597187042	0.512344181537628	0	0	1.22831308841705	4.55395793914795	0	0	0	0	10.9964370727539	1.23495841026306	0	1.47970819473267	0	0	0	0.978104650974274	1.4946106672287
MT1G	1.46055388450623	2.67128586769104	11.5636529922485	1.5801522731781	2.49703550338745	15.845588684082	3.64470720291138	61.0721092224121	1.35200154781342	3.37929797172546	4.36461877822876	7.72875118255615	5.85506010055542	0	2.96337008476257	0.610721588134766	0	6.27240324020386	3.25972628593445	0	0	0	0	0	1.12405014038086	0	0	0	44.9734802246094	3.18916821479797	0	0	1.08471035957336	0	2.61583423614502	1.49433100223541	26.4377002716065	0.819672763347626	10.8500957489014	0	0	7.48884057998657	0	9.35961437225342	6.10063219070435	3.4859721660614	7.00226783752441	0	2.37133049964905	0.953316748142242	6.71304988861084	8.06785297393799	6.48939323425293	48.0636749267578	37.2562408447266	8.45026302337647	5.57242870330811	0	1.22485685348511	6.70251893997192	2.63365030288696	7.88705015182495	6.66047430038452	0	0	9.82650470733643	0	0	34.1006355285645	0	0	2.99902820587158	20.9942932128906	0	1.47970819473267	0	17.7782821655273	0	2.93431401252747	8.96766471862793
KIF20A	0	0	0	0.79007613658905	0	0	0	0	0	0	0.623516917228699	0	0	0	2.96337008476257	2.44288635253906	0	0	0	1.42501091957092	0	0	0	0	0	0	0	0	0.881832957267761	0	0	0	0	0	5.23166847229004	0.747165501117706	0	0	0.90417468547821	0	0.752066314220429	0	0	0	0	0	0	0	0	0	0	0	2.16313099861145	0	0	0	0	0	0	0	1.31682515144348	0	5.12344169616699	0	0	0	0.758992969989777	0	0	0	0	4.99838066101074	0	0	0	0	0	0	0	1.4946106672287
C6orf136	0	0	0	0	0	0	1.36676526069641	0	0	0.12080991268158	0	4.21568250656128	0	0	0	0.261999547481537	0	0.179390743374825	0	0	0	0.895265102386475	0	0	0	0	0	0	0	0	0	0.158851489424706	0	0	0	0	0.944203615188599	0	0	0	0	0	0	0	0	0	0	0.327039301395416	0	0	0	0	0	0	0	0.402795851230621	0.079685740172863	0	0	0	0	0	0.0732652172446251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75547409057617	0	0
SLC2A1	2.19083094596863	0	1.92727541923523	0.79007613658905	5.81285285949707	1.86418688297272	1.36676526069641	0	9.46401119232178	10.1378936767578	0.623516917228699	5.62090969085693	2.34202408790588	0	0	2.44288635253906	12.4027614593506	5.01792240142822	0	1.42501091957092	2.49329209327698	0.895265102386475	3.1324405670166	1.38228929042816	2.24810028076172	2.67820644378662	0	3.94515705108643	0.881832957267761	1.06305611133575	1.08447015285492	1.08802390098572	1.08471035957336	1.22273552417755	0	0	0	0	0.90417468547821	0	0.752066314220429	0	5.78807640075684	22.8924350738525	2.03354406356812	0	3.000972032547	3.91663837432861	1.18566524982452	0	3.56127309799194	6.97232627868652	1.44208741188049	3.43311953544617	0	0	0	2.23048520088196	12.2485685348511	1.67562973499298	0.658412575721741	2.86801838874817	1.53703248500824	3.49332284927368	0	0	0.758992969989777	0	0	31.1451187133789	6.22265195846558	0	0	7.98057270050049	0	11.2948932647705	4.84862232208252	0	4.8905234336853	7.47305345535278
STBD1	0	0	0	0	0.830407559871674	0	0.911176800727844	0	0	1.68964898586273	0	0	0	0	2.96337008476257	0	0	0	0	0	0	0	0	2.76457858085632	0	0	0	3.94515705108643	0	0	0	0	2.16942071914673	0	0	0	0	0	0	0	0.752066314220429	3.74442028999329	0	0	0	0	0	0	4.7426609992981	0.953316748142242	0	0	10.094612121582	0	3.85409379005432	0	0	0	0	0	0	0	1.02468836307526	1.74666142463684	1.06586098670959	0	0	0	0.874375283718109	0	0	0	1.23495841026306	0	2.95941638946533	0	0	0	0	0
FUBP3	1.46055388450623	1.78085732460022	0	0	0	0	1.36676526069641	0	1.35200154781342	0	0.623516917228699	2.10784125328064	0	0	0	1.8321647644043	1.37808465957642	1.25448060035706	0	1.42501091957092	2.49329209327698	0.895265102386475	1.04414689540863	0	2.24810028076172	2.67820644378662	0	0	0	0	0	1.08802390098572	0	2.4454710483551	0	0	0	0	0.90417468547821	1.51360297203064	0	0	0	0	0	0	1.000324010849	0	0	0.953316748142242	0	3.48616313934326	0	0	0	0	2.78621435165405	1.48699009418488	0	1.67562973499298	0	0.717004597187042	1.02468836307526	0	1.06586098670959	0	0	1.62403869628906	1.74875056743622	0.841759979724884	1.03710865974426	0	2.46991682052612	1.14008176326752	1.47970819473267	1.25498819351196	0	1.18886852264404	1.95620930194855	0
TCP10L	0	0	2.43222165107727	0	0	0	0	0	0	0	0	0	2.19447660446167	0	0.987789988517761	0.670572340488434	0	3.47867488861084	0.814931571483612	0	0	0	0	10.0506258010864	1.12405014038086	0	3.21900773048401	0	0	1.45638680458069	0	1.08802390098572	0	0	0	0	0	0	0	0	0	0	0	0	1.01677203178406	1.1619907617569	0	0	0	0	0	0	0	2.28874635696411	0	0	0	0	0	1.0947448015213	0	0	1.80191445350647	0	0	0	0	0	1.04575288295746	0	0	0	0	0	0	0	0	0	2.94702935218811	0
MT2A	65.4079895019531	8.90428638458252	80.9407501220703	37.9236526489258	310.566619873047	39.1479263305664	59.6820793151856	219.52946472168	32.6521873474121	55.758415222168	12.4703388214111	146.846267700195	37.4723854064941	7.06083583831787	104.705741882324	47.6362838745117	49.6110458374024	127.957023620605	257.518371582031	59.850456237793	458.758270263672	53.7159042358399	52.7252388000488	12.4406042098999	145.002471923828	5.35641288757324	268.724609375	360.981872558594	75.8376312255859	348.682403564453	35.7875137329102	8.68678379058838	19.5247859954834	18.3410339355469	60.1641845703125	36.6111106872559	148.239974975586	95.9017105102539	81.3757171630859	3.02720594406128	8.27272987365723	86.1216659545899	15.7104930877686	174.615859985352	15.2515802383423	15.1058797836304	27.0087471008301	19.5831909179688	71.1399154663086	14.2997512817383	45.3130874633789	566.501525878906	45.4257545471192	69.8067626953125	169.580123901367	24.4118709564209	17.8317718505859	418.587707519531	60.6304130554199	47.4761772155762	24.3612651824951	56.6433601379395	76.3392791748047	142.941528320313	63.95166015625	378.320434570313	88.0431823730469	27.6086578369141	151.26692199707	140.570556640625	104.747978210449	28.9906063079834	239.581924438477	166.451950073242	73.9854125976563	65.2593841552734	42.013313293457	38.0437927246094	37.1679763793945	168.891006469727
MAPK12	0	0	0	0	0	0	0.455588400363922	0	0	0	0	0	0	0	0	1.22144317626953	0	0	0	0	0	0	0	2.76457858085632	0	0.892735540866852	1.42182326316834	0	0.881832957267761	0	0	0	5.42355155944824	0	0	0	0	0.819672763347626	0.90417468547821	0	0.752066314220429	5.61663055419922	0	0	0	0	0	0	0	0	0	0	0.721043705940247	1.14437317848206	0	0	0	0	0	0.558543264865875	1.31682515144348	0	0	0	1.06586098670959	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978104650974274	0
S100A2	3.65138483047485	1.78085732460022	0.963637709617615	0	0	0	0.455588400363922	4.95179271697998	0	0	0.623516917228699	0	0	0	0	0	0	0	3.25972628593445	0	1.24664604663849	0	1.04414689540863	0	0	0	1.42182326316834	0	0	1.06305611133575	0	0	0	0	5.23166847229004	0.747165501117706	0	27.8688735961914	0	0	1.50413262844086	0	1.65373611450195	0.885174155235291	0	2.32398152351379	0	0	3.55699563026428	0	0	0	0.721043705940247	0	0	0	0	0	0	0	0	0.717004597187042	0	0	0	0	2.27697896957397	0	0	0	0	0	1.23495841026306	0	0	3.76496434211731	0	0	0	10.4622745513916
AKAP12	10.223876953125	59.6587181091309	2.89091324806213	0	1.66081511974335	0	2.27794194221497	1.65059745311737	0	2.53447341918945	9.97627067565918	9.13397884368896	0	0	9.87790012359619	5.49649429321289	9.64659214019775	0	8.14931583404541	4.27503252029419	6.23323059082031	18.8005676269531	49.0749015808106	2.76457858085632	14.6126518249512	2.67820644378662	34.1237602233887	0	8.81832981109619	19.135009765625	2.16894030570984	0	2.16942071914673	0	5.23166847229004	29.1394557952881	0	36.8852729797363	2.71252393722534	6.05441188812256	1.50413262844086	1.87221014499664	0	34.7625846862793	2.03354406356812	4.64796304702759	2.000648021698	7.83327674865723	8.29965686798096	1.90663349628448	1.67826247215271	21.7885189056397	6.48939323425293	0	2.56939578056335	0	13.9310722351074	47.583683013916	0	9.49523544311523	5.26730060577393	0	2.04937672615051	6.98664569854736	2.13172197341919	8.5981912612915	40.2266273498535	4.87211608886719	0	11.7846403121948	2.07421731948853	2.99902820587158	1.23495841026306	5.70040893554688	11.8376655578613	40.1596221923828	4.84862232208252	55.8768196105957	1.95620930194855	22.4191608428955
RALGAPB	1.46055388450623	0	0	0.79007613658905	0.830407559871674	0	0	0	0	2.53447341918945	0	0.702613711357117	1.17101204395294	0	0.987789988517761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16942071914673	0	0	0.747165501117706	0	0	0	0	0	9.36105060577393	0.826868057250977	0	2.03354406356812	0	0	0	0	0	0	0.871540784835815	0	0	2.56939578056335	0	0	0	3.67457056045532	0	1.31682515144348	0	1.02468836307526	0	0	0	2.27697896957397	0	0	0	0	0.999676108360291	0	0	4.439124584198	1.25498819351196	0	0	0.978104650974274	2.9892213344574
FGB	2.19083094596863	0	2.89091324806213	0	0	0	0	4.95179271697998	0	0	0	0	0	11.7680597305298	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97257852554321	0	0	0	39.1688613891602	0	0	0	0	0	0	0	0	0	0	1.65373611450195	0	0	1.1619907617569	0	0	8.29965686798096	0	0	0	0	0	12.8469791412354	5.63350868225098	0	0	2.44971370697022	0	1.31682515144348	0	0	1.74666142463684	11.7244710922241	0	0	0	8.74375343322754	0	0	0	1.23495841026306	0	0	0	0	0	0	1.4946106672287
