""	UMI_200_Bc67_Bc01	UMI_200_Bc67_Bc02	UMI_200_Bc67_Bc03	UMI_200_Bc67_Bc04	UMI_200_Bc67_Bc05	UMI_200_Bc67_Bc06	UMI_200_Bc67_Bc07	UMI_200_Bc67_Bc08	UMI_200_Bc67_Bc09	UMI_200_Bc67_Bc10	UMI_200_Bc67_Bc11	UMI_200_Bc67_Bc12	UMI_200_Bc67_Bc13	UMI_200_Bc67_Bc14	UMI_200_Bc67_Bc15	UMI_200_Bc67_Bc16	UMI_200_Bc68_Bc01	UMI_200_Bc68_Bc02	UMI_200_Bc68_Bc03	UMI_200_Bc68_Bc04	UMI_200_Bc68_Bc05	UMI_200_Bc68_Bc06	UMI_200_Bc68_Bc07	UMI_200_Bc68_Bc08	UMI_200_Bc68_Bc09	UMI_200_Bc68_Bc10	UMI_200_Bc68_Bc11	UMI_200_Bc68_Bc12	UMI_200_Bc68_Bc13	UMI_200_Bc68_Bc14	UMI_200_Bc68_Bc15	UMI_200_Bc68_Bc16	UMI_200_Bc69_Bc01	UMI_200_Bc69_Bc02	UMI_200_Bc69_Bc03	UMI_200_Bc69_Bc04	UMI_200_Bc69_Bc05	UMI_200_Bc69_Bc06	UMI_200_Bc69_Bc07	UMI_200_Bc69_Bc08	UMI_200_Bc69_Bc09	UMI_200_Bc69_Bc10	UMI_200_Bc69_Bc11	UMI_200_Bc69_Bc12	UMI_200_Bc69_Bc13	UMI_200_Bc69_Bc14	UMI_200_Bc69_Bc15	UMI_200_Bc69_Bc16	UMI_200_Bc70_Bc01	UMI_200_Bc70_Bc02	UMI_200_Bc70_Bc03	UMI_200_Bc70_Bc04	UMI_200_Bc70_Bc05	UMI_200_Bc70_Bc06	UMI_200_Bc70_Bc07	UMI_200_Bc70_Bc08	UMI_200_Bc70_Bc09	UMI_200_Bc70_Bc10	UMI_200_Bc70_Bc11	UMI_200_Bc70_Bc12	UMI_200_Bc70_Bc13	UMI_200_Bc70_Bc14	UMI_200_Bc70_Bc15	UMI_200_Bc70_Bc16	UMI_200_Bc71_Bc01	UMI_200_Bc71_Bc02	UMI_200_Bc71_Bc03	UMI_200_Bc71_Bc04	UMI_200_Bc71_Bc05	UMI_200_Bc71_Bc06	UMI_200_Bc71_Bc07	UMI_200_Bc71_Bc08	UMI_200_Bc71_Bc09	UMI_200_Bc71_Bc10	UMI_200_Bc71_Bc11	UMI_200_Bc71_Bc12	UMI_200_Bc71_Bc13	UMI_200_Bc71_Bc14	UMI_200_Bc71_Bc15	UMI_200_Bc71_Bc16	UMI_200_Bc72_Bc01	UMI_200_Bc72_Bc02	UMI_200_Bc72_Bc03	UMI_200_Bc72_Bc04	UMI_200_Bc72_Bc05	UMI_200_Bc72_Bc06	UMI_200_Bc72_Bc07	UMI_200_Bc72_Bc08	UMI_200_Bc72_Bc09	UMI_200_Bc72_Bc10	UMI_200_Bc72_Bc11	UMI_200_Bc72_Bc12	UMI_200_Bc72_Bc13	UMI_200_Bc72_Bc14	UMI_200_Bc72_Bc15	UMI_200_Bc72_Bc16
ANKRD28	4.82690668106079	11.8084487915039	3.88532280921936	4.42329216003418	1.76882469654083	0	4.20419597625732	1.87396025657654	1.36832308769226	1.69094324111938	2.25449371337891	1.25944375991821	1.81357359886169	14.8859605789185	3.41039943695068	0.91760927438736	0	15.7251892089844	0	0	0	0	1.81433045864105	0	0	0	3.07407855987549	0	0	6.81638860702515	0	13.4919347763062	5.87096548080444	2.41677260398865	6.63880014419556	1.64775168895721	0.852068543434143	7.96337032318115	11.5786790847778	0.923916041851044	1.10282707214355	0	1.31901490688324	0.805002272129059	0	10.7542362213135	1.33162772655487	0	3.73047494888306	3.39547610282898	3.4358057975769	1.62071692943573	1.14414179325104	2.6635217666626	8.69801425933838	0.979287028312683	5.05815315246582	5.03788757324219	3.00283288955689	1.92613744735718	0.875442266464233	0.797228038311005	1.24468374252319	2.19203925132751	1.41131353378296	5.87021160125732	2.41214966773987	8.39042472839356	0	1.88066339492798	15.193549156189	3.07638597488403	10.121732711792	3.11546301841736	2.46777319908142	5.43800449371338	0	3.08859753608704	0	3.72879481315613	3.53149938583374	1.63540649414063	5.99434566497803	2.89166045188904	0.930857002735138	1.71198749542236	5.05887460708618	0.863363862037659	0	0	2.155686378479	0	0	2.645512342453	0	0
ZMYM1	0	0	1.55412912368774	0	0	3.07673335075378	2.01302170753479	1.53981935977936	0	0	0	0	1.81357359886169	1.60150194168091	0	0	0	0	0	0	0	1.55266582965851	0	0	14.3992204666138	0	0	7.72970819473267	0	3.40819430351257	11.8424158096313	0	2.80538296699524	0	1.98252046108246	0	0	1.1387619972229	1.15862107276917	0.87492048740387	0	1.50531661510468	0	0.857297420501709	0	4.03283834457397	0	0	0.749079346656799	0	0	3.12879729270935	2.28828358650208	1.53208041191101	1.31043529510498	0.979287028312683	0	0	0	0	0	0	0	0	0	1.95153319835663	0.769671201705933	2.74645638465881	2.08703374862671	1.88066339492798	1.66986548900604	2.0509238243103	3.72533416748047	0	0.822591125965118	0	0.925776183605194	3.08859753608704	1.23641955852509	0	0.548795580863953	0	0	1.42939209938049	0.930857002735138	0	1.75227177143097	0	5.1250638961792	0	0	1.4542464017868	0	0	0	0
CDKL5	12.8980274200439	1.31204986572266	0	4.84792804718018	8.427565574646	2.21877717971802	6.02094745635986	3.19743490219116	2.40277528762817	0	0	0	2.90715861320496	0	12.0921401977539	2.57481169700623	0	3.93129730224609	5.27500152587891	0	5.00767946243286	0	0	5.00560855865479	0	0	0	0	0	0	0	11.8908920288086	0	2.44086813926697	7.20514011383057	4.63995361328125	9.01737213134766	0	4.36800146102905	7.05098390579224	9.02553653717041	1.64907431602478	4.52554035186768	9.0101957321167	0	4.85284900665283	0	11.1472187042236	0	3.32781052589417	12.30934715271	4.25516414642334	8.90714359283447	5.48331546783447	2.32995390892029	3.47940683364868	7.85864782333374	5.73689413070679	0	0.963068723678589	4.71688318252564	1.00998032093048	12.4468374252319	0	5.51470804214478	6.09366226196289	0	9.6627197265625	2.07463979721069	0	1.78675603866577	0	0	11.0627861022949	0	0	4.01046228408814	4.56958055496216	0	11.1863842010498	3.85583758354187	8.51229000091553	9.45308303833008	11.0148954391479	4.78925943374634	12.5445880889893	9.23665046691895	4.39452219009399	8.09247589111328	5.23711061477661	2.39483547210693	2.36460471153259	1.96467101573944	0	0	18.8118648529053
HEMGN	11.0038957595825	1.31467390060425	2.33274793624878	3.05575752258301	14.0055551528931	3.31382966041565	3.19768500328064	4.90663433074951	89.5293807983398	0	24.0479316711426	0	2.6109414100647	1.63032901287079	11.3679981231689	11.0415925979614	16.2122440338135	0	3.26285910606384	7.05615186691284	53.0365753173828	17.07932472229	21.2616844177246	7.70488786697388	28.7984409332275	0	0	0	2.65933012962341	3.40819430351257	17.7636241912842	8.9946231842041	2.80748701095581	2.40954399108887	0	7.20241165161133	8.93612194061279	6.85646152496338	1.25189006328583	10.6005363464355	34.1666870117188	14.4262018203735	10.465723991394	1.77546298503876	10.092248916626	4.03283834457397	2.66858172416687	12.3120155334473	8.74199485778809	0	0	3.12879729270935	12.5100469589233	8.82478332519531	3.36388731002808	7.47098112106323	21.0261154174805	0.629735946655273	4.27403211593628	0.985219299793243	10.7994565963745	0.790900826454163	3.75272178649902	0	22.6007747650147	1.95153319835663	2.0488646030426	0.686614096164703	9.59374523162842	12.3578395843506	1.75447189807892	4.10594987869263	49.1818618774414	0.936132252216339	3.0205545425415	0	1.7191663980484	0	13.6006155014038	3.79218411445618	18.4741039276123	5.80487537384033	2.00111246109009	1.43153631687164	18.1973247528076	19.9968700408936	5.57036733627319	11.6536855697632	58.2373809814453	1.75181651115417	5.20107364654541	2.94921183586121	5.51288843154907	5.29896116256714	0	3.38099646568298
SSX3	0	1.31204986572266	0	1.64472734928131	3.53764939308167	0	8.01383876800537	6.21317100524902	2.73664617538452	3.42585110664368	3.75748944282532	0	0	3.20300388336182	0	2.65464353561401	0	0	0	0	0	9.31599521636963	3.54361414909363	2.56829595565796	7.19961023330689	3.15745973587036	0	0	0	0	0	0	0.70134574174881	5.86242055892944	13.8776435852051	1.33164596557617	2.11957359313965	1.21725809574127	1.73793148994446	2.00444269180298	3.30848121643066	0	0	0	0	10.5633478164673	0	0	1.03184938430786	2.2895336151123	2.29053711891174	1.56439864635468	6.09884786605835	4.29059076309204	2.62087059020996	3.8015923500061	0	0	7.03763961791992	0	3.50789713859558	3.95450401306152	0	1.09601962566376	1.41131353378296	16.3206729888916	0.909751415252686	6.2955641746521	1.52929794788361	5.64199018478394	2.7975811958313	9.94698047637939	0	0	6.59964799880981	0	0	1.82536125183105	0	0	0.551539540290833	0.817703247070313	0	2.14909100532532	1.11749386787415	2.91037893295288	9.74522399902344	2.59009146690369	6.44861173629761	0	1.67822432518005	0	0	2.645512342453	0	0
STAU2	6.95519733428955	5.90684843063355	9.32477474212646	2.22860193252563	7.48655080795288	0	8.05208683013916	3.07963871955872	2.73664617538452	4.22735834121704	2.25449371337891	1.25944375991821	3.06312584877014	4.85575389862061	6.82079887390137	0	4.82076835632324	0	5.49765634536743	7.44659185409546	5.14454793930054	3.10533165931702	5.32250833511353	0	14.3992204666138	0	0	0	13.2966499328613	10.2245826721191	11.8424158096313	4.49731159210205	4.35886383056641	2.40954399108887	3.30816602706909	2.42481184005737	3.32490420341492	4.55049753189087	4.79669094085693	1.74984097480774	2.20565414428711	3.50211906433105	1.9785224199295	0.866727709770203	0.896770000457764	8.06567668914795	2.66325545310974	0	5.14507102966309	2.21854043006897	5.72634315490723	4.69319581985474	2.38782382011414	5.36457920074463	2.5619010925293	3.91714811325073	4.98013114929199	2.51894378662109	1.00094425678253	6.7414813041687	6.22351932525635	4.77466821670532	7.53780508041382	7.97025489807129	7.309898853302	6.00877094268799	3.84835600852966	2.3221287727356	3.10059833526611	4.22961235046387	9.71082401275635	4.10184764862061	3.72533416748047	1.86666440963745	0	1.80976796150208	7.46823692321777	6.17719507217407	4.94567823410034	3.72879481315613	2.6660487651825	6.93739414215088	0	8.38124084472656	3.019700050354	2.56798124313355	3.33754944801331	7.69688844680786	2.5625319480896	12.2286567687988	0	0.727123200893402	1.91278076171875	2.69048595428467	4.95913600921631	7.2184271812439
SRSF9	1.54559946060181	9.23027038574219	2.06388354301453	5.89772272109985	0.884412348270416	3.30831551551819	5.07583427429199	9.89641952514648	1.36832308769226	0.845471620559692	3.75748944282532	7.74180030822754	2.95975208282471	3.20300388336182	2.27359962463379	3.67043709754944	0	7.86259460449219	5.49765634536743	2.35205054283142	0	4.69526147842407	1.77357888221741	2.56829595565796	0	3.15745973587036	3.07715272903442	3.86485409736633	0	0	0	4.49731159210205	3.28370094299316	4.81908798217773	3.34252953529358	4.43828630447388	8.4408483505249	5.76661729812622	2.17125582695007	12.2383871078491	4.41130828857422	4.11403036117554	5.9355673789978	5.10091924667358	8.07092952728272	2.68855905532837	0	0	0.74609500169754	3.28898596763611	1.14641392230988	1.58473575115204	2.90898060798645	8.94811534881592	3.75046586990356	3.93281650543213	3.32008767127991	2.51894378662109	4.00377702713013	0.980403959751129	5.2526535987854	9.33895683288574	1.24468374252319	5.48009824752808	6.42429971694946	0.975766599178314	3.04481935501099	4.80629873275757	3.11505842208862	3.76132678985596	6.67946195602417	5.8799991607666	3.72533416748047	2.79999661445618	4.73401165008545	3.95886731147766	7.49138069152832	5.38651418685913	0	0	1.64638674259186	6.53508424758911	3.00316715240479	2.14408826828003	5.94771099090576	2.56798124313355	2.33616781234741	1.72672772407532	0	3.49315333366394	4.96526956558228	2.41477632522583	4.54844570159912	2.70635914802551	2.88321852684021	3.38099646568298
GRSF1	7.72799730300903	8.08485126495361	16.3711967468262	13.3539190292358	9.14659309387207	11.0277185440063	2.01604127883911	4.71338748931885	0	11.5474510192871	14.5399808883667	15.6977062225342	8.37206077575684	4.91180658340454	7.95873546600342	3.67043709754944	4.82558917999268	3.93129730224609	2.74882817268372	10.1608591079712	1.71085727214813	7.76332950592041	1.77180707454681	10.2731838226318	7.20681047439575	12.6298389434814	21.5216236114502	11.5945625305176	2.65933012962341	3.40819430351257	5.92120790481567	17.9892463684082	0.710463285446167	0	12.8632535934448	5.60187578201294	5.06790018081665	9.10440731048584	6.95172595977783	0	8.83695316314697	11.075366973877	7.27106952667236	13.7167587280273	4.48385000228882	4.06106853485107	15.3523359298706	4.12577724456787	4.55938673019409	5.54635095596314	13.7833070755005	15.643985748291	4.57656717300415	3.83020091056824	4.62256050109863	1.02825129032135	9.96026229858398	11.3749198913574	7.0546555519104	6.74244403839111	4.58381605148315	2.3727023601532	7.60750722885132	2.19313526153564	5.64525413513184	1.95348489284515	7.31649398803711	13.0676393508911	5.51332235336304	3.76132678985596	5.77049827575684	2.0509238243103	11.1760025024414	11.2419862747192	4.13927841186523	12.16481590271	3.70310473442078	12.3852767944336	2.47283911705017	14.9151792526245	4.94025754928589	4.90621948242188	4.99528789520264	6.43226480484009	9.79959774017334	6.90530204772949	2.33967113494873	3.46122550964355	2.5625319480896	8.78964710235596	15.8875246047974	12.5166988372803	5.59340715408325	5.31218862533569	5.76643705368042	6.76199293136597
NIP7	5.42969083786011	0	7.77997064590454	8.10936832427979	2.65500593185425	5.65501403808594	2.01302170753479	1.80235862731934	0	1.69094324111938	3.11195254325867	2.51888751983643	6.64976978302002	3.19179344177246	2.27359962463379	0.91760927438736	8.03461456298828	0	5.49765634536743	4.70410108566284	5.50382804870606	4.65799760818481	3.62688899040222	10.2731838226318	0	3.15745973587036	0	7.72970819473267	0	13.6327772140503	23.6848316192627	4.49731159210205	3.9815399646759	0	3.30552244186401	3.23628377914429	9.18481826782227	4.56301116943359	4.05517339706421	3.49968194961548	1.10282707214355	8.4613847732544	8.12579154968262	2.85308575630188	4.66589450836182	4.03283834457397	5.89245271682739	0	5.96876001358032	3.36330723762512	6.03098440170288	15.6173906326294	3.4324254989624	5.84182214736939	5.43175411224365	3.02012133598328	1.66004383563995	6.36033344268799	8.1066484451294	4.55338907241821	8.88749027252197	3.16360330581665	10.1840028762817	0	4.27063512802124	2.9272997379303	2.33903074264526	8.92598342895508	8.27514743804932	1.88066339492798	1.67264866828918	5.13141202926636	3.72533416748047	1.97679769992828	5.81078386306763	2.93434715270996	6.48043346405029	0	3.70925879478455	0	2.74452662467957	0.818520963191986	0	7.861656665802	3.26358485221863	0	3.55242323875427	4.31768274307251	3.8437979221344	8.74685573577881	3.34223341941834	2.188640832901	7.67438411712647	7.93653678894043	4.35654306411743	3.38099646568298
TPH2	5.70403480529785	5.09075355529785	0	8.17129421234131	0	0	0	10.2644357681274	5.95220518112183	6.11783266067505	1.69387626647949	0	2.70947885513306	0	0	6.47098064422607	0	0	9.45596885681152	6.89386034011841	0	0	0	7.19636535644531	7.19961023330689	0	0	0	10.2517175674438	0	0	0	9.407151222229	0	3.8718626499176	2.77212810516357	0	0	0	0	0	2.13378643989563	0	0	1.59714734554291	0	0	10.8460416793823	3.90879154205322	0	2.19547986984253	1.56439864635468	0	12.9376525878906	4.07545375823975	2.23081588745117	0	0	6.61924457550049	8.80822658538818	0	0	0	0	3.15993118286133	0	0	2.23080921173096	0	0	0	0	0	0	0	1.25726664066315	7.24142122268677	12.3790988922119	0	0	0.951611518859863	0.959983587265015	0	7.44641828536987	1.63458502292633	6.62710380554199	0.845481336116791	3.55792212486267	1.62848913669586	0	0	0	0	2.645512342453	0	10.3559923171997
SCIN	0	0	0	0	3.53764939308167	0	7.0455756187439	0	0	0	0.774794340133667	0	2.41809821128845	0	1.13679981231689	0	0	0	0	0	17.1085739135742	0	0	0	0	3.15745973587036	0	0	0	0	0	0	0	0	0	0	2.47848796844482	0	1.77326953411102	0	0	1.53617548942566	5.27605962753296	0	0	0	0	0	0	0	0	1.7708991765976	1.7162127494812	0	1.34647226333618	0	1.67498409748077	0	0	0	2.6263267993927	0	2.48936748504639	1.09601962566376	2.82262706756592	0	0	2.1470422744751	2.75425124168396	0	2.58439517021179	1.02546191215515	4.3809928894043	0	2.46777319908142	0	0.925776183605194	0	1.27103936672211	7.45758962631226	1.09759116172791	0	0	0	1.86171400547028	0	2.93816447257996	0.870270788669586	10.2501277923584	0	2.50855660438538	0.735121607780457	0	0	2.90628433227539	0
NSUN2	8.71408939361572	1.31336200237274	3.34370899200439	2.21164608001709	13.3997316360474	6.68610620498657	2.01302170753479	0.769909679889679	2.73664617538452	6.88552093505859	8.48516273498535	6.29721879959106	8.46334362030029	0	4.58926105499268	1.83521854877472	0	7.86259460449219	5.49765634536743	0	10.2651443481445	7.76332950592041	1.77180707454681	0	0	6.31491947174072	3.4368200302124	0	2.76304411888123	0	5.92120790481567	0	8.42807197570801	0	2.68235015869141	4.80560922622681	7.79296541213989	4.8178391456604	8.0170783996582	0.87492048740387	4.42895317077637	5.97535467147827	2.76993131637573	5.16693162918091	13.0740098953247	0	5.32651090621948	0	11.4227151870728	3.32781052589417	3.45756602287293	4.69319581985474	6.91976928710938	5.38143253326416	5.89695882797241	6.85500907897949	13.2803506851196	3.77841567993164	1.30423045158386	2.89113235473633	3.92460751533508	2.3727023601532	2.48936748504639	6.57611799240112	6.35937929153442	8.78385066986084	5.00209331512451	8.93078899383545	7.85030460357666	6.17797946929932	2.27324366569519	0	0	9.33892154693604	0	7.61538124084473	2.12558221817017	1.54429876804352	6.54560565948486	7.45758962631226	5.41331958770752	4.91848468780518	1.99811518192291	2.85949897766113	5.21791934967041	3.42397499084473	6.51744651794434	2.67383766174316	3.87967348098755	6.16454267501831	3.5863995552063	0.730031669139862	2.12392020225525	6.48944187164307	2.88321852684021	0
WRN	3.09119892120361	1.31204986572266	1.55412912368774	0.737215340137482	2.65323710441589	1.10277187824249	1.0065108537674	0.769909679889679	0	0.845471620559692	1.50299572944641	4.10578632354736	0	0	0	2.75282788276672	4.82076835632324	0	0	2.35205054283142	1.80324363708496	0	1.77180707454681	0	0	0	0	0	2.65933012962341	0	0	8.9946231842041	2.80538296699524	0	1.98252046108246	1.6277449131012	0.70652449131012	0	0	4.37460231781006	0	0	0	2.57703614234924	0	1.34427952766418	2.66325545310974	3.62865209579468	8.95314025878906	3.33335709571838	2.3329119682312	0	0.572070896625519	0.7752326130867	1.96565294265747	0.979287028312683	0	1.25947189331055	2.00689339637756	0	0	3.18653917312622	0	3.28805899620056	1.41131353378296	0.975766599178314	12.3870878219605	1.37322819232941	2.75425124168396	0	4.45297431945801	2.0509238243103	0	6.53332567214966	0	0	1.85155236721039	1.61379218101501	1.23641955852509	0	1.09759116172791	0.817703247070313	1.00005674362183	1.42939209938049	1.40187072753906	0.858561754226685	2.34726166725159	0.868544042110443	0	0	1.7392657995224	2.90849280357361	0	0	0	0
ILF3	5.41268920898438	6.60485887527466	18.7288093566895	11.0832958221436	7.81201457977295	6.41813230514526	20.3415832519531	11.0951690673828	12.7486667633057	11.0122680664063	3.75824093818665	4.17127752304077	10.6396322250366	14.4135179519653	11.4248390197754	7.43263578414917	8.03461456298828	18.5164108276367	5.49765634536743	7.05615186691284	13.7210760116577	12.4213266372681	10.6308422088623	12.8414793014526	0	6.31491947174072	0	15.4594163894653	8.0178804397583	10.2245826721191	0	26.9838695526123	5.37791967391968	4.81908798217773	3.33856463432312	15.5099935531616	5.97437143325806	7.00321531295776	11.5862102508545	14.4948072433472	6.69416046142578	16.3153743743896	7.26909160614014	6.00108194351196	6.28994464874268	12.0985155105591	9.3213939666748	7.25730419158936	8.95761585235596	10.886378288269	7.04912853240967	9.49590015411377	10.8899412155151	16.8873558044434	19.4606189727783	10.7770538330078	13.2803506851196	16.3781719207764	10.0094432830811	7.70454978942871	19.8068828582764	11.9054298400879	3.73778533935547	14.2482557296753	8.20043754577637	11.7091989517212	8.37479209899902	12.2910776138306	8.26482009887695	13.1740474700928	19.1399993896484	14.300066947937	3.72533416748047	18.0795783996582	12.9739074707031	2.20347952842712	10.1872406005859	4.71165609359741	8.65493679046631	7.45758962631226	7.24245500564575	6.56288623809815	8.13332748413086	5.71756839752197	6.05057048797607	10.29332447052	14.5360908508301	9.63773059844971	12.8126602172852	13.104564666748	14.2235155105591	2.18282389640808	6.74930667877197	13.8228015899658	14.914888381958	20.3197898864746
DHX30	3.63447713851929	3.95714259147644	4.66238737106323	3.58065462112427	0.920673310756683	5.85792398452759	5.11508798599243	5.39937686920166	9.57826137542725	10.2648706436157	9.01797485351562	7.55666208267212	5.44072103500366	3.20300388336182	7.96441984176636	8.25848388671875	4.82076835632324	0	2.76257228851318	5.0357403755188	1.71085727214813	5.24179983139038	1.77180707454681	5.13659191131592	0	0	3.52596807479858	15.4594163894653	0	0	17.7636241912842	0	1.40269148349762	7.2286319732666	6.60840177536011	8.31078338623047	5.45366287231445	1.13762438297272	1.73793148994446	1.75596535205841	3.30848121643066	12.482837677002	1.9785224199295	8.65013122558594	1.79354000091553	1.34427952766418	2.66325545310974	0	1.49219000339508	5.57186412811279	0	4.70571088790894	4.06170320510864	3.06416082382202	3.93327140808105	4.89643526077271	4.98013114929199	9.53231334686279	2.00188851356506	5.77841234207153	1.75088453292847	7.38385009765625	1.24717307090759	4.38407850265503	3.43937134742737	4.88371181488037	4.62957239151001	7.34951734542847	1.64015662670136	3.76132678985596	2.78310894966126	5.1303858757019	3.7476863861084	3.73892903327942	3.05428075790405	4.35910415649414	1.85155236721039	0	7.32578611373901	3.72879481315613	5.48795557022095	1.63867723941803	4.05517482757568	6.32863330841065	7.58927726745606	7.98642206192017	1.75869464874268	6.26456785202026	1.2812659740448	4.42320537567139	10.0342264175415	5.81698560714722	3.57863545417786	0	2.88321852684021	0
ARHGEF19	0	0	0.777064561843872	0	0	2.440434217453	0	0	0	0	0	0	0	0	0	10.0937023162842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70134574174881	0	0	0	0	1.13989949226379	0	0	0	0	0	1.03647255897522	0	0	0	3.62865209579468	0	0	0	0	0	1.53208041191101	2.62087059020996	0	0	0	0	0	0	0	0	7.67213773727417	0.70565676689148	0	0	0	0	0	0	0	0	0	0	5.43800449371338	0	0	0	0	0.548795580863953	0	0	0	0	0	0	1.72672772407532	0	0	0	2.18136954307556	0	0	0	0
ATF7IP2	12.8277034759521	3.99912810325623	6.08208465576172	7.85060596466065	11.9024219512939	7.56611776351929	4.49507761001587	8.4998025894165	3.589111328125	13.546145439148	7.52474784851074	22.7694835662842	9.10051250457764	6.40600776672363	34.064208984375	15.510350227356	1.60692286491394	27.5190811157227	5.49765634536743	4.70410108566284	6.84342908859253	8.45892333984375	1.77180707454681	7.70488786697388	28.7984409332275	0	6.03441667556763	37.1026000976563	21.2746410369873	10.2245826721191	17.7636241912842	4.64122533798218	3.20164346694946	9.52733707427979	1.47433435916901	5.64348983764648	6.65404796600342	20.5762119293213	3.20474576950073	25.2983264923096	16.5424060821533	1.50531661510468	15.1515254974365	10.2875690460205	13.3349695205688	2.75846171379089	22.6376705169678	10.9440145492554	3.8050844669342	11.9856653213501	2.56654691696167	5.85397958755493	4.1686806678772	29.0428791046143	6.14266538619995	6.69146871566773	29.8807888031006	5.97871351242065	5.74141645431519	50.6786041259766	9.61235618591309	4.73433208465576	5.34342765808106	4.67561960220337	4.23394060134888	12.6849660873413	3.84835600852966	2.74645638465881	17.2016773223877	13.0912981033325	3.90692853927612	7.17823362350464	20.7538375854492	6.97385835647583	8.2259111404419	28.1514625549316	16.1492404937744	16.3880996704102	14.8370351791382	0	2.42787146568298	4.04926633834839	9.01449680328369	10.1829900741577	11.08092212677	11.1065196990967	5.26440572738648	12.5610799789429	5.82976055145264	0	9.39287185668945	8.721116065979	10.7430639266968	8.71431732177734	19.7269802093506	9.6797924041748
MTPAP	0.772799730300903	4.15263795852661	0	0.737215340137482	0	0	2.01302170753479	0.774529159069061	2.73664617538452	0.845471620559692	0	0	2.31351542472839	0	5.68399906158447	9.17609310150146	1.60692286491394	0	0	0	0	1.55266582965851	3.54361414909363	0	0	3.15745973587036	0	0	0	0	0	4.49731159210205	1.40269148349762	0	0	0.800267934799194	0	0	4.05517339706421	0	2.20565414428711	0.752658307552338	2.63802981376648	0	0.896770000457764	0	3.99488306045532	0	4.47657012939453	0	0	0	1.72250545024872	0.766040205955505	2.62087059020996	1.97228407859802	0	0.629735946655273	1.00094425678253	0.963068723678589	1.90321159362793	0	0	10.4428749084473	2.82262706756592	1.95153319835663	0.769671201705933	3.90134143829346	0.68856281042099	0	2.226487159729	0	7.45066833496094	3.7333288192749	0.822591125965118	1.08760094642639	0.925776183605194	0	1.23641955852509	0	2.19518232345581	0.817703247070313	0	2.15123510360718	1.40978300571442	3.42739915847778	3.50454354286194	0	0	1.80421376228333	0	2.18136954307556	3.57863545417786	0	0	0
CHCHD6	0	2.70675897598267	0.863318681716919	3.68607664108276	2.65323710441589	0	2.12373781204224	0	0	1.69939792156219	2.25449371337891	5.03777503967285	4.23167181015015	0	4.54719924926758	17.416223526001	0	0	0	2.35205054283142	0	1.55266582965851	1.77180707454681	0	0	6.31491947174072	0	0	2.65933012962341	3.40819430351257	0	4.49731159210205	0	4.80944967269898	0	0.800267934799194	0.70652449131012	4.62330532073975	4.05517339706421	0	0	0.752658307552338	0.65950745344162	0.857297420501709	5.28556251525879	1.34427952766418	0	10.8859558105469	0.748333275318146	14.4205121994019	3.4358057975769	0	0.572070896625519	6.89436149597168	1.3340231180191	0	0	1.25947189331055	0	0	1.88657808303833	0	1.24468374252319	2.22930383682251	4.23394060134888	2.9272997379303	1.53934240341187	0	6.65702533721924	1.88442468643188	1.66986548900604	0	0	1.86666440963745	0.822591125965118	2.08819365501404	3.43555545806885	1.54429876804352	10.7395401000977	0	0	0.829151093959808	0	0.716125428676605	3.25799965858459	1.71455550193787	2.33558392524719	0	0	0	0	0	0	0	0	10.1429891586304
LAPTM4B	12.1020431518555	73.9353256225586	33.4953689575195	29.0057373046875	23.137996673584	13.9919691085815	75.8124084472656	15.4312992095947	12.3203811645508	17.8986339569092	22.604305267334	17.6775531768799	24.4276275634766	85.7171859741211	15.367259979248	5.60475730895996	7.04957056045532	39.3129730224609	8.24648475646973	51.0536079406738	12.6842966079712	18.7499923706055	40.5956420898438	15.291633605957	50.397274017334	26.3490028381348	15.3703927993774	54.1079597473145	26.385871887207	20.4491653442383	30.3757972717285	18.6683406829834	25.8186416625977	42.1911163330078	32.1227798461914	34.7708435058594	13.6691303253174	10.7721643447876	69.8017044067383	20.0199298858643	12.8192615509033	14.9312353134155	34.6577758789063	17.8017807006836	33.5015335083008	56.4449501037598	23.8814105987549	26.5472183227539	6.1642370223999	33.1782722473145	38.112247467041	28.0027351379395	36.3545341491699	14.0851802825928	36.4766235351563	16.4187278747559	51.1642074584961	13.3787403106689	34.4194717407227	35.1125221252441	31.3994884490967	28.0018424987793	23.1697883605957	42.0466003417969	0.723298192024231	40.6006736755371	27.7612705230713	24.181173324585	10.5928506851196	18.8085155487061	41.2623748779297	11.2821321487427	20.019947052002	15.1731815338135	12.5667247772217	30.1134929656982	24.9302272796631	76.8134231567383	12.4000520706177	12.8606128692627	9.74770641326904	16.9967784881592	39.0471649169922	44.3590431213379	26.5983085632324	18.874662399292	18.4768028259277	9.74478721618652	24.9526557922363	24.1132373809814	28.1443328857422	20.1035022735596	52.5612106323242	45.1271514892578	7.19651317596436	27.2981662750244
