,A10,A2,A3,A4,A5,A6,A7,A8,A9,B1,B2,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,C9,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8
COL1A2,0.0,0.0,0.0,0.0,0.0,0.765655,0.0,0.0,0.0,0.0,0.334144,0.0,0.073973,0.0,0.0,0.0,0.0,0.0,0.138501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075993,0.0,0.0,0.0,0.0,0.0,10.175208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193811,0.0,0.198288,0.0,0.0,0.0
CALB1,0.0,0.0,16.25607,1.9794,0.0,0.0,2.003098,0.0,7.459538,22.072527,8.547279,0.0,5.072176,1.457511,0.0,2.660396,0.95538,0.0,0.775142,0.0,0.0,2.24806,2.472355,1.12081,10.533404,0.0,1.818476,9.340731,1.075322,0.0,1.774109,0.0,0.0,0.0,1.071272,0.0,9.209148,4.17975,7.676731,0.0,4.1907,1.397303,2.967736,2.185475,0.0,9.433178,0.571788,0.0,0.519106,9.646112,1.708962,3.620635,1.348553,0.175799,0.0,1.174284,0.668134,0.0,0.0,1.817884,0.0,8.903749,0.0,0.0,1.034959,0.0,1.800688,0.0,0.75253
CPEB4,2.466775,8.713319,5.268237,13.187249,4.044693,2.383593,4.568496,5.344553,0.044309,7.873119,5.719705,8.884095,0.500871,3.360904,13.864704,7.020569,5.70711,6.836032,0.131005,2.563888,4.323216,1.202568,11.545008,1.296438,7.910069,2.341514,1.534659,5.069429,2.114949,9.637816,2.986806,4.324554,14.419087,5.774682,7.961744,2.053715,7.165167,3.285028,2.577853,7.903351,2.631888,0.915341,1.266105,1.826699,4.289564,2.146873,0.493807,1.712436,1.120693,2.55636,3.480276,0.266971,1.250877,1.734131,10.628724,1.270095,4.788079,0.462356,0.495806,2.745462,2.068642,0.629974,1.363931,1.642229,3.52025,6.154621,0.194686,4.806494,0.59486
XRCC6,52.36492,23.84802,75.933304,86.775566,39.383446,48.293934,54.274406,50.275967,83.78265,43.266357,36.909504,53.406548,59.988018,65.31748,68.083954,43.36768,65.77182,48.489944,61.68354,55.93503,56.259743,74.89677,76.074936,81.47589,76.52576,63.370445,85.7448,40.269104,68.444595,40.088306,62.656227,59.969357,63.003197,57.136566,44.133404,42.808846,68.13037,70.90268,65.40924,58.318356,70.7963,57.433277,57.12907,53.828182,29.175007,79.60906,72.3647,49.196884,99.24857,90.39454,48.404976,69.2814,59.618122,54.716377,46.06168,64.84348,51.644855,60.415977,75.73576,76.47525,131.97281,52.873337,48.42201,53.34708,26.293274,1.422794,68.2689,43.7904,48.28581
TRDN-AS1,2.831923,0.0,1.50073,5.131479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.922331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66949,0.0,0.0,0.0,3.567322,0.0,0.335371,0.12807,0.0,0.0,0.353767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.873098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.703215,3.048261,0.0,0.0,8.961812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566123
UPF1,3.42077,3.475309,6.054129,4.067861,3.947905,12.515034,9.673163,6.912413,3.204697,9.372138,3.579399,7.738378,9.0125,4.456788,2.940716,3.426748,6.345752,3.898284,8.889121,10.447646,2.582889,2.970055,2.422427,3.980443,2.687889,4.445167,4.433002,2.34412,3.245507,1.995574,4.149663,18.489594,3.97085,3.194257,10.90463,3.362723,4.652443,1.558947,2.83341,3.54459,5.189302,4.795524,4.174625,11.81455,5.373455,6.740272,4.883413,2.964139,5.594272,5.805453,6.33439,4.422356,2.423058,2.92836,3.552096,5.708388,2.706289,12.855629,3.478449,2.631791,9.774784,1.681183,4.390081,4.623913,2.823805,0.397318,2.248197,14.040248,2.305104
EGR1,0.0,11.484185,15.071023,4.080121,11.108044,15.896504,1.461865,19.13014,9.432207,12.933095,0.0,5.21158,2.129165,9.969288,18.05109,5.416257,2.051387,22.406761,4.696542,4.315328,11.790615,4.015172,15.680099,15.437592,6.679279,14.770399,0.364823,2.502053,4.923207,0.37504,9.274572,5.967318,15.312341,6.079051,54.476948,6.911562,14.733684,9.209654,8.357513,7.23151,4.351338,8.981929,12.158561,21.01259,8.882749,8.79624,0.0,3.611593,3.045544,16.10945,13.443519,20.67419,12.164739,26.50105,19.425726,19.4594,0.2415,10.808986,0.96807,3.927203,0.617422,2.796083,6.756944,1.612293,6.819475,0.0,0.076328,2.040529,4.091723
KYAT1,0.0,0.0,0.0,1.590625,1.346162,0.0,0.642789,1.583126,0.0,0.0,0.0,0.0,0.0,1.035535,1.095363,0.389724,0.11613,0.0,0.0,0.0,0.0,0.220162,0.0,0.0,0.933,0.0,0.0,2.244982,3.367204,0.0,0.0,11.667224,0.0,0.852177,0.0,0.0,0.0,0.0,0.267491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.092093,2.582414,0.815332,0.0,0.553185,2.785684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.962585,0.0,0.0,0.0,0.520776,0.0
WASHC4,1.23894,8.068715,23.78716,10.074024,2.638304,3.159119,25.16054,0.857474,26.219217,9.87072,0.796942,0.862657,25.585323,14.88636,5.484292,21.753931,4.834728,0.612968,0.741603,11.101544,7.404899,4.49615,3.71182,3.821168,11.189642,2.78152,7.808182,5.221172,3.7894,4.276314,9.212336,6.387839,2.687038,0.659365,4.069635,1.04067,4.941641,2.530935,3.816357,4.694514,11.463083,3.297005,11.393519,1.085864,17.879896,7.503862,3.877307,9.108277,5.367585,3.70506,6.273493,4.404888,1.661884,8.910608,10.211785,6.376112,2.504394,9.795708,2.132025,1.857069,18.580015,1.823815,11.652073,38.796627,9.656622,0.505064,17.934126,0.303702,2.787078
TMEM254,0.0,0.24358,0.0,0.0,0.219711,0.0,0.0,0.0,0.0,0.222077,2.414783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183536,0.0,0.239815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533051,0.0,0.0,5.175725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.804335,0.0,0.760168,0.0,10.499976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.075979,0.0,0.0
SYTL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168322,0.0,0.0,2.943339,0.075223,0.0,0.0,0.0,0.0,0.0,0.0,7.037508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228915,0.0,0.0,0.0,0.060653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740565,0.0,0.0,0.0,0.0,0.0,0.0
FLVCR1,9.155195,1.21375,35.732635,13.301218,0.622769,2.796149,2.970752,0.477479,2.459889,4.797227,13.78786,1.042949,4.827671,0.876366,0.747401,1.488585,2.605554,1.455455,7.75752,1.210225,0.445827,5.684146,0.456156,1.997893,1.538274,1.065822,0.766209,6.261823,6.415629,0.343924,2.12324,2.209294,3.556832,1.141638,5.341742,7.071221,6.519451,1.862919,1.160349,4.123876,1.518187,0.776177,0.742881,20.654266,4.16716,8.944603,1.425749,10.407397,6.505416,2.316299,1.787696,1.196237,6.254185,0.0,12.395292,5.15136,1.411053,2.005905,5.05496,7.751305,2.001273,0.613391,0.056833,5.610437,2.48462,2.709137,3.871966,2.729706,0.186457
PCBP1,26.100842,7.435929,18.091284,26.515032,22.383024,28.175426,14.887671,28.714493,27.526796,23.432924,11.171629,18.787794,22.957022,15.131872,26.5208,14.250012,34.645866,36.996933,28.993118,22.823895,24.32887,19.816532,31.95818,19.179663,15.90492,18.054842,28.006603,14.116093,17.466557,21.578579,14.478775,16.580246,34.274742,14.548032,26.449345,25.535784,20.739681,16.442965,15.401953,19.708796,20.806952,15.69092,38.369965,41.837677,16.502514,24.840153,15.549066,18.757818,18.71881,22.689,30.404062,24.680716,19.069836,16.840822,26.600977,24.975695,30.785364,21.357798,25.079235,23.526924,20.391443,14.243531,11.376807,23.239258,20.749823,26.879269,16.856482,16.330086,26.973652
TLCD4-RWDD3,0.0,0.0,0.0,0.0,0.0,8.901898,0.0,0.0,0.0,0.0,0.0,0.0,1.458622,0.0,0.0,0.0,1.377203,0.0,0.0,1.052241,0.0,0.0,0.0,0.0,0.0,1.213638,0.0,0.0,0.0,0.0,0.0,0.540359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379474,0.0,0.0,0.0,4.453489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A16,0.0,0.0,1.457831,0.0,0.0,0.0,2.100627,0.0,0.0,0.31915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127528,0.0,0.0,0.0,0.0,0.0,0.0,0.104526,0.0,0.0,8.025391,0.0,0.0,0.0,2.52046,0.0,0.449045,0.0,0.0,0.557499,0.0,0.0,0.0,0.352944,0.103673,0.0,0.0,0.0,0.252473,0.0,0.0,0.125927,0.0,0.210715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.202718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.773629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995943,0.0,1.50792,0.0,0.0,0.0,0.0,0.0,1.68123,0.0,0.0,0.0,14.447254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863284,0.0,0.0,0.0,0.0,0.0,0.0,2.100871,0.0,0.0
LYZ,6.944385,10.573842,0.0,0.565778,0.0,4.180092,5.332686,0.0,10.171973,0.0,11.507919,11.273388,22.160309,7.860294,10.353354,4.857959,5.911262,0.0,12.56357,12.337007,0.577868,8.273807,3.082133,7.697542,0.0,0.0,1.583721,19.84754,7.947905,0.0,2.470617,3.989106,3.701896,0.0,0.0,0.0,9.158164,10.72056,7.912872,0.885007,3.322034,8.06653,0.789273,0.0,6.240319,8.088446,11.628209,1.74743,4.974587,9.270766,0.0,5.245624,11.235719,1.480815,1.023049,0.0,2.711806,1.174791,9.572323,0.0,1.802741,68.70409,5.402411,1.275333,0.838323,1.971658,8.452482,6.703687,6.697316
RAPGEF6,1.566792,19.852428,11.227184,16.507595,10.566017,1.796186,3.663744,1.443568,0.909779,8.138384,2.766632,4.352077,1.115808,4.691943,3.621627,2.833824,1.863767,1.272398,2.515681,1.414541,2.023297,3.903685,2.42002,6.825654,4.103502,7.201931,9.231171,2.541063,5.412721,1.780278,13.339146,2.773145,5.968479,3.60325,2.850604,0.89755,3.701507,0.982455,2.089094,3.332458,2.170648,3.785923,16.576265,8.678884,22.875431,1.809723,3.139637,4.381734,7.34511,0.880195,4.045152,34.17076,2.6627,1.210742,0.243334,0.341015,2.778382,0.800611,9.709464,3.949869,18.73924,1.374111,2.399441,2.814237,1.050858,2.487089,1.967311,0.523987,2.072674
E2F3-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651694,0.0,0.0,0.0,6.793422,0.0,0.0,0.0,0.0,4.558385,0.0,0.0,0.0,1.82203,0.0,1.552599,0.0,0.0,0.0,0.0,0.0,0.0,3.026972,0.0,0.0,1.704752,0.0,0.0,5.605453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.803874,0.0,0.0,0.0,0.0,0.0,3.508169,0.0,3.591003,0.0,0.0,0.0,6.12939,1.237859,0.0,0.0,0.0,0.0
MBD5,1.493324,0.0,0.35661,8.920602,0.0,3.102484,2.005747,0.0,1.913503,0.566255,0.0,1.155799,3.835436,3.030272,3.068758,3.167491,6.832819,5.368897,2.07033,0.432276,2.737397,0.923862,0.077354,34.91966,197.30746,1.896583,0.949945,2.2784,1.565059,1.114928,0.806316,0.0,4.864114,1.271958,24.983986,0.169161,4.453197,3.046895,7.989104,3.660444,10.750057,0.058406,0.510268,7.14545,24.07359,8.531684,1.482822,2.267258,1.619155,4.47927,1.792925,1.382271,2.784336,3.124481,0.860065,4.552941,0.594556,1.748329,1.544989,0.0,0.0,6.079036,1.02134,5.057717,0.756138,0.0,0.351467,0.756447,0.171455
CHD3,3.531506,4.650235,5.316027,5.985041,38.2808,44.887486,4.123942,5.480868,1.308497,1.415441,7.581682,1.618899,38.339943,2.782459,5.626441,4.033961,23.422949,3.458431,6.242613,7.828373,1.713447,3.617555,4.221426,3.013446,0.596829,3.115689,70.877975,1.930741,12.378572,3.223385,3.764604,4.084221,3.048095,7.549234,3.416377,4.326436,2.268054,2.312128,7.925319,9.634314,2.493994,2.317929,5.52038,7.222305,4.694773,5.114794,2.467658,5.356464,3.612709,2.615594,3.200227,3.990591,7.24129,4.176079,3.065844,3.917953,4.604103,1.102894,3.971961,5.22635,14.997219,11.321753,12.284197,1.579097,2.096118,21.522175,5.435751,2.380499,1.387301
FN1,0.362917,2.290187,0.0,0.715643,2.750445,28.249796,8.651034,0.0,1.162172,2.61523,0.645157,2.227169,0.209744,0.143191,5.328192,1.59297,1.012461,0.0,0.0,0.312326,0.0,0.0,7.752236,1.375245,0.0,0.589246,0.0,0.0,0.0,0.168868,0.068532,0.719925,0.0,0.0,2.478978,2.967285,0.403058,0.0,0.0,25.383724,0.680947,0.0,0.0,0.0,0.112941,1.63442,2.589944,0.0,0.0,4.065999,3.4949,5.264601,0.042385,0.0,0.0,3.130988,0.072015,0.0,0.0,0.072701,0.0,0.197476,0.0,0.0,0.091634,0.963928,0.200909,0.0,0.0
LINC01610,17.340906,17.475607,6.189673,11.137203,12.424929,36.91467,8.84085,11.385844,8.30536,15.404129,13.571684,12.38536,12.835849,18.698524,29.865618,37.521545,24.694698,20.389093,17.799557,13.048586,8.636847,36.218647,13.927089,35.40195,3.852774,7.385558,23.56877,17.88099,7.654008,10.317347,5.346248,6.802402,19.33359,21.727184,46.37198,8.74461,3.601613,10.985714,16.036865,1.888809,13.55051,9.055515,7.610454,34.00128,15.936462,35.525784,37.039444,24.404247,20.96879,16.272404,79.539566,24.47162,12.626227,30.020573,14.06965,39.56554,17.077007,22.178528,23.50628,9.43111,7.537377,5.386784,12.946017,4.993831,7.318645,5.035787,9.439095,12.919991,14.911255
NCOA3,1.507952,0.206685,2.337814,0.62279,0.081939,0.405041,5.317454,1.434452,3.335041,0.863531,1.916438,1.158454,13.529913,1.048378,1.771195,3.00764,2.08659,1.039035,1.835073,8.33727,1.429596,1.482887,1.142188,5.431141,28.770811,0.808627,1.92737,1.975798,3.702062,0.306957,4.188515,2.295469,0.791803,14.837002,1.243871,1.228224,2.133985,1.532104,1.795638,1.736284,1.635303,1.502001,0.865381,1.248133,1.338112,1.545767,1.585443,1.437312,0.698618,2.331822,2.506456,7.464735,7.336212,0.95176,1.382103,0.657812,1.370947,3.840476,24.782097,1.474525,4.41826,2.193659,2.62526,13.447531,0.41272,0.193555,1.089059,2.071332,2.365146
CD24,5.846709,0.0,0.0,31.633286,0.0,58.670746,0.0,0.0,68.97359,4.833634,127.46526,0.0,0.0,4.65964,0.0,7.508921,4.08108,0.0,1.856851,38.363228,0.0,0.0,3.33922,5.78034,0.0,0.0,35.543434,14.330169,1.792658,2.745464,1.985504,31.669775,0.0,0.0,2.176827,1.021515,7.147514,0.0,15.444533,1.172199,27.079885,0.0,0.0,0.0,4.993849,1.417985,19.765337,0.0,0.0,6.284374,0.503462,0.0,0.908952,2.518149,0.904971,0.0,10.48893,0.0,11.519498,0.0,0.0,30.155611,5.998978,0.0,0.0,0.0,27.46032,0.0,43.33541
EXOSC5,0.878414,3.519157,10.701242,7.215754,2.083887,5.096197,0.811676,1.342841,2.384347,1.983157,5.42741,9.64522,6.39346,3.992902,2.04473,1.752354,4.601215,1.492757,1.377419,7.622855,1.119475,3.584985,4.944341,3.098691,3.093109,3.473731,2.232857,1.702463,2.60615,7.35636,2.257753,1.676592,2.800907,1.196792,0.921583,4.169454,4.72274,6.804441,1.603604,5.027783,7.495369,2.556029,2.232027,2.409577,2.80463,4.205231,4.116139,1.279669,13.963061,4.672746,6.13798,5.491154,6.944532,2.88734,3.440155,1.673656,6.13787,0.490598,3.567564,5.57902,3.175471,0.426616,1.944074,2.789587,3.728266,0.0,2.467087,2.043939,5.312194
GNL3,94.03717,26.377192,55.97964,46.0757,21.89432,41.378807,51.80983,52.004093,9.930325,45.940285,8.686467,32.575367,36.422688,73.72042,40.326187,70.2237,33.478256,89.4671,41.610447,53.86438,29.399347,37.153233,58.153187,49.478554,55.08732,38.90441,44.395718,76.03745,77.27273,36.941906,60.43406,88.23243,26.52065,94.36673,27.789371,36.583,33.478992,31.661495,36.27882,36.849438,89.53445,23.04481,84.309044,77.580025,75.5224,70.99636,49.477764,48.969513,47.16663,60.56512,70.212364,47.00843,67.990875,12.697181,36.268246,41.573326,34.978237,78.687,37.931847,45.431973,37.16591,10.960834,29.924124,29.76217,29.219547,6.270655,37.15595,61.78546,52.98084
EWSR1,49.248085,9.705096,36.056255,43.07401,48.692078,24.834042,56.98792,45.702873,33.527287,20.419876,19.99539,39.264828,41.41263,46.987072,29.463491,37.003193,59.878063,33.70528,33.364853,49.63535,36.86676,44.93699,68.7752,39.298107,29.93456,23.82273,18.919575,17.696255,41.116413,22.605171,24.232077,26.348387,48.00223,44.06962,46.044598,41.666565,41.140125,38.849316,35.697746,30.604156,40.145393,39.432873,42.313103,50.07321,40.96002,35.004833,19.33616,32.479057,45.779133,59.121944,31.56396,57.34387,40.49715,25.389385,36.96134,28.064007,50.25534,22.91907,35.55055,46.106293,62.230305,44.715622,19.595648,40.17918,20.603176,0.0,29.293543,17.228516,29.926609
ZNF592,0.778388,0.94722,2.127503,1.579481,1.389644,2.408645,1.721836,1.892501,0.940399,1.652496,0.722343,2.419317,0.75504,1.162708,2.200184,1.757802,2.294964,0.949121,1.586163,1.547233,1.262182,3.835503,1.716831,0.885926,0.953017,0.777005,3.716973,1.367977,1.41492,1.379582,2.120762,1.977102,6.991775,1.10638,1.830574,25.060549,2.878401,0.863166,1.008267,26.577168,1.238016,1.189992,3.336453,1.064034,1.10118,10.870395,1.085446,0.962974,0.900495,1.972711,2.494163,1.72998,11.020843,1.796406,5.174028,1.117804,1.801637,0.810293,19.543112,0.400414,1.536679,0.960734,0.326962,1.037428,0.486122,0.38979,0.652133,0.87503,1.888681
LINC02964,16.21968,0.0,0.41705,0.0,0.817879,1.535732,3.67074,0.738229,1.381339,20.628479,0.0,4.108263,9.840866,2.224475,35.184376,0.0,0.138034,0.0,0.0,0.142081,6.572983,5.751678,0.0,5.977339,18.41306,0.0,11.644214,8.253781,6.505862,15.308913,5.501982,0.0,0.255088,2.85024,7.790042,15.537262,5.469389,5.450151,1.607118,0.151173,0.535785,16.047855,0.806529,20.684275,1.156978,0.875718,0.221703,0.528998,0.437191,6.128025,0.0,8.563075,0.0,3.716289,0.697306,8.194371,1.697635,4.978194,0.453945,7.83034,13.469849,0.437677,0.819746,2.537157,4.835466,0.0,2.492258,0.0,9.897833
ID2,18.033176,0.0,0.0,5.354919,0.0,1.440033,3.192988,3.249919,1.158355,4.04687,0.374976,4.379258,0.0,0.0,0.0,0.0,2.82709,0.0,1.437034,13.996123,0.63426,2.294516,7.360704,0.0,11.065899,0.0,0.0,7.890256,0.0,8.981189,0.0,5.013553,4.144145,6.247752,14.098197,3.444261,2.530094,0.946992,0.0,1.397288,1.076843,8.86285,8.920429,0.817485,5.258642,2.119274,0.296477,4.653742,0.0,3.114615,21.380676,0.0,7.45008,0.0,0.0,1.710322,7.997842,0.778301,2.226877,2.394117,9.215677,1.238713,0.0,3.740068,0.0,0.552067,7.188544,0.0,0.0
DOCK7,5.71827,0.0,4.475229,1.280261,13.69503,4.437144,0.0,1.610506,2.657096,1.743178,3.134375,2.5253,9.310977,0.400733,2.676453,0.688172,2.785379,2.328032,3.371313,5.238128,4.717178,3.946004,4.725254,5.934962,4.32734,19.989483,17.76977,3.275973,13.946469,6.697741,1.245727,1.138986,46.048027,6.248518,1.883975,1.722191,3.449171,7.31872,3.260035,6.924911,8.657926,2.27949,0.916226,1.214596,1.553311,1.429488,15.720764,1.66288,0.211251,4.198707,1.334435,0.909435,4.328815,2.22282,0.530642,2.704608,35.701843,2.380681,3.014541,0.729414,4.745453,4.162366,2.130682,0.572132,5.824407,2.303426,4.047869,2.646314,30.762989
CA11,0.0,0.0,4.31462,0.263032,1.002087,1.457849,0.0,10.528845,4.147783,0.606865,0.222215,0.0,0.0,0.0,0.885895,0.0,1.157651,3.207795,0.197551,7.795402,15.512392,0.712583,0.206064,3.519791,0.257443,0.0,0.0,13.950344,7.021273,0.805397,0.908761,0.0,2.47611,0.0,2.14979,0.0,1.189384,0.091767,4.98941,4.403735,0.390671,0.354528,0.996042,0.108124,0.0,2.105265,0.344382,0.176592,0.581806,0.195108,5.407192,0.416506,0.0,0.0,0.0,2.302512,6.02055,0.098653,3.881678,0.09698,0.0,0.0,1.198994,0.0,0.149872,0.076774,0.091472,0.352223,0.093669
HEMGN,7.406339,16.289679,19.68263,9.169479,16.633274,0.0,11.012385,33.08828,0.0,10.874205,0.652388,24.23662,3.762601,9.516664,23.1209,17.334848,0.689853,62.854866,1.247803,1.25226,17.714552,24.814732,8.354465,12.605324,0.747432,10.990068,25.790232,8.398691,11.622601,38.91728,11.213098,11.816826,16.797253,20.3896,0.504749,10.112466,14.321428,7.594574,6.81312,1.459573,15.490185,27.03423,19.468157,26.510838,3.040265,18.407354,0.13637,26.030664,0.80575,8.994069,19.66902,8.686135,13.511896,18.008806,20.460049,27.926071,2.683707,15.378391,1.222486,12.392927,3.948925,0.0,2.327883,19.366499,13.017637,0.0,0.142833,19.676172,1.369518
SSX3,0.0,3.265514,11.948796,0.0,0.439113,0.0,20.39791,12.815191,5.94978,19.510532,13.933964,7.779571,11.200528,0.0,6.330764,0.0,24.338041,14.891408,27.024996,15.234885,16.821482,1.766656,31.76641,24.354193,9.132084,9.376775,18.706928,19.500221,1.003458,2.359482,7.037494,2.770433,10.932448,2.27332,0.0,11.135724,25.768301,12.659255,20.821753,6.6752,12.646573,13.80484,0.0,23.118946,7.198778,4.318748,0.0,3.21902,10.332388,22.920414,16.276426,13.692306,0.0,0.0,17.595427,0.0,0.0,9.890551,0.0,11.688224,0.0,16.05544,14.036403,5.263735,8.472642,3.986361,15.024462,19.498388,34.02684
STAU2,2.627659,3.434619,10.870531,3.505846,17.543545,1.928977,7.172491,11.602274,10.18371,4.133121,5.573486,2.247203,0.651353,10.719623,21.599403,7.533049,6.607352,11.649977,11.158748,9.511831,14.332168,5.787391,7.064213,9.861229,9.973127,3.303552,13.665979,8.927719,3.513046,12.061557,5.457328,5.118075,11.770674,4.623821,18.204342,3.682269,8.213531,3.902169,9.290399,27.414042,1.543719,0.840041,7.860906,12.979253,2.312661,2.794918,2.762542,8.945605,13.915058,9.451237,12.674178,11.53582,3.984092,3.521222,15.367295,3.632344,7.829715,7.420879,3.401892,12.580439,1.256721,19.896646,5.25238,1.827736,1.387847,0.193264,19.73198,0.0,2.122876
SRSF9,43.34003,21.949278,39.563328,42.056202,35.0819,32.499454,20.545563,36.156845,48.37886,23.24981,34.929623,29.139805,35.57553,34.31236,34.667366,26.318514,53.845554,58.137264,33.96269,49.4933,16.174965,37.015793,43.54606,42.591393,43.207504,23.365772,74.17449,21.568674,37.582348,33.56684,36.482536,37.695816,48.242943,11.978012,61.42277,44.3466,40.111877,28.794378,31.517365,34.556965,44.153847,26.565956,48.464058,53.3737,52.190166,37.080395,44.841354,42.31632,57.70319,37.291176,26.002035,50.52776,37.00088,20.71867,42.510345,28.652405,52.192684,26.951542,38.544228,38.772926,40.777992,35.672573,20.970043,23.502005,20.79111,52.987244,44.466488,34.192066,44.980606
GRSF1,15.290352,6.194265,11.488763,12.539678,9.16696,14.472756,18.390903,11.65882,14.360538,8.867833,4.596474,7.408965,10.557946,10.493225,5.880999,11.841831,12.870916,18.103977,8.053982,23.06761,6.204901,8.825298,8.080089,9.713529,13.721501,13.618263,9.976364,16.601448,16.825718,11.197004,12.199288,12.738408,9.355004,17.241766,10.749469,6.806215,19.167032,9.674089,9.646708,8.369688,11.537432,10.327626,21.49529,12.069326,14.751323,13.542013,11.450895,8.613759,8.992365,9.232346,12.366026,19.260847,5.729462,12.980797,10.78579,11.638689,11.291304,7.299147,12.263101,10.809455,17.595325,9.04077,21.045776,17.80126,8.991353,8.642495,11.358188,6.06567,14.767178
SEMA6B,0.0,10.152519,0.0,1.154987,2.734623,0.0,0.0,8.530331,0.0,0.0,0.568176,4.169811,0.0,0.0,7.351244,0.0,0.0,2.345039,3.412532,0.0,0.0,3.836308,0.0,29.318264,0.0,4.508113,0.0,0.727529,0.0,1.043385,0.659631,0.0,0.397992,6.672736,5.480407,1.041893,0.132983,0.0,0.0,0.0,2.274244,2.610626,0.0,12.340426,0.0,2.142431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08538,0.0,1.259731,0.0,0.0,0.715705,0.0,0.0,0.0,1.196218,32.22172,0.0,1.330146,0.256911,5.208223,0.0
NIP7,13.067708,1.805344,14.947796,10.247112,9.165027,18.030407,7.750354,13.955139,14.883268,9.986195,3.113969,7.211293,5.828692,16.394274,8.847139,12.663248,20.873898,12.876471,12.877489,12.163377,5.760966,10.374033,3.903988,10.759104,17.16258,11.162564,9.714479,20.225319,13.693771,17.14182,16.870789,11.413281,10.525787,6.214972,5.461065,6.62907,6.545242,7.262048,12.594462,10.577163,16.825966,5.959396,11.852799,11.768115,11.959175,20.126743,4.461856,12.656075,19.857674,19.207876,4.789454,12.448354,6.054625,5.999655,5.758207,5.816163,11.384887,15.290173,21.284388,13.560916,24.363997,1.28465,7.759182,9.588321,8.705499,22.39905,8.212515,5.565331,9.750145
TCL6,0.0,0.0,2.691993,0.0,0.0,0.0,0.0,8.734055,0.378664,1.996428,0.0,0.0,0.258601,0.0,0.409892,0.083271,0.0,0.0,0.0,0.092923,3.595998,0.0,0.698834,0.703629,0.523875,0.0,3.02189,0.0,0.536896,0.0,1.480449,0.0,3.823526,0.0,13.894879,0.0,0.819583,0.0,0.135081,0.0,0.0,0.137019,2.967654,2.023196,0.298383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096035,0.0,13.542451,0.0,1.02865,0.0,2.159781,0.0,1.21561,0.0,2.255458,0.0,0.0,0.0,0.801141,0.391772
