,UMI_200_Bc67_Bc01,UMI_200_Bc67_Bc02,UMI_200_Bc67_Bc03,UMI_200_Bc67_Bc04,UMI_200_Bc67_Bc05,UMI_200_Bc67_Bc06,UMI_200_Bc67_Bc07,UMI_200_Bc67_Bc08,UMI_200_Bc67_Bc09,UMI_200_Bc67_Bc10,UMI_200_Bc67_Bc11,UMI_200_Bc67_Bc12,UMI_200_Bc67_Bc13,UMI_200_Bc67_Bc14,UMI_200_Bc67_Bc15,UMI_200_Bc67_Bc16,UMI_200_Bc68_Bc01,UMI_200_Bc68_Bc02,UMI_200_Bc68_Bc03,UMI_200_Bc68_Bc04,UMI_200_Bc68_Bc05,UMI_200_Bc68_Bc06,UMI_200_Bc68_Bc07,UMI_200_Bc68_Bc08,UMI_200_Bc68_Bc09,UMI_200_Bc68_Bc10,UMI_200_Bc68_Bc11,UMI_200_Bc68_Bc12,UMI_200_Bc68_Bc13,UMI_200_Bc68_Bc14,UMI_200_Bc68_Bc15,UMI_200_Bc68_Bc16,UMI_200_Bc69_Bc01,UMI_200_Bc69_Bc02,UMI_200_Bc69_Bc03,UMI_200_Bc69_Bc04,UMI_200_Bc69_Bc05,UMI_200_Bc69_Bc06,UMI_200_Bc69_Bc07,UMI_200_Bc69_Bc08,UMI_200_Bc69_Bc09,UMI_200_Bc69_Bc10,UMI_200_Bc69_Bc11,UMI_200_Bc69_Bc12,UMI_200_Bc69_Bc13,UMI_200_Bc69_Bc14,UMI_200_Bc69_Bc15,UMI_200_Bc69_Bc16,UMI_200_Bc70_Bc01,UMI_200_Bc70_Bc02,UMI_200_Bc70_Bc03,UMI_200_Bc70_Bc04,UMI_200_Bc70_Bc05,UMI_200_Bc70_Bc06,UMI_200_Bc70_Bc07,UMI_200_Bc70_Bc08,UMI_200_Bc70_Bc09,UMI_200_Bc70_Bc10,UMI_200_Bc70_Bc11,UMI_200_Bc70_Bc12,UMI_200_Bc70_Bc13,UMI_200_Bc70_Bc14,UMI_200_Bc70_Bc15,UMI_200_Bc70_Bc16,UMI_200_Bc71_Bc01,UMI_200_Bc71_Bc02,UMI_200_Bc71_Bc03,UMI_200_Bc71_Bc04,UMI_200_Bc71_Bc05,UMI_200_Bc71_Bc06,UMI_200_Bc71_Bc07,UMI_200_Bc71_Bc08,UMI_200_Bc71_Bc09,UMI_200_Bc71_Bc10,UMI_200_Bc71_Bc11,UMI_200_Bc71_Bc12,UMI_200_Bc71_Bc13,UMI_200_Bc71_Bc14,UMI_200_Bc71_Bc15,UMI_200_Bc71_Bc16,UMI_200_Bc72_Bc01,UMI_200_Bc72_Bc02,UMI_200_Bc72_Bc03,UMI_200_Bc72_Bc04,UMI_200_Bc72_Bc05,UMI_200_Bc72_Bc06,UMI_200_Bc72_Bc07,UMI_200_Bc72_Bc08,UMI_200_Bc72_Bc09,UMI_200_Bc72_Bc10,UMI_200_Bc72_Bc11,UMI_200_Bc72_Bc12,UMI_200_Bc72_Bc13,UMI_200_Bc72_Bc14,UMI_200_Bc72_Bc15,UMI_200_Bc72_Bc16
PITPNM1,0.0,1.2876059,0.9377113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56047136,0.0,0.0,0.0,0.0,2.4063776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1327037,1.2265786,0.0,0.5879355,0.0,0.0,0.7694696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111098,0.0,1.386161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809565,0.57079375,0.522723,0.0,0.89531666,0.0,0.0,0.0,0.6592451,0.0,0.0,0.0,0.0,0.0,0.0,0.9731952,1.776006,0.0,0.0,0.0,0.0,0.0,1.0031023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4772762
SELENOP,0.5725601,0.0,0.9377113,1.9311913,0.0,1.1648817,1.7318478,0.5709285,1.1780871,0.61273485,0.56047136,1.2581449,0.0,3.0698774,0.7593093,0.0,0.0,0.0,0.0,0.0,1.8136142,1.1885806,1.8429945,0.0,2.7343168,0.0,0.0,0.0,1.2972801,1.4834652,2.5527534,0.0,0.5314196,1.227285,1.4617386,0.5879355,0.8808911,1.4855566,1.1991338,1.011543,0.7432827,1.1843349,0.0,0.0,0.0,3.4734075,0.0,0.0,0.9131618,1.6932423,0.0,0.941724,0.0,0.0,1.057955,1.0847074,2.0334206,0.7822666,0.6936192,0.0,0.63952357,1.2161832,0.0,0.0,0.5446494,0.6809565,0.0,1.1183634,0.52387774,0.0,1.3330444,1.9675,0.0,1.3350002,0.0,1.1553712,0.0,1.9995425,0.80487615,0.0,0.4374776,0.59757376,0.6926759,1.5202745,0.0,0.0,0.0,1.0031023,1.2708311,0.0,0.0,0.0,0.0,2.7637904,0.0,0.0
BCDIN3D,1.5464461,0.0,2.4974012,0.0,1.848007,0.0,1.0320047,1.6349157,0.0,1.9400191,1.61443,1.9375979,0.77210355,1.9830787,0.0,0.96616185,0.0,2.1959345,0.0,0.0,0.0,0.0,2.4570062,0.0,0.0,1.9525361,0.0,0.0,1.758332,3.2262306,2.2358923,0.0,1.1495076,0.0,1.7194763,0.0,1.9226004,1.5604548,0.719393,1.8322251,0.0,1.4527411,0.80759674,2.4500854,0.99501306,1.2842437,2.0588021,2.206984,0.0,1.3468459,1.5222229,1.3860323,0.0,1.2420831,2.5847352,0.0,1.3152795,2.0338836,0.0,2.6603928,0.0,1.5492086,0.0,2.2342649,0.7756925,1.5675229,2.089322,1.7077522,0.0,0.0,1.8168826,0.0,0.0,0.0,1.877457,2.4657822,1.0311674,2.0449162,1.1114812,2.1684484,0.0,0.0,1.0709637,0.0,0.0,1.4918642,0.7535758,0.0,2.2806542,0.0,0.8895599,0.89841217,1.9046223,0.0,2.3744664,0.0
GET1-SH3BGR,0.5725601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2095723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111098,0.0,0.0,0.0,1.4225227,0.0,0.0,0.0,0.0,0.0,0.0,0.6936192,0.6745089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1456534,0.0,0.0,0.0,0.0,0.0,0.7407896,0.0,0.0,0.53923583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6830176
ASPM,1.409782,0.8398355,2.8151648,2.0542278,1.7407357,1.6888576,1.4018754,0.57353514,0.0,0.61273485,1.5597202,1.7980356,1.952353,0.0,1.7234877,2.0051134,1.4383757,3.2022498,0.0,2.086436,3.0694606,1.7667973,2.5954523,0.0,0.0,1.4249042,0.0,0.0,1.2972801,0.0,2.93192,1.7042592,3.0990303,2.364902,1.8468139,1.4410383,1.6950403,0.7596951,2.8325984,1.0118612,1.4605855,1.7079167,2.388085,2.1651232,0.64015245,1.6159841,1.608414,1.6250366,1.8281982,0.74686784,2.0647168,2.646305,2.4809234,1.1933528,2.1074276,0.6827367,0.0,0.49073377,0.0,0.0,1.2915943,0.94848746,2.8437977,2.1602416,1.5225787,2.5878026,1.854374,2.4110277,2.2271159,0.0,2.1224177,1.4054623,1.5537264,2.336006,2.5340374,0.73601556,1.0533675,0.0,2.4977388,3.0065837,1.9180036,0.6042989,2.397129,1.5251071,2.5724506,1.6788849,1.835536,1.4936804,1.2704716,1.7884814,1.7946076,2.477785,0.0,0.0,2.5283551,1.4772762
PP2D1,0.5725601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8151187,0.0,0.95608896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1667318,0.0,0.0,0.0,0.0,0.0,0.0,1.6024215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61912245,0.0,0.0,0.0,0.0,0.0,0.0,0.7632648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3582051,0.0,0.0,0.0,1.4558342,0.0,0.0,0.57079375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3H8,1.5870903,1.5965856,0.9377113,0.0,0.6340853,0.7432564,1.3936665,0.5709285,1.8676848,2.2555048,1.3877912,1.2581449,1.0912534,0.0,1.1858902,2.004619,0.0,2.816916,0.0,1.2095723,1.4888464,0.0,1.0194995,1.84111,0.0,0.0,0.0,0.0,1.8435072,0.0,0.0,0.0,0.5314196,2.469084,1.2945377,2.0017695,1.996366,0.0,1.8870991,1.011543,1.6884909,1.5005279,1.8165746,2.4983175,1.9862499,0.8519781,1.608414,0.0,0.9131618,0.746342,0.0,1.7392718,2.10971,0.5687399,1.8312591,1.774348,1.7884425,1.9264886,0.6936192,1.3582051,1.5044705,2.1884823,1.9773283,1.16066,2.2326596,2.4624422,0.93190515,1.4911039,1.9817727,1.9057931,1.7933576,0.7057978,0.0,1.3350002,0.0,2.3079982,1.5484197,0.93385506,1.7473192,0.0,1.7725642,0.59757376,0.6926759,1.7922381,2.755207,0.0,2.1221316,2.1713681,0.8676065,2.0777285,1.631334,1.6794748,2.4628055,0.0,1.3566643,0.0
ABCC9,2.1007571,0.0,2.4045877,1.1229103,0.0,1.5971833,0.0,0.0,0.0,2.4435885,0.0,1.95629,0.6704663,0.0,1.0820589,1.7032374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194966,0.0,0.0,0.0,0.0,2.1359093,0.0,0.0,0.0,0.0,2.1333473,2.188241,0.0,1.2938064,0.0,1.8036656,0.0,0.0,0.0,0.0,0.0,1.0009633,1.3322024,1.131824,0.0,0.8602966,1.3056211,0.0,0.0,0.0,0.7051724,0.79070264,0.0,0.0,1.6931336,0.0,1.3527424,1.0463301,2.5589342,0.0,1.2793432,1.0560284,1.761182,0.0,0.0,1.6310709,1.6273648,1.5798132,1.5477524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7721813,1.8394591,1.9128212,0.0,2.7819722,0.0,0.0,1.1512575,0.0,1.7261473,0.0,1.6871744,0.0,0.0,0.0,0.0,0.0
CDCA2,1.5818609,0.0,2.2563014,0.0,1.8446572,1.6943427,2.1027308,0.0,1.8781984,0.0,0.0,0.0,1.7640793,0.0,1.1858902,2.004619,2.2010632,0.0,0.0,1.2897682,2.8963854,1.9755609,0.0,0.0,0.0,1.4249042,0.0,0.0,0.0,0.0,0.0,2.6735923,2.755459,0.0,1.7287862,1.4355302,2.047528,1.7142974,2.8118925,0.0,2.0303776,0.9184151,1.3177418,2.066586,0.64015245,0.0,1.2983522,1.5322657,1.706049,0.0,0.79789287,1.7392718,2.4956048,0.92904127,2.1825066,0.6827367,1.5426562,1.0609823,0.6936192,0.0,1.2935174,1.6055511,0.8102268,1.736373,1.7855543,2.1754484,1.1966501,2.424733,1.2128773,0.0,2.2426007,0.0,0.0,0.0,1.4628693,1.2315211,1.0706526,0.0,2.681487,0.0,0.75275284,0.0,0.75280225,1.6654735,2.3521154,0.99799734,1.9123374,0.62238336,2.002335,0.6276954,1.2552047,2.1127834,1.5480089,0.0,2.293458,2.885079
ABAT,0.6068394,0.0,0.6743634,0.0,0.0,1.2426246,0.0,0.79729855,1.4794897,0.0,0.0,0.0,1.2087163,0.0,0.9087625,0.74422115,0.0,2.2549531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8764479,0.0,0.0,0.0,0.0,0.0,0.72121364,0.0,0.0,0.6029364,0.0,0.0,0.0,0.0,0.0,0.73637134,0.0,0.0,0.0,0.9600362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639335,0.0,0.0,1.0323972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821477,0.0,0.0,0.0,1.2704716,0.0,0.0,0.0,2.4719105,0.0,0.0,0.0
LIMD2,0.0,0.0,0.0,0.9060103,1.018423,0.0,0.0,1.4060085,0.0,0.0,0.9174883,0.8151187,0.0,0.0,1.1858902,0.0,0.95817053,0.0,1.3214433,2.3425941,0.0,0.0,1.0194995,0.0,0.0,0.0,1.9668546,0.0,1.8435072,0.0,0.0,1.7042592,1.1541625,0.0,0.0,0.0,0.0,0.0,1.0072027,1.011543,0.0,0.0,1.1044066,0.0,1.0273097,0.0,1.2983522,0.0,0.0,1.168928,0.7632648,0.0,0.4523938,0.5687399,0.0,0.6827367,0.0,0.0,0.6936192,0.0,0.0,0.0,0.80856466,2.2791278,0.5339502,0.0,0.0,0.0,0.0,0.0,0.44251797,0.0,0.0,0.0,0.6029635,2.547015,0.6553291,0.0,0.0,2.1350641,0.48183423,0.0,0.0,0.0,0.3821477,0.0,0.45988762,0.62238336,0.0,0.0,1.2552047,0.5464571,0.0,0.0,1.3566643,0.0
NDRG2,2.469725,2.8180757,1.9803486,0.6262867,1.0320644,1.4401187,2.9601247,1.7262353,2.3588011,1.7031368,2.2882738,0.0,1.56142,2.5685196,0.7598412,0.65107924,1.8012124,2.1818395,2.1295214,1.2109747,0.0,1.9755609,1.0422508,1.2720882,3.610865,0.0,0.0,1.5820367,1.8435072,1.4834652,0.0,0.0,1.9829885,2.5686133,0.50732356,1.4353397,1.5113007,2.8288946,0.7790846,1.8325051,2.0303776,1.2552199,1.2947,1.0702332,1.8688837,2.3427627,1.2983522,0.0,1.7140104,2.2907076,2.3186698,0.941724,0.76300615,1.9783733,0.86622727,2.3788857,2.230038,0.5207345,1.3870023,1.7605,1.303077,1.2157143,0.0,0.0,2.2997532,2.2253733,1.5799088,1.5931445,1.3228889,1.0593255,1.2509515,1.4052109,1.5529382,2.0193367,0.97274,0.7365363,0.6553291,0.93385506,1.9715915,0.0,0.7407896,2.3020585,1.9516511,2.3997154,0.44552314,1.272,1.446361,2.067737,0.0,1.5025548,1.2552047,0.0,1.8512781,1.9202659,0.0,0.0
OR52A1,0.0,1.0371358,0.0,0.0,0.7812625,0.9046625,0.7543766,0.0,1.0352339,0.0,0.0,0.0,0.5849771,0.0,0.83263177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4234213,2.9026005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607772,0.0,0.0,0.0,0.60440683,0.0,0.5171341,0.0,0.0,0.0,0.0,1.0124427,0.0,0.0,1.0047103,0.0,0.0,0.8468264,0.0,1.0847253,0.5635223,0.0,1.4072641,0.0,0.0,0.0,0.0,0.0,0.8035691,0.61230695,0.0,1.7917664,0.5859441,0.0,0.0,0.6214904,0.0,0.0,0.0,1.371701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51287115,0.0,0.0,0.0,0.77025324,0.0,0.51615196,0.0,0.0,0.0,0.7317327,0.6280763,0.0,0.0,0.0,0.0
APOBEC3C,2.6490016,2.0246382,2.898746,2.5976148,2.4349918,3.652026,2.6247997,2.9353058,3.447985,3.0299048,3.3628829,2.6207166,2.771156,3.1523342,3.2227836,2.9607644,2.0257714,2.938287,3.3189256,2.755178,3.1450405,2.7759984,2.2369475,2.7978773,3.5417876,2.3496454,3.3399563,2.1667318,2.86105,3.078631,3.4211974,2.3584716,3.063262,2.4641762,2.1132617,2.484213,2.6311064,3.0126262,2.420036,2.693097,2.8540034,3.238906,2.978994,2.6200209,2.8702462,3.3776715,2.838341,3.1167252,1.6044644,2.4540765,2.9470372,2.9777975,2.4960291,3.2833097,2.6881113,3.3883061,3.1880295,3.1889818,3.278883,2.9634547,2.62953,2.9975796,3.043079,2.5762079,2.3205528,2.921844,3.1867106,2.2966766,2.6527393,3.032672,2.5482569,3.073571,2.9768894,3.2836583,3.5290632,3.1585388,2.6118245,2.8899229,2.9727857,2.0986996,2.2284772,2.6302466,3.5192204,2.976439,2.4174798,2.6217875,2.7202806,2.8129404,3.2074084,3.1297011,3.2603238,2.5643678,2.7588418,2.9656582,3.0312972,2.885079
HNRNPUL1,2.0499363,2.1633713,2.172296,1.8254323,2.2871442,1.1853127,2.309028,2.109869,3.1258652,1.9341702,2.0724914,1.7084038,1.779497,1.7036228,1.9014158,2.1211681,1.475066,2.816916,0.0,0.0,1.8136142,2.4739013,1.8446764,1.8142695,2.7343168,1.989916,0.0,0.0,1.2972801,1.4834652,2.5527534,1.7042592,2.7920597,0.0,2.1401293,2.002094,1.9195998,1.900333,2.4098365,2.0118365,2.0303776,1.8357944,1.838632,2.078992,2.1741521,1.487321,2.197567,2.111098,1.4036874,2.0515382,0.85160285,1.4210126,2.5760465,1.9997547,2.2537863,2.5456445,2.3942761,2.3282175,1.793046,1.602598,1.6833088,2.7717125,1.7697189,2.481584,1.3409379,1.0833161,2.161528,2.8631043,2.2734728,1.8934116,1.6133037,1.6358144,2.187049,1.6132165,1.913543,1.6771721,2.329027,0.93385506,2.496721,1.5536704,1.6849184,1.0408615,1.3930576,2.3464377,2.2926211,1.9621158,2.1403577,1.6914473,2.002335,1.0103552,1.925096,2.519792,1.5280226,0.0,2.2669222,2.4108105
GDF15,3.5723612,2.077609,2.1237798,3.6511734,2.2915356,2.7503507,2.109102,3.912472,4.481782,3.4746547,2.7457829,1.7812072,2.9616473,2.854223,3.0438592,2.2920604,4.522836,2.1818395,2.484516,4.0560875,3.2563474,2.596845,3.0505023,3.0702074,3.0418007,3.7638524,1.4076582,1.9187944,2.9932485,3.5775018,3.4211974,2.3172305,3.6639473,2.6087923,2.9862947,3.5185347,2.7631972,3.19853,2.9147499,2.3443403,2.9248214,3.4117267,4.1039524,2.434354,3.3243573,3.0873847,2.209184,2.8853323,4.1281924,2.5599947,2.3691053,3.874049,2.5655906,2.1929326,2.5041413,3.4761875,3.154818,3.3759856,3.4349008,1.7474983,3.334935,3.9330492,2.5022242,3.3962026,3.983095,2.274129,2.5633452,3.2206285,2.6061645,1.9071906,2.1566823,3.610027,3.2970448,2.554763,3.0604389,1.1830714,1.9254613,3.259487,3.6259973,0.0,4.288048,3.7168078,2.1661596,3.5495594,3.2299035,3.4503925,2.763773,2.5870106,3.0141978,2.4756162,2.9710455,0.98106426,3.1566482,3.601222,3.6161993,2.4120235
MATR3,2.2515383,2.737074,2.1804068,2.6320863,2.771349,2.4081624,3.0234222,2.2043142,1.6867499,2.1535237,2.4093914,2.2967732,1.8985012,2.0022914,2.6218078,2.5033422,2.5055313,3.4729047,0.0,3.1995099,0.0,1.73307,2.4536605,1.8142695,2.7343168,2.9635677,3.1143394,1.9142458,0.0,1.4834652,3.206189,1.7067105,2.5597587,2.5816398,1.7800019,3.1703424,2.3220077,2.339634,2.6624315,2.2344658,2.695648,2.059835,2.8059397,1.6674217,2.100978,2.670475,3.210314,1.5322657,3.119476,1.6940582,2.226411,3.212828,2.2515147,2.150144,2.4213777,1.774348,1.497646,2.3797748,2.8887043,2.5309544,1.9683335,1.8773721,3.100124,2.591923,2.3889904,2.717716,2.5295117,2.9092581,2.4366336,1.9149797,2.3161318,1.8795911,2.5000787,2.2492113,2.6312878,2.6743255,2.4632323,0.0,2.5104742,2.5085468,2.1470604,2.4812672,1.9446735,3.2087126,2.1299298,2.1487148,2.8370137,3.0378728,2.4135227,2.7913802,2.7248716,2.1305583,2.4857123,1.3444273,0.0,0.0
TLE6,0.0,0.0,0.0,0.0,0.0,0.7432564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5022974,0.0,1.3225096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4046446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432827,0.0,0.50652087,0.0,0.0,1.3052359,0.0,1.5322657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58271873,0.0,1.16066,0.0,1.5898608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93385506,0.0,0.0,0.0,0.59757376,0.0,0.53923583,0.0,0.0,0.0,0.0,0.0,0.0,0.60769033,0.0,0.0,1.293497,0.0,0.0
STAG1,0.0,0.8381345,0.9377113,0.0,0.0,0.0,1.1076093,0.5709285,1.9145525,0.0,0.0,0.0,1.0393851,0.0,0.0,0.0,0.95817053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0562227,2.5527534,0.0,0.0,0.0,1.2929065,1.2240118,0.0,0.0,0.0,0.62856627,0.7432827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50393254,0.0,0.0,0.0,1.7925462,0.0,0.6288445,0.0,0.0,1.16066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6592451,0.0,0.0,0.0,0.0,0.0,0.0,0.4374776,0.0,0.6926759,0.0,0.0,0.61842024,0.0,0.0,0.8247305,0.6276954,0.0,1.1573118,0.0,0.0,0.0,0.0
GJD3,0.5725601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1667318,0.0,1.4834652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62856627,0.0,0.0,0.0,0.0,0.64015245,0.0,1.608414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0847074,0.0,0.0,0.0,0.0,0.0,0.0,0.80856466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUS1,0.59667844,0.0,1.4129992,0.55228347,0.63361603,1.1832883,0.6963973,0.0,0.0,0.61273485,1.7093774,0.8151187,0.7925621,1.4357995,1.4839653,0.0,2.0052152,2.1818395,0.0,0.0,0.0,1.73307,0.0,1.2720882,0.0,1.989916,0.0,2.56021,0.0,1.4834652,0.0,0.0,0.0,0.0,0.0,1.8427345,0.8808911,1.4906939,0.7694696,1.4137192,1.4605855,1.7076439,1.8367423,0.9986427,2.1011972,0.0,0.8465666,0.0,0.9131618,0.0,0.0,1.7392718,0.99923855,2.2436,0.50393254,1.0847074,0.0,1.0635945,1.0992416,1.0740123,1.2906315,1.8773721,0.0,0.0,1.1368614,1.6031065,1.5786396,1.9149772,1.3228889,1.5605264,0.75137985,1.4052109,0.0,1.5546287,1.2435126,1.4519658,1.329017,0.0,0.80487615,0.0,0.0,0.0,1.0979838,1.7268038,1.3330442,0.99768174,0.7862891,1.0031023,0.8247305,1.2864368,1.9062587,1.8066255,1.867444,1.293497,1.3566643,0.0
CLEC11A,2.625052,2.0299942,2.4283714,1.7335432,2.192738,0.74378073,2.2429917,0.0,0.86218214,1.9356357,0.9189884,2.0185893,2.4362295,2.3550396,2.8932564,2.3597307,2.8788586,2.5489678,1.9325689,1.7411854,2.0648975,1.7379974,1.5523524,1.2720882,0.0,0.0,0.0,2.533265,0.0,3.455596,1.9345903,2.3020473,2.2297587,2.8829446,2.9751253,2.2788389,1.7693856,1.2457299,1.5957001,2.2089486,2.0303776,2.448119,1.8160383,1.8679025,1.8695754,3.2813327,1.8807182,2.652548,2.6111155,2.4046354,2.4331272,1.7458448,0.75577825,2.342844,2.4172382,2.5539806,3.4863145,2.8056672,1.9467192,2.1699126,2.0798838,2.68099,1.7369531,3.224497,3.0018432,3.4698472,2.1648903,2.6399648,0.8661817,1.8037126,2.4958825,1.9675,1.5529382,2.365709,1.7881398,1.8978955,2.344682,2.8900945,2.2406032,2.501237,1.8902937,2.1505895,2.3999426,3.4943986,1.622824,1.4924417,2.3463566,0.6233096,2.1531568,1.5050782,2.1522586,1.3244615,2.4691877,3.7910242,2.5283551,2.465137
H4C3,4.164761,3.0890431,5.3330894,5.6445227,4.5353355,4.188411,4.37923,4.978787,4.2704067,3.8445282,4.9982104,4.208949,4.694378,4.661239,4.8610296,4.632692,5.1105275,3.921875,3.6037238,5.328287,3.8172476,4.8416805,4.8858867,3.7976627,5.894234,4.457742,3.520928,4.5406184,3.9947867,3.7781565,3.5635915,2.943873,4.380916,3.4515164,5.1483297,5.0722513,4.070797,3.938911,3.7859108,5.0356565,4.995088,5.192686,4.7507005,4.900653,4.661501,5.481325,4.350012,4.1719055,5.3814797,3.1050932,4.5669813,5.08577,5.389454,4.428759,5.4397864,4.371605,4.3539953,4.6901546,4.2701807,4.0238695,5.2113647,5.75792,5.5626283,4.9835925,5.1832805,2.5849376,5.315135,4.269008,4.6196437,4.6240973,4.044038,4.997614,4.697118,4.277087,4.9577103,4.141317,4.550896,4.4728475,5.205762,4.292593,4.4598036,2.5353777,4.751111,5.2825527,5.2399383,4.195666,5.2859054,4.807176,4.7330914,3.7403486,4.732734,5.2063403,4.433149,4.565701,4.5750637,4.394046
STK33,0.0,0.0,0.0,1.4402215,2.036194,0.0,0.0,1.0591675,0.0,1.2455069,0.0,0.0,0.0,2.557783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.075353,0.7491622,0.0,0.0,1.710471,0.0,0.0,0.0,0.95832765,0.0,0.0,1.4642512,0.0,0.0,0.0,2.2607968,0.0,0.0,0.0,1.5476677,0.0,2.1944082,0.0,1.7672821,0.0,1.6381127,0.0,0.0,0.0,0.781383,0.0,0.0,0.86412615,2.0026696,0.0,1.095723,2.1479251,0.0,0.0,0.0,0.0,0.0,1.4274957,0.66037154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7584512,0.0
TVP23A,0.5725601,0.0,0.0,0.55228347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1040866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80856466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59757376,0.6926759,0.0,0.39225978,0.0,0.0,0.0,0.82416874,0.0,0.0,1.3631518,0.0,0.0,0.0,0.0
