reg,target
RBM15,TET1
RBM15,DDIT4
RBM15,DNAJC9
RBM15,ZSWIM8
RBM15,ZNF503
RBM15,RPS24
RBM15,ZMIZ1
RBM15,GLUD1
RBM15,PTEN
RBM15,RBP4
RBM15,ALDH18A1
RBM15,SLC25A28
RBM15,ABCC2
RBM15,SCD
RBM15,SEMA4G
RBM15,HPS6
RBM15,PPRC1
RBM15,FBXL15
RBM15,TRIM8
RBM15,TIAL1
RBM15,CHST15
RBM15,BNIP3
RBM15,ECHS1
RBM15,RIC8A
RBM15,B4GALNT4
RBM15,RPLP2
RBM15,PNPLA2
RBM15,EIF4G2
RBM15,PDE3B
RBM15,C11orf58
RBM15,LDHA
RBM15,FANCF
RBM15,LGR4
RBM15,AMBRA1
RBM15,ZNF408
RBM15,F2
RBM15,DDB2
RBM15,ZDHHC5
RBM15,CTNND1
RBM15,VWCE
RBM15,MYRF
RBM15,FTH1
RBM15,GANAB
RBM15,HNRNPUL2
RBM15,MAP3K11
RBM15,PCNX3
RBM15,RBM14
RBM15,RBM14-RBM4
RBM15,KDM2A
RBM15,C11orf24
RBM15,FADD
RBM15,CTTN
RBM15,DHCR7
RBM15,IL18BP
RBM15,RAB6A
RBM15,COA4
RBM15,ARRB1
RBM15,GDPD5
RBM15,PCF11
RBM15,CREBZF
RBM15,PICALM
RBM15,MAML2
RBM15,APOA5
RBM15,APOA1
RBM15,RPS25
RBM15,H2AX
RBM15,HEPACAM
RBM15,APLP2
RBM15,KDM5A
RBM15,WNK1
RBM15,TNFRSF1A
RBM15,TPI1
RBM15,SLC2A3
RBM15,A2M
RBM15,DUSP16
RBM15,CDKN1B
RBM15,H4-16
RBM15,AEBP2
RBM15,ITPR2
RBM15,SLC38A2
RBM15,DDX23
RBM15,KMT2D
RBM15,DNAJC22
RBM15,TMBIM6
RBM15,PCBP2
RBM15,RPL41
RBM15,ATP5F1B
RBM15,PTGES3
RBM15,NAB2
RBM15,CTDSP2
RBM15,MDM2
RBM15,LYZ
RBM15,LGR5
RBM15,ZFC3H1
RBM15,ATXN7L3B
RBM15,PHLDA1
RBM15,ACSS3
RBM15,DUSP6
RBM15,PAH
RBM15,HSP90B1
RBM15,TMEM263
RBM15,MMAB
RBM15,ATP2A2
RBM15,ERP29
RBM15,TBX3
RBM15,MLEC
RBM15,HNF1A
RBM15,SETD1B
RBM15,RILPL1
RBM15,UBC
RBM15,SFSWAP
RBM15,PUS1
RBM15,GOLGA3
RBM15,PSPC1
RBM15,PARP4
RBM15,POLR1D
RBM15,PAN3
RBM15,ITM2B
RBM15,INTS6
RBM15,ATP7B
RBM15,TBC1D4
RBM15,RBM26
RBM15,ARGLU1
RBM15,ANKRD10
RBM15,ATP11A
RBM15,ANG
RBM15,RNASE4
RBM15,ENSG00000259171
RBM15,METTL17
RBM15,ARHGEF40
RBM15,ZNF219
RBM15,HNRNPC
RBM15,TOX4
RBM15,AJUBA
RBM15,PSMB5
RBM15,C14orf119
RBM15,BCL2L2-PABPN1
RBM15,PABPN1
RBM15,AP1G2
RBM15,DHRS2
RBM15,PSME1
RBM15,EMC9
RBM15,PSME2
RBM15,KHNYN
RBM15,STRN3
RBM15,HECTD1
RBM15,SRP54
RBM15,RALGAPA1
RBM15,FOXA1
RBM15,SEC23A
RBM15,PNN
RBM15,DNAAF2
RBM15,KLHDC2
RBM15,ARF6
RBM15,BMP4
RBM15,SAMD4A
RBM15,GPX2
RBM15,VTI1B
RBM15,ZFP36L1
RBM15,SRSF5
RBM15,RBM25
RBM15,FOXN3
RBM15,PPP4R3A
RBM15,SERPINA1
RBM15,SERPINA3
RBM15,DICER1
RBM15,HSP90AA1
RBM15,EXOC3L4
RBM15,CDCA4
RBM15,BRF1
RBM15,TMEM121
RBM15,NIPA1
RBM15,RPAP1
RBM15,ZSCAN29
RBM15,PDIA3
RBM15,SERF2
RBM15,SHF
RBM15,MAPK6
RBM15,RPL4
RBM15,RPLP1
RBM15,TLE3
RBM15,PKM
RBM15,C15orf39
RBM15,IMP3
RBM15,ST20-MTHFS
RBM15,ANPEP
RBM15,CHD2
RBM15,NR2F2
RBM15,CHSY1
RBM15,LUC7L
RBM15,JPT2
RBM15,MSRB1
RBM15,PKD1
RBM15,TRAF7
RBM15,PDPK1
RBM15,SRRM2
RBM15,VASN
RBM15,UBN1
RBM15,PMM2
RBM15,CARHSP1
RBM15,C16orf72
RBM15,ATF7IP2
RBM15,DEXI
RBM15,SOCS1
RBM15,TXNDC11
RBM15,RSL1D1
RBM15,ENSG00000260342
RBM15,ARL6IP1
RBM15,SMG1
RBM15,ITPRIPL2
RBM15,POLR3E
RBM15,CDR2
RBM15,USP31
RBM15,GGA2
RBM15,PALB2
RBM15,PLK1
RBM15,RBBP6
RBM15,GTF3C1
RBM15,ATXN2L
RBM15,SH2B1
RBM15,NFATC2IP
RBM15,MAZ
RBM15,ZNF768
RBM15,ZNF747
RBM15,ZNF764
RBM15,ZNF689
RBM15,FBRS
RBM15,SRCAP
RBM15,SETD1A
RBM15,GPT2
RBM15,NKD1
RBM15,TOX3
RBM15,RSPRY1
RBM15,CX3CL1
RBM15,FBXL8
RBM15,LCAT
RBM15,SLC12A4
RBM15,DDX28
RBM15,NFATC3
RBM15,SLC7A6
RBM15,COG8
RBM15,PDF
RBM15,ENSG00000272617
RBM15,NFAT5
RBM15,NOB1
RBM15,PDPR
RBM15,ENSG00000260537
RBM15,DDX19A
RBM15,ST3GAL2
RBM15,SF3B3
RBM15,MTSS2
RBM15,IST1
RBM15,GLG1
RBM15,ZNRF1
RBM15,BCAR1
RBM15,USP10
RBM15,ZDHHC7
RBM15,GSE1
RBM15,ENSG00000131152
RBM15,FBXO31
RBM15,ZCCHC14
RBM15,SLC7A5
RBM15,SLC22A31
RBM15,ANKRD11
RBM15,RPL13
RBM15,ZNF276
RBM15,FANCA
RBM15,YWHAE
RBM15,SERPINF2
RBM15,DPH1
RBM15,OVCA2
RBM15,SHPK
RBM15,PELP1
RBM15,KIF1C
RBM15,C17orf100
RBM15,SLC13A5
RBM15,ASGR1
RBM15,DVL2
RBM15,PHF23
RBM15,KCTD11
RBM15,ZBTB4
RBM15,SAT2
RBM15,KDM6B
RBM15,HS3ST3B1
RBM15,UBB
RBM15,ALKBH5
RBM15,MIEF2
RBM15,TOP3A
RBM15,WSB1
RBM15,TRAF4
RBM15,MYO19
RBM15,MRM1
RBM15,EPOP
RBM15,MLLT6
RBM15,PIP4K2B
RBM15,RPL23
RBM15,RPL19
RBM15,CDK12
RBM15,ERBB2
RBM15,MSL1
RBM15,CASC3
RBM15,P3H4
RBM15,FKBP10
RBM15,COASY
RBM15,G6PC1
RBM15,ARL4D
RBM15,ETV4
RBM15,SLC25A39
RBM15,HEXIM1
RBM15,KANSL1
RBM15,NFE2L1
RBM15,IGF2BP1
RBM15,LRRC59
RBM15,LUC7L3
RBM15,TOB1
RBM15,HLF
RBM15,TRIM25
RBM15,VEZF1
RBM15,SRSF1
RBM15,RNF43
RBM15,PPM1D
RBM15,BRIP1
RBM15,MED13
RBM15,MAP3K3
RBM15,DDX5
RBM15,CEP95
RBM15,AXIN2
RBM15,APOH
RBM15,HELZ
RBM15,BPTF
RBM15,FAM20A
RBM15,SOX9
RBM15,CDC42EP4
RBM15,RPL38
RBM15,GPRC5C
RBM15,SLC9A3R1
RBM15,TMEM94
RBM15,RECQL5
RBM15,TRIM47
RBM15,QRICH2
RBM15,PRPSAP1
RBM15,SPHK1
RBM15,UBE2O
RBM15,METTL23
RBM15,SRSF2
RBM15,SEPTIN9
RBM15,AFMID
RBM15,BIRC5
RBM15,CANT1
RBM15,ENGASE
RBM15,CBX2
RBM15,CBX4
RBM15,TBC1D16
RBM15,RPTOR
RBM15,ACTG1
RBM15,NPLOC4
RBM15,CCDC137
RBM15,SLC25A10
RBM15,P4HB
RBM15,NOTUM
RBM15,ASPSCR1
RBM15,RFNG
RBM15,DUS1L
RBM15,FASN
RBM15,SLC16A3
RBM15,CSNK1D
RBM15,FOXK2
RBM15,ENOSF1
RBM15,TGIF1
RBM15,ROCK1
RBM15,CABLES1
RBM15,NPC1
RBM15,ZNF24
RBM15,SMAD7
RBM15,ONECUT2
RBM15,NEDD4L
RBM15,ZCCHC2
RBM15,PHLPP1
RBM15,ZNF516
RBM15,SLC66A2
RBM15,ADNP2
RBM15,CDC34
RBM15,RNF126
RBM15,ARID3A
RBM15,STK11
RBM15,MIDN
RBM15,DOT1L
RBM15,FZR1
RBM15,EEF2
RBM15,ZBTB7A
RBM15,TNFAIP8L1
RBM15,LONP1
RBM15,FUT6
RBM15,KHSRP
RBM15,C3
RBM15,INSR
RBM15,CAMSAP3
RBM15,FBXL12
RBM15,PPAN-P2RY11
RBM15,P2RY11
RBM15,KEAP1
RBM15,ILF3
RBM15,LDLR
RBM15,CALR
RBM15,IER2
RBM15,ILVBL
RBM15,BRD4
RBM15,WIZ
RBM15,JUND
RBM15,GDF15
RBM15,UPF1
RBM15,UQCRFS1
RBM15,NUDT19
RBM15,CEBPA
RBM15,LSM14A
RBM15,KMT2B
RBM15,ZFP36
RBM15,AKT2
RBM15,ZNF574
RBM15,ZNF526
RBM15,CIC
RBM15,BCAM
RBM15,ERCC2
RBM15,DMWD
RBM15,FOXA3
RBM15,IRF2BP1
RBM15,MYPOP
RBM15,SLC1A5
RBM15,ZC3H4
RBM15,FTL
RBM15,SNRNP70
RBM15,RPS11
RBM15,FCGRT
RBM15,PRR12
RBM15,MYADM
RBM15,LENG8
RBM15,TMEM86B
RBM15,ZNF580
RBM15,ZNF787
RBM15,ZIM2
RBM15,PEG3
RBM15,ZNF460
RBM15,TRIM28
RBM15,MZF1
RBM15,ZCCHC3
RBM15,SOX12
RBM15,TRIB3
RBM15,RBCK1
RBM15,TBC1D20
RBM15,STK35
RBM15,NOP56
RBM15,LZTS3
RBM15,CENPB
RBM15,PCNA
RBM15,RRBP1
RBM15,SNX5
RBM15,MGME1
RBM15,FOXA2
RBM15,NINL
RBM15,MCTS2
RBM15,ID1
RBM15,BCL2L1
RBM15,TM9SF4
RBM15,PLAGL2
RBM15,ASXL1
RBM15,BPIFB2
RBM15,E2F1
RBM15,EIF2S2
RBM15,ACSS2
RBM15,CPNE1
RBM15,RBM12
RBM15,RBM39
RBM15,SCAND1
RBM15,TGIF2
RBM15,RPN2
RBM15,SRC
RBM15,PLCG1
RBM15,SRSF6
RBM15,ENSG00000288000
RBM15,HNF4A
RBM15,PABPC1L
RBM15,NEURL2
RBM15,TP53RK
RBM15,SLC2A10
RBM15,ZMYND8
RBM15,NCOA3
RBM15,STAU1
RBM15,CEBPB
RBM15,MOCS3
RBM15,ZNF217
RBM15,CSTF1
RBM15,RBM38
RBM15,PCK1
RBM15,PPP1R3D
RBM15,LAMA5
RBM15,SLCO4A1
RBM15,OGFR
RBM15,TCFL5
RBM15,DIDO1
RBM15,SLC17A9
RBM15,YTHDF1
RBM15,ARFGAP1
RBM15,ARFRP1
RBM15,ZGPAT
RBM15,LIME1
RBM15,SLC2A4RG
RBM15,SOX18
RBM15,SCAF4
RBM15,SON
RBM15,ETS2
RBM15,RRP1B
RBM15,PDXK
RBM15,LSS
RBM15,C21orf58
RBM15,HIRA
RBM15,RTL10
RBM15,ARVCF
RBM15,SERPIND1
RBM15,CRKL
RBM15,HIC2
RBM15,GUCD1
RBM15,XBP1
RBM15,ZNRF3
RBM15,TUG1
RBM15,PATZ1
RBM15,MYH9
RBM15,MPST
RBM15,CDC42EP1
RBM15,ENSG00000285304
RBM15,PDXP
RBM15,H1-0
RBM15,CSNK1E
RBM15,DDX17
RBM15,JOSD1
RBM15,ATF4
RBM15,RPS19BP1
RBM15,TNRC6B
RBM15,EP300
RBM15,TOB2
RBM15,SREBF2
RBM15,FAM118A
RBM15,PIM3
RBM15,PLXNB2
RBM15,NCAPH2
RBM15,SHANK3
RBM15,PLCXD1
RBM15,SLC25A6
RBM15,AKAP17A
RBM15,SCML1
RBM15,RPS6KA3
RBM15,SAT1
RBM15,MID1IP1
RBM15,PPP1R3F
RBM15,MAGED1
RBM15,FAM120C
RBM15,GJB1
RBM15,ACSL4
RBM15,LONRF3
RBM15,SMARCA1
RBM15,GPC3
RBM15,GABRE
RBM15,DUSP9
RBM15,SLC6A8
RBM15,ABCD1
RBM15,HCFC1
RBM15,RPS4Y1
RBM15,MT-ND1
RBM15,MT-CO3
RBM15,MRPL20-AS1
RBM15,MIR34AHG
RBM15,SNHG3
RBM15,LAMTOR5-AS1
RBM15,ENSG00000243155
RBM15,LINC01348
RBM15,ENSG00000230952
RBM15,PPP4R3B-DT
RBM15,LBX2-AS1
RBM15,STARD7-AS1
RBM15,LINC01124
RBM15,ENSG00000289500
RBM15,CTBP1-DT
RBM15,SNHG8
RBM15,PURPL
RBM15,ENSG00000230551
RBM15,CTC-338M12.4
RBM15,SNHG32
RBM15,AFDN-DT
RBM15,ENSG00000273084
RBM15,KDM7A-DT
RBM15,ENSG00000254290
RBM15,ENSG00000272502
RBM15,PVT1
RBM15,ENSG00000273066
RBM15,ARRDC1-AS1
RBM15,ENSG00000270087
RBM15,OLMALINC
RBM15,MIR210HG
RBM15,KCNQ1OT1
RBM15,NEAT1
RBM15,MALAT1
RBM15,ENSG00000256712
RBM15,ENSG00000257379
RBM15,ENSG00000270175
RBM15,SLC25A21-AS1
RBM15,ENSG00000259053
RBM15,OIP5-AS1
RBM15,GABPB1-IT1
RBM15,ST20
RBM15,SNHG19
RBM15,ENSG00000277369
RBM15,SLX1A-SULT1A3
RBM15,ENSG00000260267
RBM15,ENSG00000261864
RBM15,SNHG29
RBM15,HSD17B1-AS1
RBM15,NBR2
RBM15,ENSG00000279069
RBM15,C1QTNF1-AS1
RBM15,ENSG00000279692
RBM15,ENSG00000262049
RBM15,DLGAP1-AS1
RBM15,LINC00667
RBM15,ENSG00000228835
RBM15,RANBP3-DT
RBM15,ENSG00000276570
RBM15,NORAD
RBM15,ENSG00000268858
RBM15,GUSBP11
IGF2BP1,AGRN
IGF2BP1,MXRA8
IGF2BP1,GNB1
IGF2BP1,SKI
IGF2BP1,PRXL2B
IGF2BP1,ICMT
IGF2BP1,ERRFI1
IGF2BP1,RERE
IGF2BP1,H6PD
IGF2BP1,CLSTN1
IGF2BP1,KIF1B
IGF2BP1,TARDBP
IGF2BP1,UBIAD1
IGF2BP1,PLOD1
IGF2BP1,DHRS3
IGF2BP1,SPEN
IGF2BP1,EPHA2
IGF2BP1,CAMK2N1
IGF2BP1,EIF4G3
IGF2BP1,RPL11
IGF2BP1,SRRM1
IGF2BP1,TMEM50A
IGF2BP1,SELENON
IGF2BP1,ARID1A
IGF2BP1,ZDHHC18
IGF2BP1,WASF2
IGF2BP1,DNAJC8
IGF2BP1,SESN2
IGF2BP1,PHACTR4
IGF2BP1,PUM1
IGF2BP1,SERINC2
IGF2BP1,PTP4A2
IGF2BP1,TXLNA
IGF2BP1,KIAA1522
IGF2BP1,YARS1
IGF2BP1,AK2
IGF2BP1,PHC2
IGF2BP1,STK40
IGF2BP1,CSF3R
IGF2BP1,MACF1
IGF2BP1,CAP1
IGF2BP1,PPT1
IGF2BP1,NFYC
IGF2BP1,SCMH1
IGF2BP1,FOXJ3
IGF2BP1,SLC2A1
IGF2BP1,ELOVL1
IGF2BP1,PTPRF
IGF2BP1,SLC6A9
IGF2BP1,RPS8
IGF2BP1,TMEM69
IGF2BP1,MAST2
IGF2BP1,RNF11
IGF2BP1,OSBPL9
IGF2BP1,TXNDC12
IGF2BP1,TUT4
IGF2BP1,DHCR24
IGF2BP1,PLPP3
IGF2BP1,NFIA
IGF2BP1,LEPROT
IGF2BP1,GNG5
IGF2BP1,HS2ST1
IGF2BP1,LMO4
IGF2BP1,TGFBR3
IGF2BP1,RPL5
IGF2BP1,TMED5
IGF2BP1,SORT1
IGF2BP1,SLC16A1
IGF2BP1,HIPK1
IGF2BP1,TRIM33
IGF2BP1,CSDE1
IGF2BP1,ATP1A1
IGF2BP1,NOTCH2
IGF2BP1,FMO5
IGF2BP1,MCL1
IGF2BP1,CERS2
IGF2BP1,POGZ
IGF2BP1,CRTC2
IGF2BP1,RPS27
IGF2BP1,C1orf43
IGF2BP1,UBAP2L
IGF2BP1,ATP8B2
IGF2BP1,KRTCAP2
IGF2BP1,ENSG00000273088
IGF2BP1,FAM189B
IGF2BP1,COPA
IGF2BP1,NCSTN
IGF2BP1,B4GALT3
IGF2BP1,POU2F1
IGF2BP1,MPZL1
IGF2BP1,ATP1B1
IGF2BP1,F5
IGF2BP1,PRRC2C
IGF2BP1,RC3H1
IGF2BP1,CEP350
IGF2BP1,XPR1
IGF2BP1,GLUL
IGF2BP1,LAMC1
IGF2BP1,SMG7
IGF2BP1,ADIPOR1
IGF2BP1,PPP1R15B
IGF2BP1,ELK4
IGF2BP1,NUCKS1
IGF2BP1,MAPKAPK2
IGF2BP1,PROX1
IGF2BP1,EPHX1
IGF2BP1,CDC42BPA
IGF2BP1,ARF1
IGF2BP1,GALNT2
IGF2BP1,AGT
IGF2BP1,EGLN1
IGF2BP1,ENSG00000287856
IGF2BP1,IRF2BP2
IGF2BP1,TOMM20
IGF2BP1,NID1
IGF2BP1,DESI2
IGF2BP1,ACP1
IGF2BP1,RPS7
IGF2BP1,PDIA6
IGF2BP1,ROCK2
IGF2BP1,LAPTM4A
IGF2BP1,SDC1
IGF2BP1,PUM2
IGF2BP1,APOB
IGF2BP1,ASXL2
IGF2BP1,HADHA
IGF2BP1,SELENOI
IGF2BP1,SLC35F6
IGF2BP1,TMEM214
IGF2BP1,SLC5A6
IGF2BP1,ATRAID
IGF2BP1,GTF3C2
IGF2BP1,LCLAT1
IGF2BP1,SPAST
IGF2BP1,YIPF4
IGF2BP1,BIRC6
IGF2BP1,CRIM1
IGF2BP1,SOS1
IGF2BP1,EML4
IGF2BP1,ZFP36L2
IGF2BP1,EPAS1
IGF2BP1,MCFD2
IGF2BP1,ERLEC1
IGF2BP1,PSME4
IGF2BP1,SPTBN1
IGF2BP1,RTN4
IGF2BP1,USP34
IGF2BP1,XPO1
IGF2BP1,SERTAD2
IGF2BP1,SLC1A4
IGF2BP1,ACTR2
IGF2BP1,SPRED2
IGF2BP1,GFPT1
IGF2BP1,AAK1
IGF2BP1,PCBP1
IGF2BP1,PCYOX1
IGF2BP1,TEX261
IGF2BP1,MOB1A
IGF2BP1,MTHFD2
IGF2BP1,AUP1
IGF2BP1,POLE4
IGF2BP1,KCMF1
IGF2BP1,TGOLN2
IGF2BP1,RETSAT
IGF2BP1,TMEM150A
IGF2BP1,CHMP3
IGF2BP1,STARD7
IGF2BP1,TMEM127
IGF2BP1,SNRNP200
IGF2BP1,TMEM131
IGF2BP1,MGAT4A
IGF2BP1,CHST10
IGF2BP1,RPL31
IGF2BP1,MAP4K4
IGF2BP1,IL1R1
IGF2BP1,UXS1
IGF2BP1,RANBP2
IGF2BP1,MERTK
IGF2BP1,IL1RN
IGF2BP1,SLC35F5
IGF2BP1,CLASP1
IGF2BP1,SAP130
IGF2BP1,UGGT1
IGF2BP1,SMPD4
IGF2BP1,FAM168B
IGF2BP1,MGAT5
IGF2BP1,RAB3GAP1
IGF2BP1,R3HDM1
IGF2BP1,FMNL2
IGF2BP1,PKP4
IGF2BP1,CD302
IGF2BP1,RBMS1
IGF2BP1,COBLL1
IGF2BP1,CERS6
IGF2BP1,GORASP2
IGF2BP1,TLK1
IGF2BP1,ITGA6
IGF2BP1,SP3
IGF2BP1,NFE2L2
IGF2BP1,SESTD1
IGF2BP1,UBE2E3
IGF2BP1,DNAJC10
IGF2BP1,NCKAP1
IGF2BP1,TFPI
IGF2BP1,GLS
IGF2BP1,STAT1
IGF2BP1,HSPD1
IGF2BP1,SPATS2L
IGF2BP1,BZW1
IGF2BP1,BMPR2
IGF2BP1,RAPH1
IGF2BP1,INO80D
IGF2BP1,FZD5
IGF2BP1,FN1
IGF2BP1,RPL37A
IGF2BP1,ARPC2
IGF2BP1,PNKD
IGF2BP1,TMBIM1
IGF2BP1,TTLL4
IGF2BP1,CNPPD1
IGF2BP1,RETREG2
IGF2BP1,ATG9A
IGF2BP1,CHPF
IGF2BP1,ACSL3
IGF2BP1,IRS1
IGF2BP1,AGFG1
IGF2BP1,ITM2C
IGF2BP1,PTMA
IGF2BP1,GIGYF2
IGF2BP1,SNORC
IGF2BP1,SH3BP4
IGF2BP1,AGAP1
IGF2BP1,HDLBP
IGF2BP1,SEPTIN2
IGF2BP1,SETD5
IGF2BP1,JAGN1
IGF2BP1,SLC6A11
IGF2BP1,VGLL4
IGF2BP1,RPL32
IGF2BP1,IQSEC1
IGF2BP1,NUP210
IGF2BP1,TMEM43
IGF2BP1,SLC6A6
IGF2BP1,TBC1D5
IGF2BP1,RPL15
IGF2BP1,TGFBR2
IGF2BP1,STT3B
IGF2BP1,TRIM71
IGF2BP1,CRTAP
IGF2BP1,PDCD6IP
IGF2BP1,CTDSPL
IGF2BP1,EIF1B
IGF2BP1,RPL14
IGF2BP1,SETD2
IGF2BP1,PTPN23
IGF2BP1,SCAP
IGF2BP1,SMARCC1
IGF2BP1,MAP4
IGF2BP1,SHISA5
IGF2BP1,IMPDH2
IGF2BP1,QRICH1
IGF2BP1,RHOA
IGF2BP1,DAG1
IGF2BP1,SEMA3F
IGF2BP1,SLC38A3
IGF2BP1,HYAL1
IGF2BP1,RPL29
IGF2BP1,NT5DC2
IGF2BP1,DCP1A
IGF2BP1,FLNB
IGF2BP1,ATXN7
IGF2BP1,FOXP1
IGF2BP1,ENSG00000285708
IGF2BP1,ROBO1
IGF2BP1,DCBLD2
IGF2BP1,FILIP1L
IGF2BP1,TFG
IGF2BP1,USF3
IGF2BP1,ZBTB20
IGF2BP1,POGLUT1
IGF2BP1,KPNA1
IGF2BP1,HACD2
IGF2BP1,ITGB5
IGF2BP1,HEG1
IGF2BP1,ZNF148
IGF2BP1,CHST13
IGF2BP1,SEC61A1
IGF2BP1,RPN1
IGF2BP1,RAB7A
IGF2BP1,PLXND1
IGF2BP1,CDV3
IGF2BP1,TF
IGF2BP1,RYK
IGF2BP1,ZBTB38
IGF2BP1,ATP1B3
IGF2BP1,PLOD2
IGF2BP1,CP
IGF2BP1,TM4SF1
IGF2BP1,WWTR1
IGF2BP1,TSC22D2
IGF2BP1,SERP1
IGF2BP1,EIF2A
IGF2BP1,SIAH2
IGF2BP1,MBNL1
IGF2BP1,RAP2B
IGF2BP1,SSR3
IGF2BP1,PHC3
IGF2BP1,FNDC3B
IGF2BP1,FXR1
IGF2BP1,DVL3
IGF2BP1,ALG3
IGF2BP1,EIF4G1
IGF2BP1,IGF2BP2
IGF2BP1,ETV5
IGF2BP1,AHSG
IGF2BP1,ST6GAL1
IGF2BP1,BCL6
IGF2BP1,LPP
IGF2BP1,CLDN1
IGF2BP1,CPN2
IGF2BP1,ATP13A3
IGF2BP1,ENSG00000289747
IGF2BP1,TFRC
IGF2BP1,FGFRL1
IGF2BP1,FGFR3
IGF2BP1,NSD2
IGF2BP1,ADRA2C
IGF2BP1,MAN2B2
IGF2BP1,ADGRA3
IGF2BP1,PPARGC1A
IGF2BP1,DHX15
IGF2BP1,RBPJ
IGF2BP1,KLF3
IGF2BP1,KLB
IGF2BP1,UGDH
IGF2BP1,SLAIN2
IGF2BP1,PAICS
IGF2BP1,SRP72
IGF2BP1,ODAM
IGF2BP1,ANKRD17
IGF2BP1,ALB
IGF2BP1,AFP
IGF2BP1,G3BP2
IGF2BP1,SCARB2
IGF2BP1,CCNI
IGF2BP1,FRAS1
IGF2BP1,SEC31A
IGF2BP1,LIN54
IGF2BP1,AFF1
IGF2BP1,PDLIM5
IGF2BP1,ADH6
IGF2BP1,MTTP
IGF2BP1,SEC24B
IGF2BP1,AP1AR
IGF2BP1,SEC24D
IGF2BP1,PGRMC2
IGF2BP1,SLC7A11
IGF2BP1,TMEM184C
IGF2BP1,SH3D19
IGF2BP1,FGB
IGF2BP1,FGA
IGF2BP1,FGG
IGF2BP1,GASK1B
IGF2BP1,CPE
IGF2BP1,FAT1
IGF2BP1,CLPTM1L
IGF2BP1,LPCAT1
IGF2BP1,MARCHF6
IGF2BP1,DAP
IGF2BP1,ANKH
IGF2BP1,GOLPH3
IGF2BP1,ZFR
IGF2BP1,NIPBL
IGF2BP1,OSMR
IGF2BP1,SELENOP
IGF2BP1,ITGA1
IGF2BP1,ITGA2
IGF2BP1,FST
IGF2BP1,IL6ST
IGF2BP1,OCLN
IGF2BP1,MRPS27
IGF2BP1,BTF3
IGF2BP1,FAM169A
IGF2BP1,ZBED3
IGF2BP1,ARSB
IGF2BP1,SERINC5
IGF2BP1,COX7C
IGF2BP1,NR2F1
IGF2BP1,ELL2
IGF2BP1,CAST
IGF2BP1,LNPEP
IGF2BP1,MAN2A1
IGF2BP1,NREP
IGF2BP1,TMED7
IGF2BP1,SEMA6A
IGF2BP1,PRRC1
IGF2BP1,CDC42SE2
IGF2BP1,RAPGEF6
IGF2BP1,ENSG00000273217
IGF2BP1,AFF4
IGF2BP1,TCF7
IGF2BP1,SAR1B
IGF2BP1,SEC24A
IGF2BP1,TGFBI
IGF2BP1,KDM3B
IGF2BP1,EGR1
IGF2BP1,ETF1
IGF2BP1,HSPA9
IGF2BP1,ANKHD1
IGF2BP1,ANKHD1-EIF4EBP3
IGF2BP1,SPRY4
IGF2BP1,CSNK1A1
IGF2BP1,CD74
IGF2BP1,NDST1
IGF2BP1,GPX3
IGF2BP1,GM2A
IGF2BP1,SPARC
IGF2BP1,MFAP3
IGF2BP1,LARP1
IGF2BP1,CLINT1
IGF2BP1,SLU7
IGF2BP1,CCNG1
IGF2BP1,ERGIC1
IGF2BP1,STC2
IGF2BP1,CPLX2
IGF2BP1,KIAA1191
IGF2BP1,FAF2
IGF2BP1,RNF44
IGF2BP1,LMAN2
IGF2BP1,TMED9
IGF2BP1,CANX
IGF2BP1,MAML1
IGF2BP1,MGAT4B
IGF2BP1,TBC1D9B
IGF2BP1,RNF130
IGF2BP1,RACK1
IGF2BP1,DUSP22
IGF2BP1,SLC22A23
IGF2BP1,RREB1
IGF2BP1,SSR1
IGF2BP1,DSP
IGF2BP1,TXNDC5
IGF2BP1,ELOVL2
IGF2BP1,NEDD9
IGF2BP1,JARID2
IGF2BP1,ATXN1
IGF2BP1,NUP153
IGF2BP1,C6orf62
IGF2BP1,HLA-A
IGF2BP1,PPP1R10
IGF2BP1,TUBB
IGF2BP1,IER3
IGF2BP1,DDR1
IGF2BP1,PRRC2A
IGF2BP1,BAG6
IGF2BP1,NEU1
IGF2BP1,C2
IGF2BP1,ENSG00000244255
IGF2BP1,AGPAT1
IGF2BP1,BRD2
IGF2BP1,SLC39A7
IGF2BP1,TAPBP
IGF2BP1,HMGA1
IGF2BP1,RPL10A
IGF2BP1,MAPK14
IGF2BP1,CDKN1A
IGF2BP1,C6orf89
IGF2BP1,MTCH1
IGF2BP1,PIM1
IGF2BP1,ZFAND3
IGF2BP1,FOXP4
IGF2BP1,BICRAL
IGF2BP1,PTK7
IGF2BP1,YIPF3
IGF2BP1,VEGFA
IGF2BP1,TMEM63B
IGF2BP1,HSP90AB1
IGF2BP1,SLC35B2
IGF2BP1,TNFRSF21
IGF2BP1,PTCHD4
IGF2BP1,PAQR8
IGF2BP1,TRAM2
IGF2BP1,ELOVL5
IGF2BP1,DST
IGF2BP1,PTP4A1
IGF2BP1,ENSG00000285976
IGF2BP1,PHF3
IGF2BP1,FAM135A
IGF2BP1,EEF1A1
IGF2BP1,TMEM30A
IGF2BP1,IBTK
IGF2BP1,NT5E
IGF2BP1,PNRC1
IGF2BP1,FOXO3
IGF2BP1,CD164
IGF2BP1,WASF1
IGF2BP1,CDK19
IGF2BP1,AMD1
IGF2BP1,MAN1A1
IGF2BP1,PTPRK
