Gene stable ID	Gene Name	NCBI gene (formerly Entrezgene) accession	NCBI gene (formerly Entrezgene) ID	Type
AT2G21490	LEA	LEA	816688	protein_coding
AT4G01320	ATSTE24	ATSTE24	828209	protein_coding
AT4G15310	CYP702A3	CYP702A3	827197	protein_coding
AT1G19010	AT1G19010	AT1G19010	838482	protein_coding
AT1G54250	NRPB8A	NRPB8A	841866	protein_coding
AT1G55170	AT1G55170	AT1G55170	841960	protein_coding
AT1G70230	TBL27	TBL27	843359	protein_coding
AT1G52830	IAA6	IAA6	841717	protein_coding
AT2G24700	AT2G24700	AT2G24700	817006	protein_coding
AT5G60940	AT5G60940	AT5G60940	836215	protein_coding
AT1G45015	AT1G45015	AT1G45015	841067	protein_coding
AT5G56990	AT5G56990	AT5G56990	835801	protein_coding
AT4G09600	GASA3	GASA3	826545	protein_coding
AT1G23160	AT1G23160	AT1G23160	838924	protein_coding
AT1G67510	AT1G67510	AT1G67510	843072	protein_coding
AT2G21280	SULA	SULA	816667	protein_coding
AT5G64490	AT5G64490	AT5G64490	836570	protein_coding
AT1G08230	AT1G08230	AT1G08230	837344	protein_coding
AT5G60960	PNM1	PNM1	836217	protein_coding
AT3G42180	AT3G42180	AT3G42180	823191	protein_coding
AT4G33250	EIF3K	EIF3K	829461	protein_coding
AT1G67780	AT1G67780	AT1G67780	843103	protein_coding
AT5G19260	FAF3	FAF3	832046	protein_coding
AT3G27720	ARI4	ARI4	822394	protein_coding
AT3G21510	AHP1	AHP1	821705	protein_coding
AT2G01290	RPI2			protein_coding
AT5G65230	MYB53	MYB53	836648	protein_coding
AT5G18100	CSD3	CSD3	831928	protein_coding
AT2G12935	AT2G12935	AT2G12935	815774	protein_coding
AT5G64880	AT5G64880	AT5G64880	836611	protein_coding
AT3G13710	PRA1.F4	AT3G13700	820579	protein_coding
AT4G37040	MAP1D	MAP1D	829858	protein_coding
AT5G17240	SDG40	SDG40	831588	protein_coding
AT2G03500	AT2G03500	AT2G03500	814878	protein_coding
AT5G36310	AT5G36310	AT5G36310	5008245	protein_coding
AT3G01880	AT3G01880	AT3G01880	821296	protein_coding
AT1G76830	AT1G76830	AT1G76830	844018	protein_coding
AT4G38060	AT4G38060	AT4G38060	829962	protein_coding
AT4G05440	EDA35	EDA35	825894	protein_coding
AT3G50050	AT3G50050	AT3G50050	824167	protein_coding
AT1G04280	AT1G04280	AT1G04280	839555	protein_coding
AT3G08960	AT3G08960	AT3G08960	820048	protein_coding
AT4G26950	AT4G26950	AT4G26950	828802	protein_coding
AT5G64840	ABCF5	ABCF5	836607	protein_coding
AT5G57650	AT5G57650	AT5G57650	835870	protein_coding
AT5G16300	AT5G16300	AT5G16300	831491	protein_coding
AT3G54700	PHT1;7	PHT1;7	824635	protein_coding
AT1G55020	LOX1	LOX1	841944	protein_coding
AT5G27944	AT5G27944	AT5G27944	6240316	protein_coding
AT4G16260	AT4G16260	AT4G16260	827320	protein_coding
AT4G38570	PIS2	PIS2	830014	protein_coding
AT3G24310	MYB305	MYB305	822019	protein_coding
AT4G04490	CRK36	CRK36	825779	protein_coding
AT3G20898	AT3G20898	AT3G20898	7922426	protein_coding
AT4G20550	AT4G20530	AT4G20530	827801	protein_coding
AT3G24516	AT3G24516	AT3G24516	6241341	protein_coding
AT4G04601	AT4G04601	AT4G04601	6240247	protein_coding
AT2G03937	AT2G03937	AT2G03937	3768675	protein_coding
AT4G26400	AT4G26400	AT4G26400	828746	protein_coding
AT4G23510	AT4G23510	AT4G23510	828451	protein_coding
AT3G26934	AT3G26934	AT3G26934	5008037	protein_coding
AT1G48970	AT1G48970	AT1G48970	841319	protein_coding
AT5G53070	AT5G53070	AT5G53070	835387	protein_coding
AT3G59980	AT3G59980	AT3G59980	825168	protein_coding
AT5G07130	LAC13	LAC13	830604	protein_coding
AT2G15760	AT2G15760	AT2G15760	816070	protein_coding
AT2G07701	AT2G07701	AT2G07701	815376	protein_coding
ATCG01020	rpl32			protein_coding
AT5G53905	AT5G53905	AT5G53905	835473	protein_coding
AT4G27170	SESA4	SESA4	828825	protein_coding
AT2G37660	AT2G37660	AT2G37660	818343	protein_coding
AT4G33120	AT4G33120	AT4G33120	829449	protein_coding
AT2G36160	AT2G36160	AT2G36160	818188	protein_coding
AT3G22430	AT3G22430	AT3G22430	821813	protein_coding
AT1G79420	AT1G79420	AT1G79420	844280	protein_coding
AT2G24800	AT2G24800	AT2G24800	817017	protein_coding
AT4G19590	AT4G19590	AT4G19590	827701	protein_coding
AT3G17060	AT3G17060	AT3G17060	820963	protein_coding
AT5G48595	AT5G48595	AT5G48595	3771465	protein_coding
AT5G65980	AT5G65980	AT5G65980	836728	protein_coding
AT2G20450	AT2G20450	AT2G20450	816564	protein_coding
AT5G39645	AT5G39645	AT5G39645	5008286	protein_coding
AT4G39390	NST-K1	NST-K1	830094	protein_coding
AT3G15530	AT3G15530	AT3G15530	820792	protein_coding
AT5G46530	AT5G46530	AT5G46530	834696	protein_coding
AT3G55750	AT3G55750	AT3G55750	824741	protein_coding
AT1G70350	AT1G70350	AT1G70350	843371	protein_coding
AT4G26810	AT4G26810	AT4G26810	828788	protein_coding
AT1G35375	AT1G35375	AT1G35375	840428	protein_coding
AT5G57785	AT5G57785	AT5G57785	28721276	protein_coding
AT1G28306	AT1G28306	AT1G28306	6241124	protein_coding
AT1G12450	AT1G12450	AT1G12450	837802	protein_coding
AT2G35780	scpl26	scpl26	818150	protein_coding
AT2G31020	ORP1A	ORP1A	817653	protein_coding
AT2G27775	AT2G27775	AT2G27775	817324	protein_coding
AT5G41590	AT5G41590	AT5G41590	834161	protein_coding
AT3G60860	AT3G60860	AT3G60860	825257	protein_coding
AT5G12236	AT5G12236	AT5G12236	6240629	protein_coding
AT1G57660	AT1G57660	AT1G57660	842142	protein_coding
AT1G19086	AT1G19086	AT1G19086	6240344	protein_coding
AT5G40950	RPL27	RPL27	834097	protein_coding
AT1G05870	AT1G05870	AT1G05870	837097	protein_coding
AT3G05020	ACP1	ACP1	819664	protein_coding
AT2G24410	AT2G24410	AT2G24410	816977	protein_coding
AT3G02920	RPA32B	RPA32B	821187	protein_coding
AT1G07540	TRFL2	TRFL2	837268	protein_coding
AT2G36740	SWC2	SWC2	818246	protein_coding
AT5G20410	MGD2	MGD2	832163	protein_coding
AT2G38130	ATMAK3	ATMAK3	818391	protein_coding
AT5G09970	CYP78A7	CYP78A7	830858	protein_coding
AT3G14550	GGPS3	GGPS3	820681	protein_coding
AT2G34650	PID	PID	818030	protein_coding
AT3G33293	AT3G33293	AT3G33293	823137	protein_coding
AT1G78820	AT1G78820	AT1G78820	844219	protein_coding
ATCG00470	atpE			protein_coding
AT2G27570	AT2G27570	AT2G27570	817303	protein_coding
AT1G03790	SOM	SOM	839408	protein_coding
AT5G37570	AT5G37570	AT5G37570	833735	protein_coding
AT4G14455	ATBET12	ATBET12	827091	protein_coding
AT2G35020	GlcNAc1pUT2	GlcNAc1pUT2	818066	protein_coding
AT2G16535	AT2G16535	AT2G16535	5007880	protein_coding
AT5G18410	PIR121	PIR121	831959	protein_coding
AT3G03080	AT3G03080	AT3G03080	821128	protein_coding
AT4G18920	AT4G18920	AT4G18920	827627	protein_coding
AT3G51150	AT3G51150	AT3G51150	824279	protein_coding
AT3G46620	RDUF1	RDUF1	823815	protein_coding
AT5G22460	AT5G22460	AT5G22460	832307	protein_coding
AT5G56760	SERAT1;1	SERAT1;1	835778	protein_coding
AT3G49570	LSU3	LSU3	824119	protein_coding
AT2G31670	AT2G31670	AT2G31670	817723	protein_coding
AT5G07690	MYB29	MYB29	830662	protein_coding
AT3G62770	AtATG18a	AtATG18a	825452	protein_coding
AT5G66631	AT5G66631	AT5G66631	6240924	protein_coding
AT5G05120	AT5G05120	AT5G05120	830394	protein_coding
AT3G05270	AT3G05270	AT3G05270	819691	protein_coding
AT2G18880	VEL2	VEL2	816404	protein_coding
AT5G20730	NPH4	NPH4	832196	protein_coding
AT1G02220	NAC003	NAC003	839476	protein_coding
AT1G74420	FUT3	FUT3	843783	protein_coding
AT1G68700	AT1G68700	AT1G68700	28717409	protein_coding
AT3G57760	AT3G57760	AT3G57760	824945	protein_coding
AT1G64820	AT1G64820	AT1G64820	842790	protein_coding
AT4G33280	AT4G33280	AT4G33280	829464	protein_coding
AT5G65800	ACS5	ACS5	836709	protein_coding
AT5G41670	AT5G41670	AT5G41670	834169	protein_coding
AT4G13610	MEE57	MEE57	826994	protein_coding
AT4G05380	AT4G05380	AT4G05380	825886	protein_coding
AT1G56680	AT1G56680	AT1G56680	842124	protein_coding
AT5G07760	AT5G07760	AT5G07760	830669	protein_coding
AT3G10330	AT3G10330	AT3G10330	820195	protein_coding
AT1G58848	AT1G58848	AT1G58848	842226	protein_coding
AT2G16400	BLH7	BLH7	816137	protein_coding
AT5G57780	P1R1	P1R1	835886	protein_coding
AT5G58190	ECT10	ECT10	835931	protein_coding
AT4G28760	TRM20	TRM20	828997	protein_coding
AT1G23985	AT1G23985	AT1G23985	28717263	protein_coding
AT4G24890	PAP24	PAP24	828591	protein_coding
AT2G43880	AT2G43880	AT2G43880	818992	protein_coding
AT1G22140	AT1G22140	AT1G22140	838819	protein_coding
AT1G75210	AT1G75210	AT1G75210	843858	protein_coding
AT1G30330	ARF6	ARF6	839913	protein_coding
AT1G77200	AT1G77200	AT1G77200	844056	protein_coding
AT1G30360	ERD4	ERD4	839916	protein_coding
AT5G66030	ATGRIP	ATGRIP	836733	protein_coding
AT1G75280	AT1G75280	AT1G75280	843865	protein_coding
AT5G23395	MIA40	MIA40	832404	protein_coding
AT3G23810	SAHH2	SAHH2	821964	protein_coding
AT5G57720	AT5G57720	AT5G57720	835879	protein_coding
AT5G49100	AT5G49100	AT5G49100	834969	protein_coding
AT3G49190	AT3G49190	AT3G49190	824080	protein_coding
AT1G18200	RABA6b	RABA6b	838399	protein_coding
AT3G44300	NIT2	NIT2	823555	protein_coding
AT1G55680	AT1G55680	AT1G55680	842017	protein_coding
AT3G26290	CYP71B26	CYP71B26	822232	protein_coding
AT1G34000	OHP2	OHP2	840297	protein_coding
AT1G04410	c-NAD-MDH1	c-NAD-MDH1	839527	protein_coding
AT3G12080	emb2738	emb2738	820382	protein_coding
AT2G19260	AT2G19260	AT2G19260	816443	protein_coding
AT5G46920	AT5G46920	AT5G46920	834738	protein_coding
AT4G32070	Phox4	Phox4	829338	protein_coding
AT5G30520	AT5G30520	AT5G30520	833141	protein_coding
AT3G19490	NHD1	NHD1	821483	protein_coding
ATMG00960	ATMG00960			protein_coding
AT2G02220	PSKR1	PSKR1	814753	protein_coding
AT2G14820	NPY2	NPY2	815970	protein_coding
AT3G04420	NAC048	NAC048	819597	protein_coding
AT5G05700	ATE1	ATE1	830454	protein_coding
AT5G66740	AT5G66740	AT5G66740	836807	protein_coding
AT3G18170	AT3G18170	AT3G18170	821344	protein_coding
AT3G02470	SAMDC	SAMDC	821214	protein_coding
AT1G45243	AT1G45243	AT1G45243	844573	protein_coding
AT1G21650	SECA2	SECA2	838767	protein_coding
AT5G60810	RGF1	RGF1	836202	protein_coding
AT3G18050	AT3G18050	AT3G18050	821330	protein_coding
AT5G46440	AT5G46440	AT5G46440	834687	protein_coding
AT5G43860	CLH2	CLH2	834408	protein_coding
AT2G14945	AT2G14945	AT2G14945	28718275	protein_coding
AT2G28725	AT2G28725	AT2G28725	817422	protein_coding
AT3G26616	AT3G26616	AT3G26616	822272	protein_coding
AT1G28520	VOZ1	VOZ1	839752	protein_coding
AT1G14048	AT1G14048	AT1G14048	6240654	protein_coding
AT3G51370	AT3G51370	AT3G51370	824300	protein_coding
AT3G63052	AT3G63052	AT3G63052	6240894	protein_coding
AT3G29633	AT3G29633	AT3G29633	28719340	protein_coding
AT5G19600	SULTR3;5	SULTR3;5	832080	protein_coding
AT3G11470	AT3G11470	AT3G11470	820320	protein_coding
AT3G53990	AT3G53990	AT3G53990	824566	protein_coding
AT3G13210	AT3G13210	AT3G13210	820511	protein_coding
AT2G42130	AT2G42130	AT2G42130	818813	protein_coding
AT2G22941	AT2G22941	AT2G22941	3768291	protein_coding
AT4G26980	AT4G26980	AT4G26980	828806	protein_coding
AT3G24890	VAMP728	VAMP728	822087	protein_coding
AT4G12500	AT4G12500	AT4G12500	826862	protein_coding
AT3G61090	AT3G61090	AT3G61090	825281	protein_coding
AT1G05220	AT1G05220	AT1G05220	839258	protein_coding
AT2G23130	AGP17	AGP17	816845	protein_coding
AT3G24070	AT3G24070	AT3G24070	821993	protein_coding
AT5G39960	AT5G39960	AT5G39960	833993	protein_coding
AT1G63245	CLE14	CLE14	28717391	protein_coding
AT4G30460	AT4G30460	AT4G30460	829169	protein_coding
AT1G66180	AT1G66180	AT1G66180	842933	protein_coding
AT2G16940	AT2G16940	AT2G16940	816197	protein_coding
AT1G07790	HTB1	HTB1	837293	protein_coding
AT4G35165	AT4G35165	AT4G35165	829669	protein_coding
AT2G21030	AT2G21030	AT2G21030	816637	protein_coding
AT5G36940	CAT3	CAT3	833664	protein_coding
AT4G24470	ZIM	ZIM	828549	protein_coding
AT3G13610	AT3G13610	AT3G13610	820564	protein_coding
AT2G22310	UBP4	UBP4	816763	protein_coding
AT3G10120	AT3G10120	AT3G10120	820175	protein_coding
AT2G32300	UCC1	UCC1	817791	protein_coding
AT1G07720	KCS3	KCS3	837286	protein_coding
AT3G20580	COBL10	COBL10	821605	protein_coding
AT1G16420	MC8	MC8	838212	protein_coding
AT3G54680	AT3G54680	AT3G54680	824633	protein_coding
AT5G53040	RKD4	RKD4	835383	protein_coding
AT3G50960	PLP3a	PLP3a	824260	protein_coding
AT3G45190	AT3G45190	AT3G45190	823655	protein_coding
AT2G02630	AT2G02630	AT2G02630	814792	protein_coding
AT3G44340	CEF	CEF	823559	protein_coding
AT2G14000	AT2G14000	AT2G14000	815884	protein_coding
AT5G17950	AT5G17950	AT5G17950	831662	protein_coding
ATMG00870	ATMG00870			protein_coding
AT2G31082	CLE7	CLE7	817662	protein_coding
AT1G72740	AT1G72740	AT1G72740	843606	protein_coding
AT5G05085	AT5G05085	AT5G05085	28720693	protein_coding
AT1G05060	AT1G05060	AT1G05060	839336	protein_coding
AT5G50810	TIM8	TIM8	835153	protein_coding
AT5G52930	AT5G52930	AT5G52930	835370	protein_coding
AT3G60570	EXPB5	EXPB5	825228	protein_coding
AT3G60790	AT3G60790	AT3G60790	825250	protein_coding
AT2G42475	AT2G42475	AT2G42475	28718349	protein_coding
AT3G06540	REP	REP	819832	protein_coding
AT1G55960	AT1G55960	AT1G55960	842047	protein_coding
AT1G32060	PRK	PRK	840098	protein_coding
AT1G77700	AT1G77700	AT1G77700	844106	protein_coding
AT1G75510	AT1G75510	AT1G75510	843887	protein_coding
AT3G43340	AT3G43340	AT3G43340	823413	protein_coding
AT1G54090	EXO70D2	EXO70D2	841847	protein_coding
AT4G28560	RIC7	RIC7	828974	protein_coding
AT1G26520	AT1G26520	AT1G26520	839192	protein_coding
AT3G27210	AT3G27210	AT3G27210	822340	protein_coding
AT4G21930	AT4G21930	AT4G21930	828282	protein_coding
AT1G15240	AT1G15240	AT1G15240	838091	protein_coding
AT1G07980	NF-YC10	NF-YC10	837313	protein_coding
AT1G01740	BSK4	BSK4	839253	protein_coding
AT5G25350	EBF2	EBF2	832607	protein_coding
AT2G03830	RGF8	RGF8	814909	protein_coding
AT3G16670	AT3G16670	AT3G16670	820919	protein_coding
AT3G29050	AT3G29050	AT3G29050	822549	protein_coding
AT1G62914	AT1G62914	AT1G62914	10723105	protein_coding
AT2G04622	AT2G04622	AT2G04622	6241364	protein_coding
AT5G28000	AT5G28000	AT5G28000	832870	protein_coding
AT1G53090	SPA4	SPA4	841743	protein_coding
AT4G05180	PSBQ-2	PSBQ-2	825866	protein_coding
AT3G19070	AT3G19070	AT3G19070	821441	protein_coding
AT3G52350	AT3G52350	AT3G52350	824400	protein_coding
ATMG00660	ATMG00660			protein_coding
AT3G53030	SRPK4	SRPK4	824469	protein_coding
AT2G01990	AT2G01990	AT2G01990	814730	protein_coding
AT3G17380	AT3G17380	AT3G17380	821002	protein_coding
AT2G36750	UGT73C1	UGT73C1	818247	protein_coding
AT5G48460	AT5G48460	AT5G48460	834901	protein_coding
AT3G23380	RIC5	RIC5	821919	protein_coding
AT1G08540	SIG2	SIG2	837376	protein_coding
AT1G12460	AT1G12460	AT1G12460	837803	protein_coding
AT4G09770	AT4G09770	AT4G09770	826565	protein_coding
AT5G23600	AT5G23600	AT5G23600	832426	protein_coding
AT1G06250	AT1G06250	AT1G06250	837135	protein_coding
AT1G52827	CDT1	CDT1	2745823	protein_coding
AT4G02870	AT4G02870	AT4G02870	828152	protein_coding
AT3G20810	JMJD5	JMJD5	821629	protein_coding
AT1G47690	AT1G47690	AT1G47690	28717334	protein_coding
AT5G59270	AT5G59270	AT5G59270	836045	protein_coding
AT1G49590	AT1G49590	AT1G49590	841383	protein_coding
AT5G27860	AT5G27860	AT5G27860	832849	protein_coding
AT1G06280	LBD2	LBD2	837139	protein_coding
AT1G78420	AT1G78420	AT1G78420	844178	protein_coding
AT1G08465	YAB2	YAB2	3766682	protein_coding
AT5G48150	PAT1	PAT1	834867	protein_coding
AT5G15350	ENODL17	ENODL17	831387	protein_coding
AT2G40720	AT2G40720	AT2G40720	818667	protein_coding
AT1G32970	AT1G32970	AT1G32970	840191	protein_coding
AT4G29770	AT4G29770	AT4G29770	829099	protein_coding
AT5G41850	AT5G41850	AT5G41850	834190	protein_coding
AT4G29970	AT4G29970	AT4G29970	829120	protein_coding
AT5G38900	AT5G38900	AT5G38900	833882	protein_coding
AT3G07440	AT3G07440	AT3G07440	819932	protein_coding
AT2G39010	PIP2E	PIP2E	818487	protein_coding
AT4G22110	AT4G22110	AT4G22110	828300	protein_coding
AT4G20810	AT4G20810	AT4G20810	827829	protein_coding
AT5G49250	AT5G49250	AT5G49250	834985	protein_coding
AT5G55750	AT5G55750	AT5G55750	835669	protein_coding
AT5G36410	AT5G36380	AT5G36380	5008252	protein_coding
AT5G27310	AT5G27310	AT5G27310	832789	protein_coding
AT3G27425	AT3G27425	AT3G27425	5008038	protein_coding
AT4G04955	ALN	ALN	825836	protein_coding
AT2G27380	EPR1	EPR1	817282	protein_coding
AT4G20860	AT4G20860	AT4G20860	827834	protein_coding
AT3G47580	AT3G47580	AT3G47580	823912	protein_coding
AT1G28815	AT1G28815	AT1G28815	5007735	protein_coding
AT4G09300	AT4G09300	AT4G09300	826513	protein_coding
AT3G23640	HGL1	HGL1	821944	protein_coding
AT1G01260	AT1G01260	AT1G01260	839545	protein_coding
AT5G28190	AT5G28190	AT5G28190	832895	protein_coding
AT5G15570	AT5G15570	AT5G15570	831410	protein_coding
AT5G51105	AT5G51105	AT5G51105	835184	protein_coding
AT4G34870	ROC5	ROC5	829639	protein_coding
AT1G26815	AT1G26815	AT1G26815	7922533	protein_coding
AT3G54730	AT3G54730	AT3G54730	824638	protein_coding
AT2G33000	AT2G33000	AT2G33000	817862	protein_coding
AT5G26840	AT5G26840	AT5G26840	832742	protein_coding
AT4G35480	RHA3B	RHA3B	829700	protein_coding
AT2G27535	AT2G27535	AT2G27535	817300	protein_coding
AT4G31800	WRKY18	WRKY18	829308	protein_coding
AT1G16730	UP6	UP6	838244	protein_coding
AT2G24030	AT2G24030	AT2G24030	816937	protein_coding
AT2G21890	CAD3	CAD3	816725	protein_coding
AT3G08870	AT3G08870	AT3G08870	820035	protein_coding
AT3G53120	VPS37-1	VPS37-1	824478	protein_coding
AT3G52930	FBA8	FBA8	824459	protein_coding
AT3G01085	AT3G01085	AT3G01085	821283	protein_coding
AT5G06755	AT5G06755	AT5G06755	7922392	protein_coding
AT2G34870	MEE26	MEE26	818052	protein_coding
AT4G01516	AT4G01516	AT4G01516	6241155	protein_coding
AT3G19780	AT3G19780	AT3G19780	821515	protein_coding
AT3G14330	AT3G14330	AT3G14330	820653	protein_coding
AT1G08700	PS1	PS1	837391	protein_coding
AT4G24620	PGI1	PGI1	828564	protein_coding
AT1G66590	COX19-1	COX19-1	842977	protein_coding
AT1G09550	AT1G09550	AT1G09550	837481	protein_coding
AT5G36520	AT5G36520	AT5G36520	5008266	protein_coding
AT5G19690	STT3A	STT3A	832089	protein_coding
AT5G45520	AT5G45520	AT5G45520	834588	protein_coding
AT5G29210	AT5G29210	AT5G29210	833050	protein_coding
AT1G16370	OCT6	OCT6	838207	protein_coding
AT3G43890	AT3G43890	AT3G43890	823505	protein_coding
AT3G06740	GATA15	GATA15	819859	protein_coding
AT1G80730	ZFP1	ZFP1	844412	protein_coding
AT5G13600	AT5G13600	AT5G13600	831204	protein_coding
AT5G16850	TERT	TERT	831548	protein_coding
AT5G33300	AT5G33300	AT5G33300	833303	protein_coding
AT2G37370	AT2G37370	AT2G37370	818313	protein_coding
AT1G11420	DUF2	DUF2	837684	protein_coding
AT5G60230	SEN2	SEN2	836145	protein_coding
AT4G06643	AT4G06643	AT4G06643	28719796	protein_coding
AT1G61210	DWA3	DWA3	842414	protein_coding
AT4G24090	AT4G24090	AT4G24090	828509	protein_coding
AT1G57980	AT1G57980	AT1G57980	842165	protein_coding
AT3G17450	AT3G17450	AT3G17450	821009	protein_coding
AT2G06908	AT2G06908	AT2G06908	815257	protein_coding
AT3G03050	CSLD3	CSLD3	821148	protein_coding
AT4G27650	PEL1	PEL1	828876	protein_coding
AT2G15580	AT2G15580	AT2G15580	816051	protein_coding
AT5G15970	KIN2	KIN2	831454	protein_coding
AT4G38030	AT4G38030	AT4G38030	829959	protein_coding
AT4G10850	SWEET7	SWEET7	826682	protein_coding
AT5G40870	UK/UPRT1	UK/UPRT1	834088	protein_coding
AT5G35110	AT5G35110	AT5G35110	28721214	protein_coding
AT3G12587	AT3G12587	AT3G12587	6240849	protein_coding
AT3G07170	AT3G07170	AT3G07170	819904	protein_coding
AT3G04970	AT3G04970	AT3G04970	819657	protein_coding
AT1G15140	AT1G15140	AT1G15140	838079	protein_coding
AT1G04810	AT1G04810	AT1G04810	839409	protein_coding
AT4G27390	AT4G27390	AT4G27390	828847	protein_coding
AT2G13430	AT2G13430	AT2G13430	815829	protein_coding
AT1G67070	DIN9	DIN9	843027	protein_coding
AT1G53270	ABCG10	ABCG10	841761	protein_coding
AT2G01320	ABCG7	ABCG7	814660	protein_coding
AT2G07621	AT2G07621	AT2G07621	28717809	protein_coding
AT5G42420	AT5G42420	AT5G42420	834248	protein_coding
AT2G37610	AT2G37610	AT2G37610	818338	protein_coding
AT5G64401	AT5G64401	AT5G64401	6241142	protein_coding
AT3G14470	AT3G14470	AT3G14470	820670	protein_coding
AT1G04550	IAA12	IAA12	839495	protein_coding
AT2G42350	AT2G42350	AT2G42350	818836	protein_coding
AT2G28710	AT2G28710	AT2G28710	817420	protein_coding
AT1G44940	AT1G44940	AT1G44940	3767348	protein_coding
AT3G12240	SCPL15	SCPL15	820404	protein_coding
AT5G52900	MAKR6	MAKR6	835367	protein_coding
AT3G54260	TBL36	TBL36	824593	protein_coding
AT2G24740	SDG21	SDG21	817010	protein_coding
AT1G47810	AT1G47810	AT1G47810	841195	protein_coding
AT2G17350	AT2G17350	AT2G17350	816242	protein_coding
AT1G27450	APT1	APT1	839636	protein_coding
AT3G27360	AT3G27360	AT3G27360	822357	protein_coding
AT1G33055	AT1G33055	AT1G33055	840201	protein_coding
AT4G10140	AT4G10140	AT4G10140	826605	protein_coding
AT4G01700	AT4G01700	AT4G01700	828131	protein_coding
AT3G55810	AT3G55810	AT3G55810	824747	protein_coding
AT4G02120	AT4G02120	AT4G02120	828137	protein_coding
AT1G69400	AT1G69400	AT1G69400	843272	protein_coding
AT4G23150	CRK7	CRK7	828414	protein_coding
AT5G10860	CBSX3	CBSX3	830953	protein_coding
AT5G07680	NAC080	NAC080	830661	protein_coding
AT3G27480	AT3G27480	AT3G27480	822370	protein_coding
AT1G51920	AT1G51920	AT1G51920	841620	protein_coding
AT4G40040	AT4G40040	AT4G40040	830165	protein_coding
AT2G43795	AT2G43795	AT2G43795	818983	protein_coding
AT1G56000	AT1G56000	AT1G56000	842051	protein_coding
AT4G17860	AT4G17860	AT4G17860	827509	protein_coding
AT5G08005	AT5G08005	AT5G08005	28720940	protein_coding
AT3G13130	AT3G13130	AT3G13130	820501	protein_coding
AT3G19030	AT3G19030	AT3G19030	821436	protein_coding
AT1G42540	GLR3.3	GLR3.3	840859	protein_coding
AT5G65400	AT5G65400	AT5G65400	836665	protein_coding
AT4G10040	CYTC-2	CYTC-2	826595	protein_coding
AT1G08100	NRT2.2	NRT2.2	837328	protein_coding
AT3G46650	AT3G46650	AT3G46650	823818	protein_coding
AT1G29465	AT1G29465	AT1G29465	6240728	protein_coding
AT3G04720	PR4	PR4	819632	protein_coding
AT1G75960	AT1G75960	AT1G75960	843929	protein_coding
AT2G33260	AT2G33260	AT2G33260	817889	protein_coding
AT1G63420	AT1G63420	AT1G63420	842648	protein_coding
AT1G29470	AT1G29470	AT1G29470	839823	protein_coding
AT5G53510	OPT9	OPT9	835433	protein_coding
AT2G40070	AT2G40070	AT2G40070	818595	protein_coding
AT2G07674	AT2G07674	AT2G07674	815346	protein_coding
AT4G19645	AT4G19645	AT4G19645	827707	protein_coding
AT4G12005	AT4G12005	AT4G12005	826808	protein_coding
AT3G18900	AT3G18900	AT3G18900	821423	protein_coding
AT1G48310	CHR18	CHR18	841251	protein_coding
AT5G22380	NAC090	NAC090	832299	protein_coding
AT1G32930	AT1G32930	AT1G32930	840187	protein_coding
AT4G04885	PCFS4	PCFS4	825827	protein_coding
AT3G23770	AT3G23770	AT3G23770	821959	protein_coding
AT4G23520	AT4G23520	AT4G23520	828452	protein_coding
AT4G36090	AT4G36090	AT4G36090	829765	protein_coding
AT2G40380	PRA1.B2	PRA1.B2	818631	protein_coding
AT1G63880	AT1G63880	AT1G63880	842692	protein_coding
AT3G43540	AT3G43540	AT3G43540	823446	protein_coding
AT1G04630	MEE4	MEE4	839465	protein_coding
AT4G30060	AT4G30060	AT4G30060	829129	protein_coding
AT1G27150	AT1G27150	AT1G27150	839604	protein_coding
AT3G43270	AT3G43270	AT3G43270	823402	protein_coding
AT2G46110	KPHMT1	KPHMT1	819219	protein_coding
AT5G26692	AT5G26692	AT5G26692	832711	protein_coding
AT3G11170	FAD7	FAD7	820288	protein_coding
AT2G46660	CYP78A6	CYP78A6	819278	protein_coding
AT1G79110	BRG2	BRG2	844252	protein_coding
AT2G39720	RHC2A	RHC2A	818556	protein_coding
AT5G52000	IMPA-8	IMPA-8	835275	protein_coding
AT1G68490	AT1G68490	AT1G68490	843178	protein_coding
AT3G15578	AT3G15578	AT3G15578	6240768	protein_coding
AT4G24500	SIC	SIC	828552	protein_coding
AT1G06040	STO	STO	837113	protein_coding
AT3G23190	AT3G23190	AT3G23190	821897	protein_coding
AT1G18970	GLP4	GLP4	838478	protein_coding
AT3G23130	SUP	SUP	821888	protein_coding
AT3G10340	PAL4	PAL4	820196	protein_coding
AT5G58787	AT5G58787	AT5G58787	835995	protein_coding
AT5G52830	WRKY27	WRKY27	835360	protein_coding
AT5G11110	SPS2F	SPS2F	830979	protein_coding
AT1G72430	AT1G72430	AT1G72430	843575	protein_coding
AT4G31460	AT4G31460	AT4G31460	829273	protein_coding
AT1G03040	AT1G03040	AT1G03040	839446	protein_coding
AT4G16970	AT4G16970	AT4G16970	827405	protein_coding
AT5G59190	AT5G59190	AT5G59190	836037	protein_coding
AT3G01690	AT3G01690	AT3G01690	821094	protein_coding
AT2G44195	AT2G44195	AT2G44195	819027	protein_coding
AT2G47844	AT2G47844	AT2G47844	6241389	protein_coding
AT1G28250	AT1G28250	AT1G28250	839719	protein_coding
AT5G49630	AAP6	AAP6	835025	protein_coding
AT1G66630	AT1G66630	AT1G66630	842981	protein_coding
