	Gene1	Gene2	EdgeWeight
2977	Atp5pb	Zfp131	0.2951958032880795
2978	Pepd	Rack1	0.2951418609453676
2979	Atp1b1	Ptma	0.2951357690544459
2980	Errfi1	Ptma	0.2951114595069309
2981	Crim1	Efna5	0.2950658275283889
2982	Anp32b	Hmgn1	0.295051702674189
2983	Ndst4	Mrps6	0.2949988776750051
2984	Vkorc1l1	Zfc3h1	0.2949808191041343
2985	Mdm2	Ndst3	0.2949015043289164
2986	Adarb1	Igfbp2	0.2948814917500452
2987	Creb5	Stau1	0.2948560926685569
2988	Anp32b	Angpt1	0.2948483933618606
2989	Slc8a1	Slc25a5	0.2948351431031903
2990	Ercc8	Ptma	0.2948187180841796
2991	Pkia	Lyar	0.2947796625463649
2992	Thsd7a	Pcf11	0.2947652749604018
2993	Acta2	Zfc3h1	0.294763550698845
2994	Ngf	Efcab11	0.2947605399776029
2995	Dlat	Lrrc4c	0.2946885165581332
2996	Ddx31	Anp32b	0.2945730232028883
2997	Setbp1	Akap12	0.2945644859504276
2998	Grik2	Cdh6	0.2945492890758227
2999	Mars1	Ldha	0.2945459920444375
3000	Nvl	Rps5	0.2945407677771358
3001	Hdgf	Wdr36	0.2945372387006126
3002	Dusp10	Ptma	0.2945174447973069
3003	Efcab11	Rpl14	0.2945055784510754
3004	Mrps6	Adamtsl3	0.2944816032869987
3005	Rack1	Egr1	0.2944652387252764
3006	Egfr	Ngf	0.2944626561524983
3007	Anp32b	Gulp1	0.2944616705762001
3008	Kcnq1ot1	Ndst3	0.2944366083139784
3009	Hdgf	Akap12	0.2944165801860375
3010	Kcnq1ot1	Zfp131	0.2943935234786881
3011	Mrps6	Ryr3	0.2943903835911343
3012	Poldip3	Rack1	0.2943654988293499
3013	Rack1	Cdh18	0.2943617863460693
3014	Rpl8	Pparg	0.2943588168720679
3015	Adarb1	Ngf	0.2943365486101684
3016	Hgf	Glyr1	0.2942467403962476
3017	Hdgf	Gm38211	0.2942154125452372
3018	Cdkn1a	Sh3bgrl	0.2941524966516471
3019	Wdpcp	Adarb1	0.2941408568671662
3020	Amot	Ptma	0.2941304484710138
3021	Ebf1	Plk2	0.2940987013324013
3022	Sulf1	Timp3	0.2940654164622118
3023	Utp14a	Egfr	0.2940489560983683
3024	Egfr	Cracd	0.2939965622371646
3025	Rpl7a	Pparg	0.2939960896972675
3026	Gapdh	Hspa5	0.2939834109269609
3027	Rbm20	Sh3bgrl	0.2939690028523664
3028	Nusap1	Abcf1	0.2939511048638297
3029	Tmeff1	Ybx1	0.2939469274773531
3030	Tial1	Sec63	0.2939421486068033
3031	Efna5	Ubc	0.2939301212227
3032	Hdgf	Lockd	0.2939152963871414
3033	Thbs1	Rpl14	0.2939069435536436
3034	Smyd4	Adarb1	0.293838171681457
3035	Mrps6	Rps3	0.2938309531611853
3036	Akap12	Rpl5	0.2938213514402789
3037	Tet2	Piezo2	0.2938175968238511
3038	Mthfd1l	Ybx1	0.2938048916279154
3039	Hgf	Rps3	0.2937606557877634
3040	Chka	Rpl13a	0.293754651218496
3041	Tial1	Hdgf	0.2937482902080817
3042	Rbm41	Zfc3h1	0.2936988424478475
3043	Cdk11b	Eif1	0.2936295118682495
3044	Ybx1	Arhgap28	0.293605111029571
3045	Igfbp2	Rack1	0.2935869406355064
3046	Zfc3h1	Junb	0.2935825676100747
3047	Lrrc4c	Rpl14	0.29356270681474
3048	Ptma	Snx25	0.2935533174579652
3049	Ybx1	Sdad1	0.2935458300425783
3050	Adarb1	Lyar	0.2935373560629012
3051	Thsd7a	Cdh18	0.2935116696885763
3052	Dnaja1	Adarb1	0.293499181564
3053	Ptma	Dlat	0.2934924626837428
3054	Wdpcp	Gapdh	0.2934886032208048
3055	Zfc3h1	Rps24	0.2934633558049684
3056	Sulf1	Slc25a5	0.2934631156338533
3057	Lingo2	Rbm20	0.2934221900013302
3058	Has2	Stau1	0.293371922570013
3059	Mrps6	Dlat	0.2933655223736302
3060	Rps26	Pkia	0.2933049213111163
3061	Tnc	Ptma	0.2932700009052557
3062	Rack1	Mki67	0.2931371596428797
3063	Zfc3h1	Lgr6	0.2931325954753662
3064	Lima1	Hgf	0.2931208607824511
3065	Ybx1	Cacnb2	0.2931201301907122
3066	Trmt1l	Ybx1	0.2930637053915981
3067	Eefsec	Rpl5	0.2930266056844677
3068	Rack1	Ttc17	0.2929934402804483
3069	Cenpf	Hgf	0.2929320014516837
3070	Atp5d	Hdgf	0.2929132373491525
3071	Slc25a4	Immp2l	0.2928894687547618
3072	Lrrc4c	Lyar	0.2928778533196167
3073	Col12a1	Lurap1l	0.2928671434980242
3074	Slc8a1	Cdh18	0.2928313313057827
3075	Atp5pb	Cdkn1a	0.2928228425293457
3076	Nox4	Rack1	0.2927931304684611
3077	Srp68	Ybx1	0.2927628548932254
3078	Dhx35	Ybx1	0.2927422241878371
3079	Eya1	Nav3	0.2926525447107655
3080	Abcf1	Lgr6	0.2926410467111741
3081	Rnf150	Adarb1	0.2926190461242554
3082	Has2	Cracd	0.292618723030309
3083	Tial1	Zfc3h1	0.2925954163047695
3084	Atp5pb	Id3	0.292503591066904
3085	Zfc3h1	Tra2b	0.2924772296884638
3086	Mdm2	Cracd	0.2924649009065778
3087	Ccn1	Hgf	0.2924585714445729
3088	Piezo2	Hspa5	0.2924540865523417
3089	Eya1	Mecom	0.292402741427174
3090	Chka	Brinp3	0.2923923584517237
3091	Kcnq1ot1	Rps3	0.2923640330694444
3092	Piezo2	Fam120c	0.2921977710443985
3093	Tmtc2	Efcab11	0.2921962881090718
3094	Rack1	Fam120c	0.292157927232556
3095	Hdgf	Cep162	0.2921175916452597
3096	Eya1	Eefsec	0.2921089747037064
3097	Nav3	Rps3	0.2920856524638435
3098	Pdk4	Hdgf	0.2920541837612993
3099	Eif3j1	Ybx1	0.2920532106740077
3100	Rgs20	Hdgf	0.2920505050429431
3101	Immp2l	Rpl5	0.2919742230953113
3102	Glyr1	Efcab11	0.2919243766392896
3103	Rpl8	Rps3	0.2919102635746708
3104	Lrrc4c	Mdm2	0.2919011580516676
3105	Abcf1	Eefsec	0.291897484778461
3106	Gm38211	Zfc3h1	0.2918895593021893
3107	Rack1	Eefsec	0.2918692466460245
3108	Rack1	Palld	0.291848776494746
3109	Crim1	Ndst3	0.2918190294438861
3110	Sh3bgrl	Gfra1	0.2917443033600642
3111	Grik2	Rpl5	0.2917256813220582
3112	Lima1	Piezo2	0.2917240319172754
3113	Trir	Adarb1	0.2917038818099218
3114	Rack1	Lyar	0.291693775183575
3115	Hgf	Ankrd1	0.2916675377618145
3116	Col12a1	Akap12	0.2916462351312129
3117	Setbp1	Csnk2a1	0.2916319459370502
3118	Larp1b	Ptma	0.2916243044475108
3119	Rps4x	Anp32b	0.2916178357219074
3120	Ldha	Nav3	0.291588324750665
3121	Nvl	Ttc17	0.2915348101241042
3122	Has2	Csnk2a1	0.2915300199159126
3123	Plekhh2	Rps3	0.2915177957912538
3124	Cep112	Cdk11b	0.2915085421695431
3125	Mdm2	Rps3	0.2914690971599107
3126	Anp32b	Ttc17	0.2914321800508932
3127	Rae1	Hgf	0.2914114357262271
3128	Rbm41	Hdgf	0.2913452472685094
3129	Pde10a	Rack1	0.2913379120311536
3130	Immp2l	Mdm2	0.2913340546431527
3131	Mthfd1l	Zfc3h1	0.2913019381379826
3132	Fam120c	Arpc1b	0.2912802228525761
3133	Arpc1b	Ndst3	0.2912401506639995
3134	Pdk4	Eya1	0.2912397754483576
3135	Nvl	Pparg	0.2912374632645071
3136	Kcnq1ot1	Rps24	0.2912253354529803
3137	Igfbp2	Crim1	0.291187730253264
3138	Ybx1	Rpl13a	0.2911435876702166
3139	Pdgfc	Efcab11	0.2911185331892142
3140	Fn1	Rpl7a	0.2910653975570144
3141	Setbp1	Cdh18	0.2908950212341754
3142	Efcab11	Wdr36	0.290882092282412
3143	Eya1	Ccser1	0.2907853037960253
3144	Thsd7a	Dlat	0.2907496714833885
3145	Lrrc4c	Sh3bgrl	0.2907312673653247
3146	Kcnq1ot1	Stau1	0.2907260596198945
3147	Akap12	Sh3bgrl	0.2906528525231037
3148	Rps24	Efcab11	0.290650761195008
3149	Hgf	Stau1	0.2906469022081928
3150	Pkia	Tmem167	0.2905782164984372
3151	Rae1	Egfr	0.2905297372616066
3152	Vkorc1l1	Mrps6	0.2904450715076614
3153	Pacrg	Rpl8	0.2904136092478091
3154	Ybx1	Nsrp1	0.2903815692693544
3155	Tet2	Eya1	0.2903808966076467
3156	Hgf	Pparg	0.2903504684662251
3157	Hk2	Arpc1b	0.2903113585578291
3158	Vkorc1l1	Hdgf	0.2903040939128867
3159	Gcn1	Pparg	0.2902829148955216
3160	Ttc17	Slc25a5	0.2902696544491015
3161	Rpl12	Sec63	0.2902615105746284
3162	Snrpb	Ybx1	0.2902281762489657
3163	Ldha	Rps3	0.2902163141961457
3164	Egfr	Cep162	0.2902106670806065
3165	Hgf	Vegfc	0.290164638009616
3166	Hells	Dlat	0.2901555592379894
3167	Jazf1	Ptma	0.2901474599790167
3168	Cenpf	Lrrc4c	0.2901265837407549
3169	Gfra1	Slc25a5	0.290118635268016
3170	Kirrel3	Ngf	0.2900852451538412
3171	Brip1os	Piezo2	0.2900774606815741
3172	Eya1	Gcn1	0.2900692534646833
3173	Taco1	Rack1	0.2900405214015735
3174	Igfbp2	Hdgf	0.2900010042263539
3175	Calr	Piezo2	0.2899947325611521
3176	Rps4x	Slc25a4	0.2899910122522465
3177	Rpl23	Immp2l	0.2899518117075271
3178	Adarb1	Thoc1	0.2899261487467806
3179	Rack1	Ndst3	0.2898529853614162
3180	Ybx1	Rps4x	0.2898422272153924
3181	Drg1	Slc25a4	0.2897991255189069
3182	Top2a	Ngf	0.2897499075947576
3183	Piezo2	Grik2	0.2897463991061663
3184	Sec63	Ndst3	0.2897232829331751
3185	Rps4x	Sulf1	0.2897083539317566
3186	Tial1	Nasp	0.2896716784844268
3187	Hdgf	Wdhd1	0.2896646418767877
3188	Pkia	Ngf	0.2896553877853603
3189	Pkia	Rps3	0.2896474884730139
3190	E2f2	Adarb1	0.2895937685373599
3191	Plekhh2	Immp2l	0.289589412807934
3192	Mdm2	Adamtsl3	0.2895778812114347
3193	Rnf150	Mrps6	0.2895611765270388
3194	Hdgf	Immp2l	0.289547895428533
3195	Crim1	Ttc17	0.289511370834556
3196	Top2a	Wdr36	0.2895100634266918
3197	Adarb1	Junb	0.2894994963008211
3198	Cep162	Plk2	0.2894950952891835
3199	Mcm5	Abcf1	0.2894733537122892
3200	Efcab11	Atp5pb	0.2894173543490208
3201	Rpl8	Glyr1	0.2894077726221946
3202	Cfl1	Col12a1	0.2893809174954977
3203	Slc25a4	Lockd	0.2893796249565121
3204	Anp32b	Wdr36	0.2893299590973411
3205	Mir6236	Crim1	0.2892685013923365
3206	B230362B09Rik	Ptma	0.2892252165217912
3207	Gtpbp1	Ybx1	0.2892188812439094
3208	Cdk11b	Atp5pb	0.2892176388501494
3209	Abcf1	Cdh18	0.2891985022942709
3210	Mthfd1l	Ptma	0.289188161007673
3211	Zfp397	Ybx1	0.2891676626426389
3212	Ptma	Lgr6	0.2891627146789743
3213	Nasp	Pparg	0.2891367737047608
3214	Ybx1	Lyar	0.2890849799352509
3215	Rps4x	Lrrc4c	0.2890515998119788
3216	Thsd7a	Lurap1l	0.2890305135840856
3217	E2f2	Piezo2	0.2889785551125493
3218	Trir	Egfr	0.2889679214212899
3219	Hgf	Pdzrn3	0.2889534500764183
3220	Has2	Ccser1	0.2889278236006535
3221	B3galt1	Rpl8	0.2888534083628942
3222	Nasp	Cacnb2	0.2888497609652209
3223	Pacrg	Hdgf	0.2887916889209548
3224	Sec63	Ryr3	0.288783511060575
3225	Papolg	Ybx1	0.2887761025812546
3226	Rpl8	Egr1	0.2887561699923014
3227	Cdk11b	Pparg	0.2887551381220967
3228	Drg1	Rack1	0.2887374027422725
3229	Rpl5	Sh3bgrl	0.2886972624486125
3230	Sulf1	Pcdh7	0.2886815050611013
3231	Hdgf	Ngf	0.2886226933193822
3232	Ybx1	Csnk2a1	0.288596118899672
3233	Efna5	Rpl13a	0.288553068609541
3234	Rack1	Heatr3	0.2885071604934405
3235	Cdk11b	Zfp131	0.2884915008640705
3236	Atp6v1b2	Ybx1	0.2884709827933785
3237	Inhba	Adarb1	0.2884640540178099
3238	Zfp397	Ptma	0.288441406701882
3239	Cenpf	Mrps6	0.2884410358589602
3240	Nav3	Cacnb2	0.2884406190938847
3241	Lyar	Lurap1l	0.2883741060087086
3242	Lurap1l	Slc25a5	0.2883603235581765
3243	Srp68	Egfr	0.288359208269662
3244	Kcnq1ot1	Ngf	0.2883489084503922
3245	Adarb1	Rpl13a	0.2883015690176264
3246	Hells	Rps5	0.2882498768655222
3247	Pkia	Timp3	0.2882299135228489
3248	Mdm2	Cdh6	0.2882053690209905
3249	Grik2	Lurap1l	0.2881935986575412
3250	Has2	Rps3	0.288161986189384
3251	Pkia	Ttc17	0.2881557658994994
3252	Slc25a4	Rps24	0.2881388630663219
3253	Has2	Adamtsl3	0.2881367405669296
3254	Hdgf	Heatr3	0.2881365160645218
3255	Ptma	Ebf1	0.2881078805011469
3256	Rpl12	Eya1	0.2879839890332187
3257	Slit2	Cracd	0.2879794648502295
3258	Abcf1	Rps5	0.287958634182651
3259	Aspm	Timp3	0.2879416901604202
3260	Abcf1	Heatr3	0.2879194851606782
3261	Ebf1	Eefsec	0.2878877983927834
3262	Rbm41	Anp32b	0.2878802959049449
3263	Egfr	Aspm	0.2878244571197992
3264	Hdgf	Pcf11	0.2877786788425561
3265	Creb5	Hmgn1	0.2877465007370974
3266	Ptma	A630089N07Rik	0.287691595476533
3267	Hdgf	Tra2b	0.2876818318748161
3268	Abcf1	Immp2l	0.2876249905248467
3269	Rbm20	Ryr3	0.2876057426464004
3270	Pde10a	Sec63	0.2875851618003808
3271	Ccne2	Sec63	0.2875601989118209
3272	Rps13	Ybx1	0.2875385093760466
3273	Cdh6	Sh3bgrl	0.2875315370092774
3274	Pdk4	Adarb1	0.2874947122159283
3275	Enox1	Rack1	0.2874606638552393
3276	Pcbp3	Slc25a4	0.2874466032419261
3277	Ddx31	Ptma	0.2873977053338898
3278	Eya1	Utp14a	0.2873780815217236
3279	Uhmk1	Ybx1	0.287287276946814
3280	Piezo2	Tmtc2	0.2872257515268788
3281	Tmx4	Ptma	0.2872213042005604
3282	Ybx1	Trir	0.2872191689648987
3283	Arpc1b	Ttc17	0.2872062593394022
3284	Fhl1	Rack1	0.2871879747416467
3285	Adarb1	Cdh6	0.2871389618730525
3286	Wdhd1	Ldha	0.287114360183069
3287	Adam12	Pkia	0.2870834253388495
3288	Ngf	Cdh6	0.2870800676262431
3289	Ptma	Heatr3	0.2870742164903591
3290	Rps8	Immp2l	0.2870279264183017
3291	Trir	Mrps6	0.2869980688032116
3292	Akap12	Pparg	0.2869866369170656
3293	Plekhh2	Lockd	0.2869760839015093
3294	Grik2	Lyar	0.2869745297683098
3295	Slc25a4	Timp3	0.2869480782073434
3296	Mars1	Piezo2	0.2869112062414619
3297	Dnaja1	Egfr	0.2868444682626213
3298	Col12a1	Sh3bgrl	0.2868017268922921
3299	Eya1	Vegfc	0.286780559112439
3300	Crim1	Tmem167	0.2867685188591618
3301	Sec63	Ttc17	0.2867566071128749
3302	Ptma	Rpl23	0.2867465916972529
3303	Wdhd1	Slc25a4	0.2867351276149903
3304	Egfr	Angpt1	0.2867342529566741
3305	Cenpf	Piezo2	0.2866803174975006
3306	Tet2	Abcf1	0.2866767896648751
3307	Akap12	Zfp131	0.2866715596893234
3308	Hdgf	Cracd	0.2866514472335512
3309	Rpl8	Atp5pb	0.2866434738512521
3310	Slc25a5	Atp5pb	0.2866344978470211
3311	Ndst4	Rack1	0.2866260034273007
3312	Rack1	Rae1	0.2866249796627872
3313	Rack1	Adamtsl3	0.2866118688070166
3314	Sec63	Nav3	0.286611154597345
3315	Gsdme	Plk2	0.2865704642846947
3316	Errfi1	Egfr	0.2865109765374904
3317	Plekhh2	Lyar	0.2864693023172539
3318	Ldha	Ngf	0.2864634818379327
3319	E2f2	Rack1	0.2864603769791737
3320	Egfr	Mki67	0.2864564984535644
3321	Lrrc4c	Top2a	0.2864301976388594
3322	Ppp1ca	Slc25a4	0.2863954097328335
3323	Crim1	Timp3	0.286378232064065
3324	Npas3	Zfc3h1	0.2863469224210859
3325	Thbs1	Efcab11	0.2863399678999424
3326	Zfc3h1	Hspa5	0.2863012118447679
3327	Plekhh2	Adamtsl3	0.2862941711805951
3328	Abcf1	Lyar	0.2862601399425328
3329	Eef1g	Mrps6	0.2862146914512967
3330	Anp32b	Pcf11	0.2862133041934336
3331	Zfc3h1	Ttc17	0.2862080820253833
3332	Gm4117	Piezo2	0.2861374070872198
3333	Rack1	Grik2	0.2861211275256288
3334	Plk2	Pparg	0.2861143629581263
3335	Zfc3h1	Cdh18	0.2861094418635977
3336	Ccn1	Anp32b	0.2860882413557778
3337	Egfr	Yars	0.2860801031075822
3338	Ccne2	Hdgf	0.2860632291211153
3339	Ldha	Ttc17	0.2860616737818994
3340	Rack1	Gulp1	0.2860589580776652
3341	Rack1	Dlat	0.2860547551342418
3342	Rps27a	Ybx1	0.286027628661369
3343	Plekhh2	Lingo2	0.2860193233761834
3344	Mrps6	Cdh6	0.285814913630092
3345	Atp5pb	Nvl	0.2858040913319821
3346	Nusap1	Plekhh2	0.285785640275581
3347	Eya1	Rpl23	0.2857827224310383
3348	Sulf1	Zfp131	0.2857713625709238
3349	Cdk11b	Ttc17	0.2857688047433568
3350	Egfr	Cenpf	0.2857679432707357
3351	Thsd7a	Top2a	0.2857439104048142
3352	Ptma	Egr1	0.285732012830873
3353	Ppp1ca	Ybx1	0.285727361263332
3354	Piezo2	Lockd	0.285673899958409
3355	Eef1g	Hdgf	0.2856558098585166
3356	Khdc4	Rps5	0.2856415131764823
3357	Rnf169	Akap12	0.2856391110974067
3358	Rnf150	Hdgf	0.2856231703969778
3359	Slc25a4	Dlat	0.2856068590579352
3360	Ybx1	Akap12	0.2855638458624858
3361	Tial1	Chka	0.2855120080819335
3362	Tnc	Hgf	0.2854969254204465
3363	Eif5a	Piezo2	0.2854429686105207
3364	Aspm	Mdm2	0.2854207190147746
3365	Piezo2	Cdh18	0.2854095782302462
3366	Hells	Ndst3	0.2853867232427023
3367	Setbp1	Aspm	0.2853839646715263
3368	Eef1g	Nvl	0.2853727087366875
3369	Lrrc4c	Wdr36	0.2853637744606569
3370	Wdhd1	Abcf1	0.2853530585507138
3371	Thsd7a	Rps5	0.2853519966462263
3372	Slit2	Utp14a	0.2853451469200136
3373	Nmnat2	Ybx1	0.2853047958765211
3374	Piezo2	Slx4ip	0.2853000891750434
3375	Col12a1	Nusap1	0.2852758315015042
3376	Khdc4	Cdh6	0.2852408802295432
3377	Tet2	Setbp1	0.2852338855599642
3378	Fgf7	Ptma	0.2852283288561926
3379	Crim1	Grik2	0.2852098234881582
3380	Piezo2	Cdh6	0.2851743970411854
3381	Adarb1	Dlat	0.2851531096227829
3382	Id3	Rps5	0.2850353850698514
3383	Unc5c	Ptma	0.2850312975978438
3384	Plk2	Ttc17	0.2850061746815462
3385	Hdgf	Eif1	0.2850023318021135
3386	Rpl23	Khdc4	0.2849413229664973
3387	Cacnb2	Slc25a5	0.2849198511543508
3388	Cdk11b	Rae1	0.2849006146006617
3389	Rack1	A630089N07Rik	0.2848640583604556
3390	Rbm20	Rps24	0.2848555298371151
3391	Id3	Efcab11	0.2848154118508963
3392	Eefsec	Thoc1	0.2847795331661527
3393	Top2a	Pparg	0.2847730386456568
3394	Kirrel3	Pparg	0.2847415689298626
3395	Ppp1ca	Adarb1	0.2846345525490352
3396	Immp2l	Dlat	0.2846154552095315
3397	Mdm2	Rpl23	0.28458130560425
3398	Ppp1ca	Abcf1	0.2845433526701592
3399	Brip1os	Hdgf	0.2845109496812421
3400	Efcab11	Lyar	0.2845072987831393
3401	Eif4e2	Zfc3h1	0.2844843837761679
3402	Egfr	Pdzrn3	0.2844834750704751
3403	Gm38211	Hdgf	0.2844716622074844
3404	Utp6	Has2	0.2844277553107012
3405	Adarb1	Immp2l	0.2843921456973324
3406	Junb	Eya1	0.2843775016821423
3407	Gm38211	Crim1	0.2843663540798935
3408	Mrps6	Pcdh7	0.2843546584902547
3409	Mrps6	Slit2	0.2843010739136362
3410	Rpl14	Arpc1b	0.2842620876535859
3411	Hdgf	Adamts6	0.2842500621306279
3412	Rps24	Atp5pb	0.284241269395854
3413	Nusap1	Atp5pb	0.284209777950166
3414	Snrpd1	Zfc3h1	0.2842012616642806
3415	Ptma	Eefsec	0.2841915252681223
3416	Pparg	Nav3	0.2841775685669412
3417	Zfc3h1	Ebf1	0.2841734949403305
3418	Rps18	Lyar	0.2841201513524414
3419	Mrps6	Tra2b	0.2841044734905449
3420	Eif3j1	Zfc3h1	0.2840912044048341
3421	Egfr	Hk2	0.2840890158650855
3422	Ttc17	Efcab11	0.2840528172962783
3423	Rpl23	Sh3bgrl	0.2840442856135346
3424	Eya1	Akap12	0.2840222730806143
3425	Chka	Lyar	0.2840010821449743
3426	Mthfd1l	Plekhh2	0.28399340158142
3427	Sec63	Ngf	0.2839183846692117
3428	Brip1os	Sec63	0.2839015208923749
3429	Pdzrn3	Rps24	0.2839013352775387
3430	Rack1	Aspm	0.2838762401507514
3431	Mthfd1l	Egfr	0.2838762292585188
3432	Arpc1b	Adamtsl3	0.2838544651120593
3433	Hnrnph3	Ptma	0.2838210530020034
3434	Thsd7a	Immp2l	0.2838057049162792
3435	Nox4	Ybx1	0.2837692096389343
3436	Zfc3h1	Akap12	0.2836638088190384
3437	Mcm5	Ldha	0.2836298791739159
3438	Rbm20	Rps5	0.2836083546238682
3439	Ptma	Cenpf	0.2836080168012997
3440	Adarb1	Lars2	0.2835945602194553
3441	Ccn1	Adarb1	0.2835687712523774
3442	Tafa2	Zfp131	0.2835683212961875
3443	Ybx1	Igf2bp2	0.2835303774017962
3444	Kcnq1ot1	Ttc17	0.2834775990804768
3445	Ddx31	Ybx1	0.2834485828795938
3446	Plekhh2	Hspa5	0.2834288496996035
3447	Lrrc4c	Thoc1	0.2834017393209689
3448	Ptma	Thoc1	0.2833772796634901
3449	Ddx31	Adarb1	0.2832306231599455
3450	Inhba	Slc25a4	0.283163471884677
3451	Rack1	Vegfc	0.2831569536910301
3452	Atp5pb	Cdh18	0.2830357038289054
3453	Timp3	Rps5	0.2830336657419572
3454	Aspm	Hells	0.2829891786661328
3455	Chka	Eefsec	0.2829315298539113
3456	Rack1	Akap12	0.2829156213040978
3457	Anp32b	Eefsec	0.2829136141178967
3458	Plekhh2	Atp5pb	0.2828710416416073
3459	Ybx1	Ebf1	0.282866513937226
3460	Chka	Rpl23	0.2828649374571637
3461	Ptma	Lockd	0.2828609457763854
3462	Npas3	Mrps6	0.2827913062253236
3463	Ebf1	Rnf169	0.2827728996522292
3464	Fxr2	Piezo2	0.282713976999102
3465	Hgf	Poldip3	0.2826876278290257
3466	Abcf1	Tnc	0.2826632581509737
3467	Setbp1	Thoc1	0.2826350328938946
3468	Prrc1	Rack1	0.2826114885673145
3469	Smyd4	Rack1	0.2825785293493232
3470	Ybx1	Tet2	0.2825684411618105
3471	Chka	Fam120c	0.2825499001840741
3472	Nav3	Timp3	0.282535043933845
3473	Angpt1	Thsd7a	0.282524648135498
3474	Adarb1	Cdh18	0.2824983023959833
3475	E2f2	Mrps6	0.2824323565149994
3476	Eya1	Cenpf	0.2824299715638611
3477	Slc8a1	Angpt1	0.2823880573256261
3478	Col12a1	Fam120c	0.2823755124964385
3479	Nox4	Ptma	0.2823607530651402
3480	Piezo2	Glyr1	0.2823252974388062
3481	Inhba	Rack1	0.282305013203231
3482	Slc8a1	Hmgn1	0.2822648190610186
3483	Crim1	Thoc1	0.2822472911972937
3484	Galnt18	Abcf1	0.2822344774111605
3485	Rack1	Mecom	0.2822295871615344
3486	Igfbp5	Eya1	0.2822189499655853
3487	B3galt1	Piezo2	0.2821905967054872
3488	Rpl12	Ptma	0.2821865202042189
3489	Csnk2a1	Sulf1	0.2821753174169836
3490	Ppp1r18	Piezo2	0.2821677705407266
3491	Anp32b	Snx25	0.2821201857290623
3492	Cenpf	Sh3bgrl	0.282096982573074
3493	Rps15a	Ptma	0.2820728034606623
3494	Cdip1	Rack1	0.2819490287499597
3495	Tpt1	Egfr	0.2818864102592834
3496	Adamtsl3	Ngf	0.2818852349200971
3497	Piezo2	Top2a	0.2818787281980726
3498	Tnc	Abcf1	0.2818661663592542
3499	Pdlim5	Ngf	0.2818604323296568
3500	Ybx1	Rpl12	0.2818379854946936
3501	Rpl12	Slc8a1	0.2818341100744404
3502	Snrpb	Abcf1	0.2818187474220327
3503	Sulf1	Cep162	0.2818168533036437
3504	Lrrc4c	Cep162	0.2817633812953552
3505	Nav3	Rps24	0.2817608905390296
3506	Mdm2	Eefsec	0.2817349568477663
3507	Setbp1	Cacnb2	0.2817271036829302
3508	Fn1	Chka	0.2817177458726626
3509	Col12a1	Pdzrn3	0.2817097115193164
3510	Mrps6	Nav3	0.2817065468088882
3511	Ndst4	Hdgf	0.2817042805644772
3512	Atp5d	Ptma	0.2816892645944911
3513	Crim1	Lyar	0.2815596847949105
3514	Sh3bgrl	Slc25a5	0.2815266951263714
3515	Lsg1	Setbp1	0.2815264721400822
3516	Egfr	Gcn1	0.2815239071060931
3517	Rps8	Efna5	0.281489172609798
3518	Mrps6	Ngf	0.2814223809212095
3519	Pparg	Sh3bgrl	0.2814223120670274
3520	Lima1	Hdgf	0.2814131278078238
3521	Cdk11b	Rpl23	0.2814011054983719
3522	Sec63	Gulp1	0.2813294616920919
3523	Egfr	Pcf11	0.2813179101863505
3524	Ndst4	Abcf1	0.2812575007710567
3525	Adarb1	Sqstm1	0.2812118994298983
3526	Slc25a4	Cdh6	0.2811469616680249
3527	Lima1	Anp32b	0.2811453693385627
3528	Ybx1	Lockd	0.2811407168263314
3529	Fbxl7	Lyar	0.2811048011625207
3530	Adarb1	Ryr3	0.2810778620151387
3531	Wwox	Pkia	0.2809971595704763
3532	Ttc17	Rps5	0.2809428609528197
3533	Nsrp1	Rbm20	0.2809141212832826
3534	Piezo2	Rpl23	0.2808927175118497
3535	Rps4x	Piezo2	0.2808920879303958
3536	Rps11	Ptma	0.2806977756580859
3537	Ptma	Pdlim5	0.2806855968760794
3538	Kirrel3	Atp5pb	0.2806359702811526
3539	Abcf1	Sdad1	0.2806269296167277
3540	Pdzrn3	Sulf1	0.2806202084117516
3541	Atp5pb	Lingo2	0.2806041828475741
3542	Mir6236	Slc25a4	0.2805890539014258
3543	Efna5	Immp2l	0.2805818828003204
3544	Slit2	Sh3bgrl	0.2805705101167088
3545	Top2a	Pdlim5	0.2805618042200519
3546	Egfr	Rps4x	0.2805469260684362
3547	Atp5pb	Efna5	0.2805441349184582
3548	Vegfc	Akap12	0.2805416898539277
3549	Eya1	Immp2l	0.2805188745950248
3550	Rnf169	Rpl23	0.2805181061162748
3551	Egfr	Mecom	0.2805131312592681
3552	Areg	Rack1	0.2804986443951225
3553	Palld	Pcdh7	0.280489975755424
3554	Col12a1	Utp14a	0.2804213303724606
3555	Plekhh2	Aspm	0.2803871254460405
3556	Thsd7a	Wdr36	0.28038461620647
3557	Mir6236	Abcf1	0.2803813448973078
3558	Sh3bgrl	Cacnb2	0.2803787164819649
3559	Slit2	Adamtsl3	0.2803559223941957
3560	Eya1	Dlat	0.2803480425858223
3561	Rack1	Fbxl7	0.2803430571370532
3562	Hdgf	Nav3	0.2802964524018954
3563	Rps15a	Ybx1	0.2802798904023971
