,A10,A2,A3,A4,A5,A6,A7,A8,A9,B1,B2,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,C9,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8
SEMA3A,0.3741877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09409035,0.0,0.0,2.0858665,0.0,0.0,0.0,0.0,1.3227665,0.0,0.0,0.0,0.0,1.0046521,0.0,0.0,0.10813935,0.0,0.0,0.0,0.39663556,0.0,0.0,0.0,0.0,0.09521745,0.3093748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10982524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHMT1,2.5627556,1.8525686,3.3062036,1.3642297,3.1990027,2.2440093,3.025143,2.7373667,2.6109312,1.7017065,2.475993,2.8079746,1.8002859,2.6795826,2.211661,2.4415462,2.1142402,1.7278699,1.0491766,2.514754,1.7849224,2.3751276,1.0981145,2.4429095,1.4159279,1.7345171,1.4207808,1.6922573,1.9002764,1.5635467,2.045794,1.1796585,3.7248037,2.0295312,1.7268351,2.859619,1.7770307,2.4647372,2.0039594,3.1188548,2.6721425,3.4260876,2.430176,1.6028454,2.3967793,2.510678,4.4694247,2.1810646,1.7174548,2.357557,2.3172534,3.9800189,3.7180915,3.024538,2.1524904,1.4771209,1.6366858,4.355598,2.6277552,1.6909069,2.0517664,4.128888,1.5360751,1.185835,1.4547858,0.23052822,2.3364687,1.3520864,1.9785024
LINC02246,0.65056634,0.0,0.0,0.0,0.0,3.1588407,0.0,0.0,1.1311679,0.0,0.0,0.0,0.0,0.629217,0.0,0.0,0.0,0.0,0.0,0.96431184,0.0,0.0,0.0,0.93517804,0.0,0.0,0.0,0.5696363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940413,0.0,0.0,0.0,0.0,0.0,0.0,0.45333928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5505883,0.0,0.0,0.0,0.0,0.0,1.360634,0.57317036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXR1,3.4636893,3.5411267,4.034672,3.2997956,3.3048606,4.1856475,3.5361059,3.9830449,3.297056,3.4176311,3.438395,3.5263932,3.5628743,3.1105082,3.6436536,3.5039105,3.4389946,3.3007739,3.575029,3.482142,2.5723429,3.2413468,3.9059007,3.4585996,3.3513215,3.4310012,3.1011658,2.9900453,4.046352,3.309244,3.687529,3.1843016,2.8242154,3.8000102,4.118655,3.3303537,3.6718998,2.5903265,3.6078033,4.2631855,3.5645876,2.955909,3.6112,3.8098874,3.6288865,3.584955,3.7182498,3.2907772,3.8305066,3.0765643,3.4687924,3.8871443,3.3997014,3.1324518,3.1335382,3.2546654,3.3824813,3.7318358,3.6318445,3.1443703,4.118851,3.2255874,2.7436445,3.338884,3.0182948,4.1221547,3.2307887,3.4874892,3.8120637
LMBR1,1.9708114,3.8247797,1.8426888,1.1013329,2.2683961,4.488232,2.7755885,3.0733447,2.6888046,2.902091,1.8920337,2.394126,2.4204402,1.9039658,3.6885905,1.664098,2.8504317,3.2529566,2.6567094,2.4247584,2.686871,2.5472536,2.6019695,3.3361564,1.6067687,2.1963813,2.6229184,2.2246685,3.3590095,4.023412,3.0609136,1.5011331,3.278053,3.3185222,2.3022542,2.1656275,3.1247692,2.7809958,2.5047834,2.9230037,2.3151054,3.2465487,3.3007376,2.9992049,2.8443944,2.965214,2.7296631,2.9509249,3.068716,2.326392,2.4381537,2.866694,2.981762,3.057884,2.4503314,2.319576,1.4499159,3.8679585,2.522206,2.651991,2.9176264,2.8433442,1.9035939,4.1368804,2.547338,2.0022779,2.5879598,2.8308485,2.2071981
DNAJB4,1.5312897,1.2321645,1.3335258,2.5328531,1.7076789,2.3250575,1.854639,3.4827068,1.5529598,0.0,2.9736478,2.1760395,1.1118023,1.4882145,2.1701214,2.5541818,1.852991,1.5044578,0.67899656,0.0,0.9543007,2.5379307,1.1835357,2.0115325,0.0,2.370385,1.2111952,0.6892069,2.5269961,0.4690219,2.102674,2.0119438,2.1614263,2.4140522,1.7035015,1.1751871,1.4492561,1.3717217,1.6003836,1.44438,1.369524,0.48701254,1.5116343,1.2084692,1.803772,1.8687183,2.0349758,0.7794533,2.3984323,1.0345284,0.5526625,3.2946563,1.8680705,0.44263947,0.4441684,1.892239,0.5418084,1.9805708,2.518734,1.9421656,0.71281254,0.7553682,0.8256226,2.903356,1.0895419,3.4871845,1.4587381,2.1937494,1.9080817
DDX6,2.9147098,2.0393524,3.3308542,2.7882025,2.3299198,3.035258,1.9406923,2.415076,2.1501143,1.6206969,2.1434834,2.3760743,2.3945508,2.664797,2.1108236,2.4083748,2.8605368,2.3410995,2.2830229,2.5869927,1.8925551,2.189011,2.3013105,2.5465314,2.3885868,2.1835213,2.6346388,2.2587693,2.8292344,2.1676345,2.699322,2.8990154,2.1395783,2.3532994,2.3924017,2.520425,2.0957065,2.4293556,2.369058,2.3663433,2.6693168,2.7802508,2.6643143,2.4049916,2.15287,2.447248,2.6131194,2.4333012,2.7245314,2.4939911,1.8941067,2.49049,2.4695692,2.406757,2.579947,2.6431491,2.1813247,2.753783,1.6850973,2.8242733,2.4494517,2.1130276,2.5095005,2.3614175,1.9719478,1.8727955,2.7478547,2.2679677,2.6275616
IMMP2L,0.8863089,1.8797766,0.0,0.798944,3.1524017,1.2153062,1.0392511,1.8625579,1.7813069,1.4239309,0.0,3.1892407,3.502448,0.89995605,1.3762392,0.0,1.5942509,2.1410093,1.6616334,2.293261,0.0,1.319554,1.0884657,1.823254,2.0827694,0.9900355,0.9702947,1.6075237,2.0165396,2.5076675,1.6775221,2.7214131,1.5818042,0.0,2.0740745,1.9737518,1.9696323,2.0773458,1.1426132,1.555817,3.1538396,1.3918362,2.1387637,1.530633,0.99092203,1.0187231,1.9801565,0.8586391,3.232583,1.7686485,2.3334308,0.0,1.5978134,2.0777194,3.0549915,0.8303659,1.8272861,1.901588,1.3539767,1.6875875,0.0,1.8174434,0.53826255,3.0291867,0.0,1.2749974,0.8979895,1.9749962,1.7500504
RBM15,1.4842485,1.5253818,1.5827768,1.4553177,1.3578094,1.6333402,1.017931,1.8691905,1.662106,1.1770074,1.3941016,1.0543939,1.2554255,1.2528989,1.5326463,1.8836137,1.0840846,1.5579842,1.6915952,1.6356198,1.250243,1.8549534,1.230312,1.4560083,1.5549338,1.6896431,1.3801764,1.709055,1.7868372,1.6500355,1.5951422,1.8828684,1.6163388,1.1624637,1.5979203,1.3697096,1.6233331,1.3706475,1.3912071,1.9036385,1.2476517,1.549954,1.9214373,1.3363463,1.3837241,1.1660572,1.2843989,1.2244693,1.96745,1.2189139,1.4539703,1.844341,1.6668295,1.4147822,1.0900145,1.6348497,1.6579065,1.5088792,1.5714371,1.6701022,2.117845,1.1913486,1.2701691,1.6742339,0.75026965,2.2326448,1.5007309,1.6249588,1.4668653
SRSF8,2.5131214,2.1433444,2.9658267,1.6166779,1.0175468,0.47636336,2.2377298,2.7684822,2.258915,0.0,1.5133784,2.1181319,1.4143313,3.261459,1.438066,1.9514228,2.1292515,1.321189,1.0949744,3.1994987,0.2990559,2.6159809,0.6705334,0.8888151,0.902335,2.2865603,0.20084558,2.0687516,1.0321018,1.3235217,1.266103,3.6121988,2.5622778,2.6765308,2.3334908,0.98699075,0.6289089,0.8741913,1.1937488,1.177702,2.72192,1.6263609,3.1573443,1.5610152,2.4223828,2.2378635,1.4362752,1.1932665,3.3980122,2.6073918,1.8389009,1.8278732,2.378671,2.855755,0.76553434,0.9700009,2.422755,2.158287,2.079155,2.6068482,2.3566163,1.0910925,1.4194298,1.3483428,1.6580018,2.2572975,1.9338673,0.36216226,1.407248
ENTPD3-AS1,0.5140301,0.4117606,0.17141479,0.6838617,0.0,0.0,1.570893,0.0,0.879511,1.836459,0.3039697,0.0,1.1457249,0.32470036,0.0,0.0,0.39420393,0.40704054,0.0,0.791954,0.14391072,0.2669277,0.0,0.66592395,0.45856342,0.14742985,0.8503295,0.9511118,0.561,0.6885672,0.0,0.17828007,0.0,0.0,0.8011555,0.6903252,0.14925414,0.70368004,0.9402662,0.0,0.281792,1.1809322,1.8680594,0.8299892,0.0,0.7764124,1.1928531,0.0,1.3848821,0.0,0.0,0.32149926,0.7967894,0.0,0.15460001,0.0,0.69019735,1.8738495,1.1494119,0.7977549,3.2945926,1.0865151,0.6679006,0.0,0.40979505,0.0,0.0,0.14076492,0.0
INCENP,2.8479137,2.707567,1.643423,0.55849916,1.6638064,0.68659526,0.7518481,1.666474,3.201675,1.0513896,0.7664195,1.4918152,1.1575979,0.4173489,2.5514195,0.9548108,1.7102097,2.4918432,1.4170929,1.4204329,1.4361314,0.72250694,1.056877,1.9318284,0.6808833,3.3127134,2.2844198,1.6049064,1.576974,3.478863,2.0471647,2.496114,1.5187193,0.141286,2.3050296,2.4553807,1.2630504,0.8359289,1.4999806,2.8280852,1.6328971,2.8288996,2.621434,2.0837493,2.0589166,1.5029378,1.722476,0.92344034,0.6052112,1.9433789,2.1142197,1.9008374,2.674909,0.8841567,0.88967323,0.6615672,2.7443843,2.400576,0.9652153,2.7436898,3.277138,1.4216796,1.6844465,1.3462203,0.58385336,1.2751522,1.5431616,1.0303271,2.1182535
TAF15,3.5624316,2.8736196,3.4332025,3.2888823,3.0915728,3.6758318,3.6425169,3.7640965,3.6491904,3.4665945,3.6185935,3.905944,3.7033622,3.6730163,4.2983046,3.348737,4.1688156,3.8915062,3.960705,3.8557894,3.608665,3.685819,3.5751853,3.8650928,3.483744,3.4185688,4.0252995,3.2713423,3.534156,3.3906925,3.5487301,3.2358725,3.6472511,3.655713,3.5137527,3.4236073,3.7950408,3.5411255,3.8765483,3.3812075,3.6678724,3.5623736,3.9701345,3.0638733,4.0138783,3.5307257,3.4523175,3.3862615,3.6202884,3.9076235,3.3210278,3.9336054,3.7872076,3.4541857,3.4795103,3.657426,3.93361,3.4803767,3.866244,3.6971095,3.4915724,3.389083,3.3047552,3.4471195,3.1791985,2.2959118,3.5626304,3.0864708,3.1029222
MAP4K5,0.95728296,0.8005575,0.5924021,0.65616673,0.9716444,1.5772058,1.2950088,1.138221,1.097845,2.1487043,1.1970898,1.728919,1.7263564,3.0291562,0.7675461,1.8799149,1.9634585,0.5618664,1.0919269,1.5671492,1.1615051,1.0160033,0.6804428,1.3805687,1.4781971,0.8288662,0.4765509,0.6136033,1.9278064,0.77772546,1.6005706,1.2812027,1.3454145,0.0,1.5932225,0.9143657,2.133521,1.9217682,1.7625042,1.4603963,1.3868275,1.3797444,1.9917761,0.40077078,1.3808272,1.5080208,1.9464853,1.0130417,0.9176598,0.73230255,0.8368245,1.0302185,1.5255554,0.7269663,1.1085118,1.5098728,2.5929668,1.5465922,0.43091968,1.6059737,3.6798792,0.39446077,1.0610543,2.032426,0.5455644,0.0,1.9617869,0.922716,1.797486
HBA2,0.8658434,2.9131906,3.585873,0.0,0.0,0.0,0.0,3.6278427,0.0,0.0,0.54725456,4.2193327,2.7082565,2.442028,2.0996702,1.9653873,0.0,3.6832004,0.0,0.0,1.1322334,3.1094825,0.0,0.0,0.0,3.5700994,0.0,1.8651979,2.672262,2.6491048,0.0,2.2024906,3.6628401,3.4646928,0.0,0.0,2.8159058,0.0,2.1059906,1.5673224,3.3603303,3.6165254,3.438285,3.4572632,2.0967202,2.4554343,0.0,3.3503945,0.0,1.0330083,3.7369173,0.0,0.42646965,2.473402,0.0,2.9270399,2.916067,3.747535,0.0,3.5785904,0.0,2.3875976,0.72092724,3.9526527,1.9121387,0.0,0.0,3.596043,1.6937007
GPKOW,1.03955,0.68988335,0.3295066,0.431985,0.5415251,1.0897777,1.3234943,1.6950928,0.6993141,0.41548076,0.828671,0.43294537,0.96991265,0.51722234,0.44207406,0.36861438,1.1420268,0.90287435,0.45073542,1.1569277,0.90181,0.6696749,0.40086386,1.0164505,1.2374508,0.51322895,0.6646747,1.0223714,1.2790908,0.48421407,0.5618322,0.6679781,0.9979592,1.3014007,0.67838424,0.7253501,1.7247413,1.0050482,0.49641672,1.0715096,1.2624595,0.10038546,0.9007953,0.7607974,0.75043684,1.338332,0.41175526,0.5544487,1.46689,0.65573394,1.30028,1.3929936,0.44409782,0.65272456,0.6224135,0.8222675,1.2360882,1.194753,0.7143885,0.9681452,0.6203663,1.3406516,1.0974547,1.0933367,0.7831652,0.0,0.98555815,1.3293722,0.9953278
H1-5,2.8000078,0.0,2.8328147,2.3799586,3.824412,0.0,2.9179811,2.3942177,4.303335,4.061103,2.9316108,2.40256,3.501667,1.1157843,3.8866694,2.8527026,2.1065605,4.8469167,3.9186285,3.047844,4.263524,2.4079971,3.5228891,2.4138095,2.9837012,4.08589,4.259174,2.408662,2.6028628,3.5407372,3.3109763,0.0,4.000328,3.750962,2.4103982,4.0542436,3.4013014,3.62102,3.6858327,3.985307,3.4737015,3.12846,4.033023,0.0,0.0,4.593417,0.92328584,3.1021268,2.633724,3.8146865,3.95989,4.2184668,4.6467266,2.6449945,3.0309124,1.4762479,3.5211403,0.0,4.8751445,4.1109333,4.294149,0.0,1.5972443,3.1999884,4.5239,4.3508244,4.4336543,2.3433967,2.4472883
QKI,3.1545265,2.2097166,3.6053314,3.204107,2.7732215,2.5416837,2.6944366,3.3017933,3.4926677,2.984375,3.5870888,2.326231,3.105364,2.9846108,3.5921998,2.6139586,2.656717,3.3992925,3.4291553,3.1947746,2.8353648,3.2333899,3.3289807,3.158387,3.272764,3.6195307,3.4871366,2.8768506,3.0965042,2.6539998,3.4894414,2.955326,3.318216,3.856508,2.9401665,2.8459585,3.2549622,3.1256685,2.9580405,3.4384642,3.5231214,3.2009094,2.8160357,3.37768,2.6512413,3.1585355,3.1971314,3.6970575,3.5980945,3.1748798,2.3772619,3.2206392,3.1268141,2.7532468,3.0114007,3.040936,2.6974182,3.3206227,2.8614907,2.485917,3.442698,2.684223,2.5353057,2.7419982,3.0073173,2.9714193,3.3812778,3.0284104,3.1028073
ANTXR2,2.0617204,0.4085723,1.420374,1.3723456,1.41447,2.8812766,0.07018163,0.887296,2.7975204,2.4862525,2.8401668,0.66067564,2.6656039,1.0561469,2.42274,0.6506947,2.4222481,0.542959,1.907433,2.3832705,1.1930075,0.91687214,2.3384333,1.5573378,3.520252,2.1572814,1.9327542,1.5520152,2.0896456,1.2350898,2.0955315,2.062002,0.7809694,0.0,3.3823473,1.3622235,2.811174,2.585754,0.4055131,3.8026516,2.471881,0.8627047,2.1041565,1.4161181,2.787244,1.9498075,1.4444262,0.4695823,1.7023185,2.8822136,2.1939769,2.6252859,2.032686,1.731852,1.5671678,0.36929893,1.4340316,0.15514219,1.9105716,1.9853227,3.6571944,2.5479336,1.943542,1.0266464,1.8953097,2.0388527,1.2587672,1.0461376,1.7451977
VWA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5716494,2.3121483,0.0,0.0,0.31719986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32932964,0.0,0.0,0.0,0.2386822,0.0,0.33301413,0.0,0.0,0.0,0.0,0.5493011,0.087603286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6349306,0.0,0.0,0.0,0.0,1.9678084,0.0,0.0,0.0,0.0,0.0,0.0,1.280788,0.09795939,0.0,0.0,0.0,0.23322853
LARP4,3.3214855,2.5797598,2.537967,2.2096486,2.547509,1.9636381,2.751113,3.1826704,2.5534549,2.1152632,2.0808716,3.342276,2.0418122,2.9369302,2.4768598,2.6926994,2.4508517,3.4231699,1.6170919,2.0442045,2.982126,3.4007418,2.8823273,2.8730094,3.089039,2.2674727,2.4070005,2.5111473,2.1973205,2.7533917,2.1305459,3.0051124,2.7102437,2.768313,2.7278326,2.542753,2.6521435,3.198395,2.3015819,2.8247693,2.7786138,1.9245889,3.301062,2.708183,2.6271691,2.8114936,2.5448418,2.6514456,2.751046,2.856993,2.0388706,2.827502,3.0699198,2.809364,1.9387491,2.3308773,2.4987705,3.3364067,2.9320178,3.2262928,3.3261864,2.844125,1.8396249,3.0824223,1.8535602,3.513861,1.9798896,2.3933456,2.8273962
UAP1,3.2645085,3.1036048,3.462988,2.9329345,2.459246,1.6186515,2.3849783,3.0822315,2.3307326,2.8792663,2.1839695,3.5220664,2.8323753,4.9651656,2.418147,3.8813734,2.4296398,2.4895854,2.351885,2.521035,2.612359,4.1448264,2.2358055,2.989223,2.8706348,3.7913318,2.4700463,2.8460898,3.0610552,2.8766327,3.0154004,2.1981606,3.5747242,3.0285902,2.7860167,2.603347,2.3473072,2.4464343,3.388169,2.5222034,2.6386027,2.5713236,3.1908355,2.8005807,3.6865919,3.4803572,2.5293477,2.8240314,2.8435535,3.2590373,2.7322814,3.1589897,1.8225596,2.318318,2.6806507,2.8911836,2.3670404,3.3205042,2.4703345,2.7458866,2.758613,2.1421535,1.6457423,3.7724082,2.7828667,3.0223086,2.5222905,2.6618958,2.3271315
F11-AS1,0.0,0.6097346,0.0,0.0,0.0,0.752548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61322045,0.2617479,0.0,0.9157165,1.5903741,0.0,0.0,0.0,0.0,0.0,0.0,0.9402225,1.4713283,0.0,0.9048479,0.0,0.0,0.8658438,0.0,0.6575532,0.0,0.0,3.2699485,1.077743,3.3516915,0.0,0.0,0.0,0.0,0.24513751,0.0,0.93974906,0.0,1.0519074,0.0,0.39725953,0.59696335,0.0,0.6922828,0.6989071,2.1360319,1.5652553,0.0,0.0,0.0,0.21976908,0.0,0.0,0.0,0.0,1.501861,0.0,0.43169278
CEP152,2.6832762,2.6347153,3.2012403,1.0503008,1.7165089,3.1965368,3.867274,3.8142705,1.2140889,1.968047,3.940768,3.683149,1.653809,3.8117232,3.9329262,3.210789,4.1180615,2.746795,3.8688476,3.4761019,3.4497201,2.062459,3.3069534,3.832568,2.528831,3.47883,2.8378532,2.9792328,3.056551,3.4679153,1.2505572,2.4859295,2.9355056,4.2614665,3.5301473,2.0426326,3.6251767,2.242034,3.6397295,3.487718,1.4339925,4.046286,3.1631384,3.143556,2.5659459,3.126312,2.86899,3.3025615,2.24912,4.118455,3.4840753,3.5098832,3.5121617,3.8302824,4.1283875,3.3268638,2.0959964,2.992807,2.6176624,3.556251,1.6770059,0.5609697,2.1543553,3.4940872,1.6660057,1.6885968,2.8422015,3.725339,1.7300241
U2AF1,4.4383717,4.2648664,4.5535502,2.9185686,3.1287646,3.9819071,4.2961574,0.0,3.4166143,4.0274787,3.0962415,3.99339,4.593218,0.9089007,3.4076872,4.6364584,4.324701,4.7430835,3.3397255,3.9466376,4.397728,3.216742,2.5012252,4.057913,3.7970173,3.988895,4.667354,4.2151484,4.231399,3.8890421,4.1624007,3.7183146,3.1595206,4.2068534,4.325678,3.749169,3.3312,3.6884742,3.5766644,3.4004674,4.4354115,4.563197,1.5408417,1.386674,3.6343465,4.510574,3.2292764,4.373704,4.1672716,4.4284587,4.369742,2.2536807,4.1967006,4.1659584,4.340535,4.1493864,3.5507412,0.5111024,3.5714068,4.1936226,5.10621,2.0754313,2.8630133,0.6988191,2.3624442,4.993832,4.3833017,2.4754195,0.0
KHDRBS1,2.988459,2.9304304,2.8179576,2.7445486,2.5644982,3.2455823,2.4916854,3.0895045,2.8531508,2.5880704,2.5610654,3.1198063,3.1020105,2.8353953,2.6909308,2.5594907,2.7675345,2.7514837,2.9941587,3.0092378,2.6488342,2.6058402,3.0446286,2.7508657,2.4781291,2.8692043,2.5110996,2.6713076,3.027225,2.7942107,2.5480924,2.957799,3.0466125,2.819307,2.955126,2.916244,2.7369409,2.6935644,2.5790632,2.7555296,2.7460008,2.9780982,2.5220523,2.8180392,2.624469,2.8411887,2.7630641,2.8431187,2.8760104,2.9084404,2.7338953,2.609892,2.849841,2.8789723,2.9633222,2.474817,2.6879783,2.4429789,3.1897407,2.8788133,3.16093,2.8609302,2.4472933,2.9527185,2.2884667,2.6216695,2.8340633,2.5857227,2.9726715
RAB27B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2820415,0.0,0.0,0.0,0.0,1.9233636,0.9906536,0.0,0.0,0.0,0.0,0.88361835,0.06972287,0.0,3.0764344,0.0,0.0,1.7315228,0.0,0.0,0.0,0.38072217,0.2655814,0.0,0.0,0.127648,0.18486166,0.13910608,0.0,0.0,1.1353736,0.59217256,0.12990396,0.7901291,0.0,1.2443563,0.0,0.0,0.06721743,0.0,0.06459414,0.67624867,0.0,0.07120562,1.123922,0.0,0.56275314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412681,0.0,0.0,0.28185162,0.0,0.6578127,0.0,0.066970564
VIM,3.0414462,0.5848741,2.5740201,3.409727,1.1181325,4.696046,2.9951303,0.8821994,4.432006,3.7372057,4.567432,1.2408928,3.5026486,2.6965954,3.5626945,2.2679734,4.606653,1.8625349,3.9680674,4.7406354,1.6153902,1.4331954,4.668358,2.7007117,5.1478157,1.9917692,4.4986844,2.5739279,3.530468,1.9178345,3.4880443,3.4078689,3.5327482,0.0,4.6959214,3.0549424,3.6639466,4.153702,3.2391772,4.6761594,3.7677398,0.22449064,1.1329074,2.2371433,4.0605774,3.6139338,3.8315303,2.4465764,4.7246156,4.022531,3.4518433,4.509645,2.2202144,3.010254,0.5584957,1.5436822,4.3296003,1.0013449,4.2635813,2.3067212,2.9636147,4.190882,4.9316688,0.3004475,2.4606445,4.22879,4.1554585,0.2064636,3.754649
CNTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67485845,0.0,0.0,0.8295033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1937282,0.0,1.6837755,0.0,0.0,0.0,0.0,0.0,0.0,2.6479528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1912255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3002955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8731368,0.0,0.0,0.0,0.0,0.0,0.80278826,0.0,0.0,0.0,0.0,0.0
SLC41A3-AS1,0.0,0.0,0.0,1.9461207,0.0,0.0,0.0,1.0657547,0.0,0.0,0.0,0.838337,0.0,0.0,0.0,0.0,0.0,0.0,0.5620215,0.89900905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37324905,0.0,0.0,0.0,0.0,0.0,0.0,1.9050188,0.0,0.0,0.0,0.5766841,0.0,0.0,0.0,0.0,0.0,0.0,2.355293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29847586,0.0,0.0,0.0,0.0
XPNPEP3,1.2348654,0.30356157,2.2412965,1.0201933,1.2692579,0.0,2.2640262,0.3554447,1.533461,1.2999611,1.6158167,1.674846,3.0394647,0.6082454,0.491663,1.1250972,1.1856223,0.9618184,0.6475356,0.8456322,0.4327008,0.29995495,1.4516089,1.4138777,1.333792,0.74350375,1.6637106,1.0931762,1.3667799,1.5114722,0.12314198,2.002521,1.6862673,1.268133,0.69244045,1.01251,2.6327736,0.87472427,0.7029238,1.0439016,0.6911517,0.653991,0.049106304,3.2225034,2.2220821,0.6959777,0.75120336,1.4694791,0.673609,0.7552272,0.42152283,1.7485529,0.9457031,0.5917383,2.195629,1.4035337,0.82941955,1.9406272,1.4942665,1.9206891,3.776583,1.1909231,2.5444188,1.2945362,1.8455288,0.0,0.68901515,1.3133448,0.92433465
H2AC15,2.3935637,2.078669,2.6708176,3.032163,4.2165666,0.0,2.82322,2.103058,3.3373706,2.9569306,2.1394825,2.338112,2.7015967,2.078221,3.391163,2.0773253,2.9318542,3.785034,2.951276,2.9482818,3.8926184,2.3369794,3.7192574,3.20143,1.4528176,3.3658354,4.300977,2.6414962,1.7270601,2.2318277,2.9362993,1.4704528,4.0291543,1.5865064,1.5587791,3.714176,2.7639644,3.0725894,3.2461195,3.46324,3.3111908,3.6403441,3.6006324,0.0,2.6330686,3.7601185,0.483864,3.485774,2.86534,3.9760947,2.8076246,3.241644,2.803802,3.422799,3.0680711,1.5624226,3.8557022,1.1737822,3.4487526,3.0841045,3.3946154,1.2513871,1.3462365,0.0,2.9241545,1.0262882,3.653225,2.1801891,2.6714149
IGF2BP3,2.4163136,3.119112,3.1155214,2.526421,2.0884356,3.310996,1.9271184,2.1464732,2.1981566,2.457414,2.0816598,2.0548909,2.5783384,3.0678363,2.426847,2.5729504,2.5705278,2.3208473,1.5643083,1.7523361,2.7355397,2.393866,2.4412317,2.814276,2.6219358,2.2644923,2.3628473,1.9820654,2.8084645,2.8134625,2.2708597,2.528759,2.1650586,1.9046656,1.4972656,2.3564928,1.9486247,2.7401247,1.7725672,2.2835016,2.5857337,2.6093643,1.870617,1.9191005,2.0620878,1.8565013,1.8960528,2.7521987,1.2775593,2.5692217,2.529159,1.8196036,2.916822,1.7807509,2.6379704,1.766117,2.733654,2.034763,2.9905272,3.207206,3.1388087,1.6469053,1.8900702,2.1100154,1.7233232,2.44657,2.554322,2.1782584,2.3256514
C2CD5,0.3569483,0.30713242,2.627272,1.386665,1.1172249,3.4665945,0.9821747,1.2681736,2.9485645,0.2082573,2.9821038,0.34329107,1.734206,2.2829819,1.5262754,1.0328673,1.3282634,2.8886685,1.594687,1.2569673,1.7465576,1.9551643,1.5560639,1.761848,2.193789,0.6945142,1.1124064,1.6414871,1.0687952,0.8523455,0.7083569,2.1551027,1.078467,1.6365237,0.74281555,0.7556472,0.93193966,1.2449359,1.1083306,1.3098096,1.044186,0.87270117,0.9219101,0.7379943,0.18591926,2.5283928,0.832833,1.074714,0.3747227,0.6758749,0.48441368,1.9516467,2.9886022,0.088637054,0.7703702,0.49235448,0.93161786,0.43479863,1.1578355,1.0578184,1.8100944,2.0845473,0.73853874,2.6064348,1.8832333,0.35580066,1.6883223,0.5039388,1.424415
IGF2BP1,2.7800488,1.6122398,3.075051,2.9225295,2.0403676,2.9405184,2.3835564,2.2697015,2.561007,2.5412874,2.0638096,2.4034743,2.483032,2.5222304,2.4375277,2.38454,2.5173023,2.9264276,2.4853907,2.646537,2.1270149,2.3254037,2.4865267,3.0159657,2.2657826,2.725079,2.7715073,2.5434275,2.8062031,2.6235807,2.5381427,2.5863128,2.2539058,2.4511647,2.2413898,2.653952,2.2760997,2.5115557,2.6787572,2.3499763,2.4588718,2.015376,2.9228346,2.2918763,2.6228182,2.5353959,2.1396637,2.6448023,2.2195313,2.7771118,2.1218443,3.4279118,2.6208165,2.44151,2.1632843,2.0991518,2.968051,2.3961456,2.5250132,2.8544865,2.4593964,2.0454981,2.5805278,2.5711815,2.5056474,2.2631924,2.622278,2.4035373,3.0862992
